	0.0000-0.0000	0.0000-1.1815	1.1815-2.5273	2.5273-10.0199	10.0199-20.0000	Source	Target
Riboflavin##Bifidobacterium_animalis_YL2##Metabolite	96.79614651726209	96.79614651725208	96.79614651713474	96.79614651719702	96.79614651719702	Riboflavin	Bifidobacterium_animalis_YL2
Bifidobacterium_animalis_YL2##Zn2+-e0##Microbe	-0.7060625359781876	-0.7060625359778435	-0.7060625359775711	-0.7060625359784334	-0.7060625359784334	Bifidobacterium_animalis_YL2	Zn2+-e0
Acutalibacter_muris_KB1##Ca2+-e0##Microbe	-1.4121250719524001	-1.4121250719524001	-1.4121250719524001	-1.4121250719524001	-1.4121250719509995	Acutalibacter_muris_KB1	Ca2+-e0
Acutalibacter_muris_KB1##PAN##Microbe	-2.000000000009109	-2.000000000009109	-2.000000000009109	-2.000000000009109	-2.000000000012129	Acutalibacter_muris_KB1	PAN
Acutalibacter_muris_KB1##Fe2+-e0##Microbe	-4.2467721780711605	-4.2467721780711605	-4.2467721780711605	-4.2467721780711605	-4.246772178149369	Acutalibacter_muris_KB1	Fe2+-e0
Bifidobacterium_animalis_YL2##Sucrose-e0##Microbe	-1.0000000000000002	-1.0000000000000002	-1.0000000000000007	-1.0	-1.0	Bifidobacterium_animalis_YL2	Sucrose-e0
Acutalibacter_muris_KB1##L-Lysine-e0##Microbe	-72.71932386926494	-72.71932386926494	-72.71932386926494	-72.71932386926494	-72.71932386918476	Acutalibacter_muris_KB1	L-Lysine-e0
Acutalibacter_muris_KB1##Niacin##Microbe	-2.0000000000014	-2.0000000000014	-2.0000000000014	-2.0000000000014	-2.0000000000607225	Acutalibacter_muris_KB1	Niacin
Bifidobacterium_animalis_YL2##Spermidine-e0##Microbe	-1.0	-1.0000000000000009	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	Bifidobacterium_animalis_YL2	Spermidine-e0
Bifidobacterium_animalis_YL2##L-Valine-e0##Microbe	-34.56469128256436	-34.56469128206089	-34.56469128245592	-34.56469128165669	-34.56469128165669	Bifidobacterium_animalis_YL2	L-Valine-e0
Acutalibacter_muris_KB1##Zn2+-e0##Microbe	-1.4121250719213079	-1.4121250719213079	-1.4121250719213079	-1.4121250719213079	-1.412125071970085	Acutalibacter_muris_KB1	Zn2+-e0
Bifidobacterium_animalis_YL2##Niacin##Microbe	-0.9999999999984349	-0.9999999999976046	-0.9999999999999576	-0.9999999999984513	-0.9999999999984513	Bifidobacterium_animalis_YL2	Niacin
Bifidobacterium_animalis_YL2##Thiamin-e0##Microbe	-1.0000000000000004	-0.9999999999999991	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	Bifidobacterium_animalis_YL2	Thiamin-e0
Bifidobacterium_animalis_YL2##NH3-e0##Microbe	-13.084762773016905	-17.08476277364725	-17.084762773129672	-17.08476277409751	-17.08476277409751	Bifidobacterium_animalis_YL2	NH3-e0
Acutalibacter_muris_KB1##Riboflavin##Microbe	2.429261364544879	2.429261364544879	2.429261364544879	2.429261364544879	2.4292613642478353	Acutalibacter_muris_KB1	Riboflavin
Bifidobacterium_animalis_YL2##Folate##Microbe	-0.9999999999999999	-0.9999999999999999	-0.9999999999999991	-1.0000000000000002	-1.0000000000000002	Bifidobacterium_animalis_YL2	Folate
Acutalibacter_muris_KB1##L-Tryptophan##Microbe	-12.242620347612624	-12.242620347612624	-12.242620347612624	-12.242620347612624	-12.242620347598738	Acutalibacter_muris_KB1	L-Tryptophan
Acutalibacter_muris_KB1##L-Histidine-e0##Microbe	-18.409955409939055	-18.409955409939055	-18.409955409939055	-18.409955409939055	-18.409955409924823	Acutalibacter_muris_KB1	L-Histidine-e0
Acutalibacter_muris_KB1##L-Cysteine-e0##Microbe	-15.794919009945263	-15.794919009945263	-15.794919009945263	-15.794919009945263	-15.794919010372723	Acutalibacter_muris_KB1	L-Cysteine-e0
Bifidobacterium_animalis_YL2##L-Serine-e0##Microbe	-45.13273857586406	-43.46607190242714	-43.46607190786645	-43.46607189755979	-43.46607189755979	Bifidobacterium_animalis_YL2	L-Serine-e0
Acutalibacter_muris_KB1##Spermidine-e0##Microbe	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999984	Acutalibacter_muris_KB1	Spermidine-e0
Bifidobacterium_animalis_YL2##Co2+-e0##Microbe	-0.7060625362939292	-0.7060625356266319	-0.7060625362042162	-0.7060625351283051	-0.7060625351283051	Bifidobacterium_animalis_YL2	Co2+-e0
Bifidobacterium_animalis_YL2##Uracil-e0##Microbe	-12.165428977523469	-12.165428977079367	-12.165428977453704	-12.1654289767407	-12.1654289767407	Bifidobacterium_animalis_YL2	Uracil-e0
Acutalibacter_muris_KB1##L-Phenylalanine##Microbe	-39.58140413138182	-39.58140413138182	-39.58140413138182	-39.58140413138182	-39.5814041313289	Acutalibacter_muris_KB1	L-Phenylalanine
Bifidobacterium_animalis_YL2##L-Phenylalanine-e0##Microbe	-19.790702065767235	-19.790702065765124	-19.790702065741172	-19.79070206575395	-19.79070206575395	Bifidobacterium_animalis_YL2	L-Phenylalanine-e0
Acutalibacter_muris_KB1##H2O-e0##Microbe	-4122.655369090226	-4122.9887024235595	-4122.9887024235595	-4122.9887024235595	879.918902968227	Acutalibacter_muris_KB1	H2O-e0
Bifidobacterium_animalis_YL2##Putrescine-e0##Microbe	-1.0	-0.999999999999999	-1.0000000000000013	-0.9999999999999979	-0.9999999999999979	Bifidobacterium_animalis_YL2	Putrescine-e0
Bifidobacterium_animalis_YL2##L-Aspartate-e0##Microbe	-46.356509203358414	-42.35650920439633	-42.35650920349373	-42.35650920511405	-42.35650920511405	Bifidobacterium_animalis_YL2	L-Aspartate-e0
Bifidobacterium_animalis_YL2##Phosphate-e0##Microbe	-129.86418562041612	-129.86418561909576	-129.86418562009305	-129.86418561804058	-129.86418561804058	Bifidobacterium_animalis_YL2	Phosphate-e0
Bifidobacterium_animalis_YL2##L-Proline-e0##Microbe	-18.087781190342604	-18.08778119033993	-18.087781190318125	-18.087781190329896	-18.087781190329896	Bifidobacterium_animalis_YL2	L-Proline-e0
Bifidobacterium_animalis_YL2##L-Glutamate-e0##Microbe	-130.0968206238058	-126.09682061900084	-126.09682062272874	-126.09682061547596	-126.09682061547596	Bifidobacterium_animalis_YL2	L-Glutamate-e0
Acutalibacter_muris_KB1##Puryvate##Microbe	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-1.0	Acutalibacter_muris_KB1	Puryvate
Bifidobacterium_animalis_YL2##L-Asparagine-e0##Microbe	-16.66100964504173	-16.66100964705969	-16.661009645275	-16.66100964858016	-16.66100964858016	Bifidobacterium_animalis_YL2	L-Asparagine-e0
Bifidobacterium_animalis_YL2##L-Tyrosine-e0##Microbe	-11.972744790292612	-11.97274479029003	-11.972744790274433	-11.97274479028269	-11.97274479028269	Bifidobacterium_animalis_YL2	L-Tyrosine-e0
Bifidobacterium_animalis_YL2##fe3-e0##Microbe	-0.7060625359776954	-0.7060625359776215	-0.706062535976867	-0.7060625359772881	-0.7060625359772881	Bifidobacterium_animalis_YL2	fe3-e0
Bifidobacterium_animalis_YL2##Mn2+-e0##Microbe	-0.7060625359774564	-0.7060625359772129	-0.706062535976652	-0.7060625359768804	-0.7060625359768804	Bifidobacterium_animalis_YL2	Mn2+-e0
Acutalibacter_muris_KB1##Inosine-e0##Microbe	-81.30471627461155	-81.30471627461155	-81.30471627461155	-81.30471627461155	-81.30471627474418	Acutalibacter_muris_KB1	Inosine-e0
Acutalibacter_muris_KB1##Phosphate-e0##Microbe	-259.72837123895454	-259.72837123895454	-259.72837123895454	-259.72837123895454	-259.7283712395145	Acutalibacter_muris_KB1	Phosphate-e0
Bifidobacterium_animalis_YL2##L-Tryptophan-e0##Microbe	-6.12131017320884	-6.121310174476429	-6.121310173366983	-6.121310175426161	-6.121310175426161	Bifidobacterium_animalis_YL2	L-Tryptophan-e0
Acutalibacter_muris_KB1##L-Valine-e0##Microbe	-69.12938256426892	-69.12938256426892	-69.12938256426892	-69.12938256426892	-69.12938256431057	Acutalibacter_muris_KB1	L-Valine-e0
Acutalibacter_muris_KB1##L-Asparagine-e0##Microbe	-112.259065023099	-112.259065023099	-112.259065023099	-112.259065023099	-112.25906502398419	Acutalibacter_muris_KB1	L-Asparagine-e0
Bifidobacterium_animalis_YL2##Sulfate-e0##Microbe	-0.7060625352363026	-0.7060625367074955	-0.706062535425211	-0.7060625378243479	-0.7060625378243479	Bifidobacterium_animalis_YL2	Sulfate-e0
Bifidobacterium_animalis_YL2##Cl--e0##Microbe	-0.7060625359763276	-0.7060625359762519	-0.7060625359754997	-0.7060625359758317	-0.7060625359758317	Bifidobacterium_animalis_YL2	Cl--e0
Acutalibacter_muris_KB1##L-Lactate-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000009	Acutalibacter_muris_KB1	L-Lactate-e0
Acutalibacter_muris_KB1##Glycine-e0##Microbe	-107.8709485999048	-107.8709485999048	-107.8709485999048	-107.8709485999048	-107.87094860008682	Acutalibacter_muris_KB1	Glycine-e0
Bifidobacterium_animalis_YL2##Cu2+-e0##Microbe	-0.7060625359756063	-0.7060625359757701	-0.7060625359747925	-0.7060625359750534	-0.7060625359750534	Bifidobacterium_animalis_YL2	Cu2+-e0
Acutalibacter_muris_KB1##L-Serine-e0##Microbe	-58.50491445238962	-58.50491445238962	-58.50491445238962	-58.50491445238962	-58.5049144527557	Acutalibacter_muris_KB1	L-Serine-e0
Acutalibacter_muris_KB1##L-Glutamine-e0##Microbe	-122.63775242579094	-122.63775242579094	-122.63775242579094	-122.63775242579094	-122.63775242570154	Acutalibacter_muris_KB1	L-Glutamine-e0
Acutalibacter_muris_KB1##Co2+-e0##Microbe	-1.412125071941274	-1.412125071941274	-1.412125071941274	-1.412125071941274	-1.4121250719484435	Acutalibacter_muris_KB1	Co2+-e0
Acutalibacter_muris_KB1##Uracil-e0##Microbe	-7.157622423844502	-7.157622423844502	-7.157622423844502	-7.157622423844502	-7.157622423415147	Acutalibacter_muris_KB1	Uracil-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe	-2194.034508970834	-2179.367842306991	-2179.367842301959	-2295.279899359356	-2295.279899359356	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##L-Isoleucine-e0##Microbe	-38.57060811254095	-38.57060811282819	-38.57060811252799	-38.57060811302759	-38.57060811302759	Bifidobacterium_animalis_YL2	L-Isoleucine-e0
Acutalibacter_muris_KB1##Cl--e0##Microbe	-1.4121250719498246	-1.4121250719498246	-1.4121250719498246	-1.4121250719498246	-1.412125071948386	Acutalibacter_muris_KB1	Cl--e0
Acutalibacter_muris_KB1##Cu2+-e0##Microbe	-1.4121250719427705	-1.4121250719427705	-1.4121250719427705	-1.4121250719427705	-1.4121250719465657	Acutalibacter_muris_KB1	Cu2+-e0
