	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Flavonifractor_plautii_YL31	fe3-e0	Microbe	-0.9209380148516806	1.0034909906039304e-05	0.9209380148516806	-1.0	0.9596551541317748	-0.9596551541317748
1	Flavonifractor_plautii_YL31	Mn2+-e0	Microbe	-0.9209380148506094	1.0034909906016604e-05	0.9209380148506094	-1.0	0.9596551541312168	-0.9596551541312168
2	Flavonifractor_plautii_YL31	L-Methionine-e0	Microbe	-18.609748084217326	0.1583542434178583	18.609748084217326	-1.0	4.313901723986921	-4.313901723986921
3	Enterocloster_clostridioformis_YL32	Putrescine-e0	Microbe	-0.8068131000393427	0.15363047583204587	0.8068131000393427	-1.0	0.8982277551040954	-0.8982277551040954
4	Enterocloster_clostridioformis_YL32	Puryvate	Microbe	-0.9965661651211903	1.175073286565156e-05	0.9965661651211903	-1.0	0.9982816061218349	-0.9982816061218349
5	Enterocloster_clostridioformis_YL32	L-Aspartate-e0	Microbe	-201.28490159474177	1.8619796286881583	201.28490159474177	-1.0	14.18749102536251	-14.18749102536251
6	Enterocloster_clostridioformis_YL32	Inosine-e0	Microbe	-109.8394177489839	0.14274770057328678	109.8394177489839	-1.0	10.480430227284751	-10.480430227284751
7	Enterocloster_clostridioformis_YL32	Phosphate-e0	Microbe	-127.02008607691985	0.19089628752667873	127.02008607691985	-1.0	11.27031880990595	-11.27031880990595
8	Flavonifractor_plautii_YL31	L-Threonine-e0	Microbe	-3.6885886272116397	9721.775695147688	3.6885886272116397	-1.0	1.9205698704321172	-1.9205698704321172
9	Flavonifractor_plautii_YL31	Sulfate-e0	Microbe	-0.9209380148497526	1.0034909905998347e-05	0.9209380148497526	-1.0	0.9596551541307703	-0.9596551541307703
10	Flavonifractor_plautii_YL31	Cl--e0	Microbe	-0.9209380148516774	1.0034909906039979e-05	0.9209380148516774	-1.0	0.9596551541317732	-0.9596551541317732
11	Enterocloster_clostridioformis_YL32	L-Valine-e0	Microbe	-50.71524524050425	0.030431946860898427	50.71524524050425	-1.0	7.121463700708181	-7.121463700708181
12	Enterocloster_clostridioformis_YL32	L-Glutamate-e0	Microbe	-93.78680557164319	1.724424263670083	93.78680557164319	-1.0	9.684358810558559	-9.684358810558559
13	Enterocloster_clostridioformis_YL32	L-Asparagine-e0	Microbe	-28.890027761376587	0.009875261288902303	28.890027761376587	-1.0	5.374944442631625	-5.374944442631625
14	Enterocloster_clostridioformis_YL32	fe3-e0	Microbe	-0.920938014858689	1.0034909906191928e-05	0.920938014858689	-1.0	0.9596551541354263	-0.9596551541354263
15	Enterocloster_clostridioformis_YL32	Mn2+-e0	Microbe	-0.920938014858691	1.0034909906193893e-05	0.920938014858691	-1.0	0.9596551541354275	-0.9596551541354275
16	Enterocloster_clostridioformis_YL32	Neu5Ac-e0	Microbe	-5.372849391550846	3.231221722195235	5.372849391550846	-1.0	2.317940765324008	-2.317940765324008
17	Enterocloster_clostridioformis_YL32	L-Serine-e0	Microbe	-34.41428508001209	0.014012969638511766	34.41428508001209	-1.0	5.866368986009326	-5.866368986009326
18	Flavonifractor_plautii_YL31	D-Glucose-e0	Microbe	-8.710856574007845	0.0008977892546818087	8.710856574007845	-1.0	2.9514160286221673	-2.9514160286221673
19	Enterocloster_clostridioformis_YL32	Co2+-e0	Microbe	-0.9209380148585741	1.003490990619047e-05	0.9209380148585741	-1.0	0.9596551541353665	-0.9596551541353665
20	Flavonifractor_plautii_YL31	Mg-e0	Microbe	-0.9209380148541505	1.003490990609326e-05	0.9209380148541505	-1.0	0.9596551541330618	-0.9596551541330618
21	Flavonifractor_plautii_YL31	Ca2+-e0	Microbe	-0.9209380148471671	1.003490990594205e-05	0.9209380148471671	-1.0	0.9596551541294233	-0.9596551541294233
22	Enterocloster_clostridioformis_YL32	Cl--e0	Microbe	-0.9209380148582866	1.003490990618455e-05	0.9209380148582866	-1.0	0.9596551541352167	-0.9596551541352167
23	Flavonifractor_plautii_YL31	PAN	Microbe	-0.9965661650991728	1.1750732865132415e-05	0.9965661650991728	-1.0	0.9982816061108072	-0.9982816061108072
24	Flavonifractor_plautii_YL31	Fe2+-e0	Microbe	-1.9175041800211234	4.350361189042411e-05	1.9175041800211234	-1.0	1.38473975172995	-1.38473975172995
25	Flavonifractor_plautii_YL31	K+-e0	Microbe	-0.9209380148522206	1.0034909906051846e-05	0.9209380148522206	-1.0	0.9596551541320563	-0.9596551541320563
26	Enterocloster_clostridioformis_YL32	Cu2+-e0	Microbe	-0.9209380148577155	1.003490990617173e-05	0.9209380148577155	-1.0	0.9596551541349192	-0.9596551541349192
27	Enterocloster_clostridioformis_YL32	Folate-e0	Microbe	-0.9965661651211896	1.1750732865653164e-05	0.9965661651211896	-1.0	0.9982816061218345	-0.9982816061218345
