	Source	Target	Microbe	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	PAN	Phosphate-e0	Clostridium_innocuum_I46	-127.45775495954035	127.45775495954035	-1.0	11.289718993825327	-11.289718993825327
6	Spermidine-e0	L-Glutamate-e0	Clostridium_innocuum_I46	-2.9999999999989413	2.9999999999989413	-1.0	1.7320508075685717	-1.7320508075685717
7	Thiamin-e0	L-Glutamate-e0	Clostridium_innocuum_I46	-0.9999999999985996	0.9999999999985996	-1.0	0.9999999999992998	-0.9999999999992998
12	Folate-e0	L-Glutamate-e0	Clostridium_innocuum_I46	2.999999999998815	2.999999999998815	1.0	1.7320508075685352	1.7320508075685352
14	Riboflavin	L-Glutamate-e0	Clostridium_innocuum_I46	2.0000000000005254	2.0000000000005254	1.0	1.4142135623732808	1.4142135623732808
15	PAN	L-Glutamate-e0	Clostridium_innocuum_I46	-23.254985295130336	23.254985295130336	-1.0	4.822342303811534	-4.822342303811534
17	D-Glucose-e0	D-Glucose-e0	Clostridium_innocuum_I46	-0.9999999999999991	0.9999999999999991	-1.0	0.9999999999999996	-0.9999999999999996
19	PAN	Mn2+-e0	Clostridium_innocuum_I46	-0.9241112603214574	0.9241112603214574	-1.0	0.961307058291708	-0.961307058291708
20	PAN	Zn2+-e0	Clostridium_innocuum_I46	-0.924111260322448	0.924111260322448	-1.0	0.9613070582922233	-0.9613070582922233
27	PAN	L-Lysine-e0	Clostridium_innocuum_I46	-41.26899935762484	41.26899935762484	-1.0	6.424095217042229	-6.424095217042229
28	L-Aspartate-e0	L-Aspartate-e0	Clostridium_innocuum_I46	-0.9999999999999993	0.9999999999999993	-1.0	0.9999999999999997	-0.9999999999999997
29	PAN	Sulfate-e0	Clostridium_innocuum_I46	-0.9241112603215496	0.9241112603215496	-1.0	0.961307058291756	-0.961307058291756
36	PAN	L-Arginine-e0	Clostridium_innocuum_I46	-35.57235834199973	35.57235834199973	-1.0	5.964256730054444	-5.964256730054444
37	L-Glutamine-e0	L-Glutamine-e0	Clostridium_innocuum_I46	-0.9999999999999997	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
39	PAN	L-Leucine-e0	Clostridium_innocuum_I46	-64.72644010517871	64.72644010517871	-1.0	8.045274395890964	-8.045274395890964
40	PAN	L-Histidine-e0	Clostridium_innocuum_I46	-11.393282031246228	11.393282031246228	-1.0	3.3753936113061287	-3.3753936113061287
41	PAN	L-Proline-e0	Clostridium_innocuum_I46	-26.584324739573724	26.584324739573724	-1.0	5.155998908026817	-5.155998908026817
42	PAN	Co2+-e0	Clostridium_innocuum_I46	-0.9241112603209551	0.9241112603209551	-1.0	0.9613070582914468	-0.9613070582914468
44	D-Glucose-e0	L-Valine-e0	Clostridium_innocuum_I46	2.0000000000003695	2.0000000000003695	1.0	1.4142135623732257	1.4142135623732257
46	L-Glutamine-e0	L-Valine-e0	Clostridium_innocuum_I46	-0.9999999999996925	0.9999999999996925	-1.0	0.9999999999998462	-0.9999999999998462
48	Spermidine-e0	L-Valine-e0	Clostridium_innocuum_I46	-0.49999999999902495	0.49999999999902495	-1.0	0.707106781185858	-0.707106781185858
49	Thiamin-e0	L-Valine-e0	Clostridium_innocuum_I46	-3.500000000006997	3.500000000006997	-1.0	1.8708286933888407	-1.8708286933888407
52	N-Acetyl-D-glucosamine-e0	L-Valine-e0	Clostridium_innocuum_I46	1.000000000001823	1.000000000001823	1.0	1.0000000000009115	1.0000000000009115
56	D-Mannose-e0	L-Valine-e0	Clostridium_innocuum_I46	2.000000000000854	2.000000000000854	1.0	1.414213562373397	1.414213562373397
60	N-Acetyl-D-chondrosamine-e0	L-Valine-e0	Clostridium_innocuum_I46	0.9999999999994517	0.9999999999994517	1.0	0.9999999999997258	0.9999999999997258
62	O2-e0	L-Valine-e0	Clostridium_innocuum_I46	-1.000000000000954	1.000000000000954	-1.0	1.000000000000477	-1.000000000000477
71	Riboflavin	L-Valine-e0	Clostridium_innocuum_I46	-2.500000000002274	2.500000000002274	-1.0	1.5811388300849087	-1.5811388300849087
72	PAN	L-Valine-e0	Clostridium_innocuum_I46	-250.5315346443363	250.5315346443363	-1.0	15.828187977287113	-15.828187977287113
77	Thiamin-e0	L-Threonine-e0	Clostridium_innocuum_I46	0.999999999994463	0.999999999994463	1.0	0.9999999999972314	0.9999999999972314
81	Folate-e0	L-Threonine-e0	Clostridium_innocuum_I46	-0.9999999999957584	0.9999999999957584	-1.0	0.9999999999978791	-0.9999999999978791
83	PAN	L-Threonine-e0	Clostridium_innocuum_I46	-167.12385985502246	167.12385985502246	-1.0	12.927639376739377	-12.927639376739377
85	Spermidine-e0	Spermidine-e0	Clostridium_innocuum_I46	-1.0000000000000016	1.0000000000000016	-1.0	1.0000000000000007	-1.0000000000000007
86	Thiamin-e0	Thiamin-e0	Clostridium_innocuum_I46	-0.9999999999999989	0.9999999999999989	-1.0	0.9999999999999994	-0.9999999999999994
94	PAN	L-Isoleucine-e0	Clostridium_innocuum_I46	-44.48445267463134	44.48445267463134	-1.0	6.669666608956653	-6.669666608956653
96	PAN	fe3-e0	Clostridium_innocuum_I46	-0.9241112603220192	0.9241112603220192	-1.0	0.9613070582920002	-0.9613070582920002
98	L-Aspartate-e0	H+-e0	Clostridium_innocuum_I46	-0.9999999999977244	0.9999999999977244	-1.0	0.9999999999988621	-0.9999999999988621
99	L-Glutamine-e0	H+-e0	Clostridium_innocuum_I46	1.000000000000313	1.000000000000313	1.0	1.0000000000001565	1.0000000000001565
101	Spermidine-e0	H+-e0	Clostridium_innocuum_I46	3.49999999999958	3.49999999999958	1.0	1.8708286933868583	1.8708286933868583
102	Thiamin-e0	H+-e0	Clostridium_innocuum_I46	1.4999999999925222	1.4999999999925222	1.0	1.2247448713885363	1.2247448713885363
104	N-Acetyl-D-glucosamine-e0	H+-e0	Clostridium_innocuum_I46	1.0000000000010265	1.0000000000010265	1.0	1.0000000000005131	1.0000000000005131
110	Folate-e0	H+-e0	Clostridium_innocuum_I46	1.000000000004949	1.000000000004949	1.0	1.0000000000024745	1.0000000000024745
111	N-Acetyl-D-chondrosamine-e0	H+-e0	Clostridium_innocuum_I46	0.9999999999995088	0.9999999999995088	1.0	0.9999999999997544	0.9999999999997544
