	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	PAN	Bacteroides_caecimuris_I48	Metabolite	126.68907411545551	None	-1	126.68907411545551	1.0	11.255624110437214	11.255624110437214
4	Bacteroides_caecimuris_I48	Phosphate-e0	Microbe	-127.45775495746389	PAN	0	127.45775495746389	-1.0	11.289718993733365	-11.289718993733365
6	Bacteroides_caecimuris_I48	Mn2+-e0	Microbe	-0.9241112603037185	PAN	0	0.9241112603037185	-1.0	0.9613070582824816	-0.9613070582824816
8	Bacteroides_caecimuris_I48	Zn2+-e0	Microbe	-0.9241112603023377	PAN	0	0.9241112603023377	-1.0	0.9613070582817634	-0.9613070582817634
22	Bacteroides_caecimuris_I48	Sulfate-e0	Microbe	-0.9241112594592881	PAN	0	0.9241112594592881	-1.0	0.9613070578432721	-0.9613070578432721
25	Bacteroides_caecimuris_I48	Co2+-e0	Microbe	-0.9241112603013591	PAN	0	0.9241112603013591	-1.0	0.9613070582812544	-0.9613070582812544
27	Bacteroides_caecimuris_I48	Spermidine-e0	Microbe	-0.9999999999999986	Spermidine-e0	1	0.9999999999999986	-1.0	0.9999999999999992	-0.9999999999999992
41	Bacteroides_caecimuris_I48	fe3-e0	Microbe	-0.9241112599933768	PAN	0	0.9241112599933768	-1.0	0.9613070581210651	-0.9613070581210651
44	Bacteroides_caecimuris_I48	H+-e0	Microbe	5.66666666666247	Spermidine-e0	0	5.66666666666247	1.0	2.380476142846735	2.380476142846735
49	Bacteroides_caecimuris_I48	H+-e0	Microbe	1.9999999999937086	D-Glucose-e0	0	1.9999999999937086	1.0	1.4142135623708707	1.4142135623708707
71	Bacteroides_caecimuris_I48	H+-e0	Microbe	-1.6666666666865015	Folate	0	1.6666666666865015	-1.0	1.2909944487434877	-1.2909944487434877
72	Bacteroides_caecimuris_I48	H+-e0	Microbe	-0.6666666666836099	Riboflavin	0	0.6666666666836099	-1.0	0.8164965809381016	-0.8164965809381016
73	Bacteroides_caecimuris_I48	H+-e0	Microbe	-859.1274462824151	PAN	0	859.1274462824151	-1.0	29.310875904387693	-29.310875904387693
77	Bacteroides_caecimuris_I48	H+-e0	Microbe	-1.6666666666539567	XAN-e0-e0	0	1.6666666666539567	-1.0	1.290994448730883	-1.290994448730883
