	0.0000-0.0000	0.0000-0.0806	0.0810-0.0879	0.0879-0.0992	0.0992-0.1033	0.1033-0.1049	0.1049-0.1158	0.1158-0.2162	0.2162-0.2486	0.2486-0.2507	0.4804-0.4804	0.4804-0.4850	0.4850-0.4851	0.4851-0.7279	0.7283-0.9451	0.9451-0.9451	0.9451-0.9700	0.9700-0.9725	0.9725-0.9725	0.9725-0.9726	0.9726-0.9889	1.0646-1.3118	1.3118-1.3119	1.3119-1.3168	1.3168-1.3738	1.3738-1.3740	1.3740-1.6465	1.6465-1.7161	1.7161-1.7164	1.7164-1.7165	1.7231-1.7234	1.7234-1.7303	1.7303-1.7304	1.7304-1.7533	1.7831-1.7831	1.7831-8.6111	8.6111-9.3883	9.3883-11.9368	11.9368-19.8745	19.8745-20.0000	Source	Target
PAN##Phosphate-e0##Muribaculum_intestinale_YL27	-127.45775496007167	-127.45775496012988	-127.45775495901628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-127.4577549586367	-127.4577549586367	-127.45775495863943	0.0	PAN	Phosphate-e0
PAN##Mn2+-e0##Muribaculum_intestinale_YL27	-0.9241112603261753	-0.9241112603265976	-0.9241112603176544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603147031	-0.9241112603147031	-0.9241112603147041	0.0	PAN	Mn2+-e0
PAN##Zn2+-e0##Muribaculum_intestinale_YL27	-0.9241112603243139	-0.924111260325524	-0.9241112603163579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603133096	-0.9241112603133096	-0.9241112603131102	0.0	PAN	Zn2+-e0
PAN##Co2+-e0##Muribaculum_intestinale_YL27	-0.9241112603249343	-0.9241112603260567	-0.9241112603156093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603113427	-0.9241112603113427	-0.9241112603113609	0.0	PAN	Co2+-e0
PAN##fe3-e0##Muribaculum_intestinale_YL27	-0.9241112603197785	-0.9241112603186917	-0.9241112602999184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112602943318	-0.9241112602943318	-0.924111260294327	0.0	PAN	fe3-e0
Neu5Ac-e0##H+-e0##Muribaculum_intestinale_YL27	0.2886597938069723	-3.0000000000293627	-1.500000000001071	-1.5000000000000657	-1.5000000000000253	-1.4999999999999636	6.000000000056398	4.500000000034043	1.9999999999973317	1.9999999999987106	12.000000000068276	-1.333333333333421	4.499999999999445	2.000000000000126	1.9999999999946394	2.0000000000028635	2.00000000000269	12.000000000032694	1.999999999997512	1.9999999999995035	-3.0000000000002567	4.500000000027701	4.500000000036345	4.500000000044966	-0.5000000000033449	1.9999999999979334	1.999999999997773	2.0000000000008136	1.9999999999905314	-0.4999999999848814	6.999999999826961	2.000000000014115	2.0000000000256994	-3.0000000000197136	7.000000000002405	1.9999999999980616	1.9999999999986549	1.9999999999986549	1.9999999999989215	1.9999999999989215	Neu5Ac-e0	H+-e0
O2-e0##H+-e0##Muribaculum_intestinale_YL27	-1.1958762886659222	2.000000000014066	0.999999999997367	-0.5130519322304753	-0.33333333333314064	-2.9999999999916365	1.999999999989165	-1.0000000000167357	0.0	0.0	-4.000000000029051	1.3333333333349888	-0.9999999999995085	0.0	0.0	0.0	0.0	-4.0000000000159535	0.0	0.0	2.000000000002982	-1.0000000000133598	-1.0000000000168467	-1.0000000000204161	1.0000000000026048	0.0	0.0	0.0	0.0	0.9999999999979353	-1.9999999999388776	0.0	0.0	2.0000000000127165	-2.0000000000058797	0.0	0.0	0.0	0.0	0.0	O2-e0	H+-e0
Sucrose##H+-e0##Muribaculum_intestinale_YL27	0.26804123711252814	-1.0000000000079574	1.5000000000195624	4.526103864464584	4.1666666666702685	9.499999999990493	2.0000000000171068	6.500000000027932	3.9999999999952953	3.9999999999967186	29.000000000151015	-0.3333333333341045	12.499999999999007	7.000000000000228	6.999999999988136	7.0000000000062546	7.000000000006021	29.00000000007336	6.999999999994454	6.999999999998705	-4.000000000002012	8.00000000004705	8.00000000006095	8.000000000074602	0.0	3.999999999997915	3.9999999999974567	3.9999999999972053	3.9999999999986184	4.500000000009516	5.999999999981901	4.000000000011784	4.000000000023483	-1.0000000000071454	12.000000000007491	3.999999999997834	3.9999999999939684	3.9999999999939684	3.9999999999941274	3.9999999999941274	Sucrose	H+-e0
Folate##H+-e0##Muribaculum_intestinale_YL27	-4.883161512032535	-6.000000000014866	-6.500000000011489	-10.282629830579783	-9.833333333338594	-18.499999999986258	12.000000000108702	2.000000000042955	-1.6666666666730516	-1.66666666667054	-10.333333333368984	-4.999999999998503	-7.333333333332854	-6.333333333332771	-6.333333333330825	-6.333333333334097	-6.333333333333956	-10.333333333345788	-8.3333333333302	-8.333333333330584	-7.333333333325834	-0.3333333333166144	-0.3333333333080246	-0.3333333333001782	-5.00000000000039	-2.666666666671753	-2.6666666666719196	-2.6666666666596637	-2.6666666667029295	-13.499999999949903	14.333333332660096	-2.6666666666290593	-2.6666666666004293	-15.000000000062647	4.9999999999942855	-2.6666666666718104	-2.6666666666797196	-2.6666666666797196	0.0	0.0	Folate	H+-e0
Riboflavin##H+-e0##Muribaculum_intestinale_YL27	-5.326460481100444	-3.999999999993197	-6.0000000000148255	-9.782629830579477	99.79031501254165	430.6350209982328	-3278.686208310897	-2293.379743468628	-753.5364091917868	-750.0400606795398	-1152.122960056883	884.5541100091367	-67.67820711832277	335.79425217215334	335.79425217325627	335.79425217164413	335.7942521716344	-1777.296494535657	469.8826232546214	469.8826232541862	1568.048562691366	-1874.583614944606	-1874.583614948615	-1874.5836149529018	518.0307923965895	-715.0181405294393	-715.0181405293266	-715.0181405329595	-711.8910353270148	2505.4665103730467	-5910.256035961333	-706.7381244188671	-706.7381244280218	3221.707531820044	-3545.4546852501785	-790.0112706428289	0.0	0.0	0.0	0.0	Riboflavin	H+-e0
PAN##H+-e0##Muribaculum_intestinale_YL27	1684.0479022822315	1859.712946507188	918.7126318209431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-790.0112706418238	-790.0112706418238	-794.0112706417115	0.0	PAN	H+-e0
Neu5Ac-e0##L-Aspartate-e0##Muribaculum_intestinale_YL27	0.8075601374642671	3.0000000000271356	0.0	0.0	0.0	0.0	3.0000000000322897	2.500000000022982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neu5Ac-e0	L-Aspartate-e0
O2-e0##L-Aspartate-e0##Muribaculum_intestinale_YL27	2.130584192445782	0.0	1.9999999999995073	1.8236501619754486	0.6666666666705677	-2.000000000005032	0.0	-1.0000000000116724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Aspartate-e0
Sucrose##L-Aspartate-e0##Muribaculum_intestinale_YL27	0.15463917525849516	1.0000000000072211	-3.999999999998332	-3.647300323951404	-1.3333333333448485	4.00000000000815	1.0000000000095275	2.5000000000184586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	L-Aspartate-e0
Folate##L-Aspartate-e0##Muribaculum_intestinale_YL27	4.255441008022811	5.000000000013545	5.999999999999323	5.559125404939231	2.6666666666918686	-6.000000000010188	7.000000000062647	3.6666666666959866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Muribaculum_intestinale_YL27	1.8843069874005325	0.9999999999939727	4.999999999998719	4.55912540493901	-700.8441522371012	-369.99944624954014	-1868.278822550094	-1539.8433342682993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Aspartate-e0
PAN##L-Aspartate-e0##Muribaculum_intestinale_YL27	-1657.812435292657	-1774.9224647761837	107.07816457675763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Aspartate-e0
PAN##L-Cysteine-e0##Muribaculum_intestinale_YL27	-13.013505963569264	-13.013505963578766	-983.003393800143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Cysteine-e0
PAN##L-Histidine-e0##Muribaculum_intestinale_YL27	-11.393282031288837	-11.393282031294197	-11.393282031169395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.393282031118796	-11.393282031118796	-11.393282031117664	0.0	PAN	L-Histidine-e0
PAN##L-Arginine-e0##Muribaculum_intestinale_YL27	-36.57235834212699	-36.57235834214137	-36.57235834180208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Arginine-e0
PAN##L-Lysine-e0##Muribaculum_intestinale_YL27	-41.2689993577712	-41.2689993577911	-41.268999357424974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.26899935730798	-41.26899935730798	-41.26899935730868	0.0	PAN	L-Lysine-e0
Folate##Inosine-e0##Muribaculum_intestinale_YL27	1.0000000000001459	1.0000000000004239	1.0000000000005875	1.2473880238008628	1.0000000000021085	0.9999999999982657	1.0000000000021554	1.0000000000011522	0.9999999999995111	0.9999999999996879	0.9999999999979172	1.000000000000014	1.0000000000002118	1.0000000000000127	0.9999999999996677	1.0000000000002989	1.0000000000002711	0.9999999999995828	0.9999999999997395	0.9999999999997892	0.9999999999998035	1.0000000000006417	1.0000000000009404	1.0000000000011744	1.0000000000002707	0.9999999999996537	0.9999999999996319	1.000000000000549	0.9999999999968961	0.999999999998932	0.9999999999934905	1.000000000003252	1.0000000000058118	1.0000000000012812	1.0000000000001088	0.9999999999997166	0.9999999999991243	0.9999999999991243	0.0	0.0	Folate	Inosine-e0
Riboflavin##Inosine-e0##Muribaculum_intestinale_YL27	1.0000000000000047	0.9999999999998256	1.0000000000007787	1.2473880238008244	-59.084785614316694	-59.084785614188064	-59.08478561471002	-59.08478561461921	-59.08478561392091	-59.08478561398712	-59.08478561460902	-59.084785613982724	-59.08478561389734	-59.084785613978845	-59.08478561415807	-59.08478561386604	-59.08478561386384	-59.08478561426809	-59.084785614034935	-59.08478561397989	-59.08478561397948	-59.08478561440503	-59.0847856145457	-59.08478561467401	-59.08478561420035	-59.08478561388917	-59.084785613875894	-59.08478561414701	-59.0847856130402	-59.08478561363774	-59.08478561201351	-59.08478561500275	-59.084785615822746	-59.08478561437708	-59.08478561402882	-59.08478561389636	0.0	0.0	0.0	0.0	Riboflavin	Inosine-e0
PAN##Inosine-e0##Muribaculum_intestinale_YL27	-60.084785614394285	-60.08478561441903	-60.08478561392614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.08478561382167	-59.08478561382167	-57.584785613874544	0.0	PAN	Inosine-e0
