	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Flavonifractor_plautii_YL31	fe3-e0	Microbe	-0.9241112603234763	0.9241112603234763	-1.0	0.9613070582927582	-0.9613070582927582
1	Flavonifractor_plautii_YL31	Mn2+-e0	Microbe	-0.9241112603222308	0.9241112603222308	-1.0	0.9613070582921103	-0.9613070582921103
2	Flavonifractor_plautii_YL31	L-Methionine-e0	Microbe	-19.48243529515299	19.48243529515299	-1.0	4.413891173913669	-4.413891173913669
3	Flavonifractor_plautii_YL31	XAN-e0	Microbe	-54.58478561418919	54.58478561418919	-1.0	7.3881517048710625	-7.3881517048710625
4	Bacteroides_caecimuris_I48	L-Serine	Microbe	-1.0000000000000007	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
5	Flavonifractor_plautii_YL31	L-Alanine-e0	Microbe	-0.9999999999999989	0.9999999999999989	-1.0	0.9999999999999994	-0.9999999999999994
6	Riboflavin	Bacteroides_caecimuris_I48	Metabolite	126.68907411783553	126.68907411783553	1.0	11.25562411054294	11.25562411054294
7	Flavonifractor_plautii_YL31	L-Threonine-e0	Microbe	-1.0000000000000007	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
8	Bacteroides_caecimuris_I48	L-Tyrosine	Microbe	-17.083554956724385	17.083554956724385	-1.0	4.1332257326118045	-4.1332257326118045
9	Flavonifractor_plautii_YL31	Acetate-e0	Microbe	-715.9281020267845	715.9281020267845	-1.0	26.756832810083942	-26.756832810083942
10	Flavonifractor_plautii_YL31	Sulfate-e0	Microbe	-0.9241112603218202	0.9241112603218202	-1.0	0.9613070582918968	-0.9613070582918968
11	Flavonifractor_plautii_YL31	H2S-e0	Microbe	-11.013505963515957	11.013505963515957	-1.0	3.3186602663598994	-3.3186602663598994
12	Flavonifractor_plautii_YL31	Cl--e0	Microbe	-0.9241112603238829	0.9241112603238829	-1.0	0.9613070582929696	-0.9613070582929696
13	Flavonifractor_plautii_YL31	Fumarate-e0	Microbe	-60.22732059339409	60.22732059339409	-1.0	7.760626301619869	-7.760626301619869
14	Flavonifractor_plautii_YL31	D-Glucose-e0	Microbe	-1.0000000000000016	1.0000000000000016	-1.0	1.0000000000000007	-1.0000000000000007
15	Bacteroides_caecimuris_I48	Inosine-e0	Microbe	-58.08478561431785	58.08478561431785	-1.0	7.62133752134872	-7.62133752134872
16	Bacteroides_caecimuris_I48	Phosphate-e0	Microbe	-127.45775496003284	127.45775496003284	-1.0	11.289718993847139	-11.289718993847139
17	Flavonifractor_plautii_YL31	Mg-e0	Microbe	-0.9241112603247301	0.9241112603247301	-1.0	0.9613070582934102	-0.9613070582934102
18	Flavonifractor_plautii_YL31	Ca2+-e0	Microbe	-0.9241112603204349	0.9241112603204349	-1.0	0.9613070582911762	-0.9613070582911762
19	Bacteroides_caecimuris_I48	5'-Deoxyadenosine-e0	Microbe	1.5000000001212868	1.5000000001212868	1.0	1.2247448714411042	1.2247448714411042
20	Flavonifractor_plautii_YL31	O2-e0	Microbe	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
21	Flavonifractor_plautii_YL31	H2-e0	Microbe	-1545.9044670432104	1545.9044670432104	-1.0	39.31799164559668	-39.31799164559668
22	Bacteroides_caecimuris_I48	L-Glutamate-e0	Microbe	-66.0441855377177	66.0441855377177	-1.0	8.126757381497105	-8.126757381497105
23	Flavonifractor_plautii_YL31	PAN	Microbe	-0.9999999999713021	0.9999999999713021	-1.0	0.999999999985651	-0.999999999985651
24	Flavonifractor_plautii_YL31	CO2-e0	Microbe	-555.6083256582363	555.6083256582363	-1.0	23.5713454358939	-23.5713454358939
25	Flavonifractor_plautii_YL31	Fe2+-e0	Microbe	-1.9241112603463764	1.9241112603463764	-1.0	1.3871233760363122	-1.3871233760363122
26	Flavonifractor_plautii_YL31	K+-e0	Microbe	-0.9241112603237309	0.9241112603237309	-1.0	0.9613070582928905	-0.9613070582928905
27	Bacteroides_caecimuris_I48	L-Asparagine-e0	Microbe	-0.9999999999999988	0.9999999999999988	-1.0	0.9999999999999993	-0.9999999999999993
28	Bacteroides_caecimuris_I48	NH3-e0	Microbe	-392.0103195987736	392.0103195987736	-1.0	19.799250480732184	-19.799250480732184
29	Bacteroides_caecimuris_I48	fe3-e0	Microbe	-0.9241112597641471	0.9241112597641471	-1.0	0.9613070580018369	-0.9613070580018369
30	Bacteroides_caecimuris_I48	Folate	Microbe	-1.0000000000000016	1.0000000000000016	-1.0	1.0000000000000007	-1.0000000000000007
31	Bacteroides_caecimuris_I48	Formate-e0	Microbe	1.4999999991084514	1.4999999991084514	1.0	1.2247448710276159	1.2247448710276159
32	Bacteroides_caecimuris_I48	Neu5Ac-e0	Microbe	-6.9926970258796075	6.9926970258796075	-1.0	2.6443708185274635	-2.6443708185274635
33	Bacteroides_caecimuris_I48	Co2+-e0	Microbe	-0.9241112603191716	0.9241112603191716	-1.0	0.9613070582905191	-0.9613070582905191
34	Flavonifractor_plautii_YL31	5-Methylthio-D-ribose-e0	Microbe	-0.5000000000036084	0.5000000000036084	-1.0	0.7071067811890991	-0.7071067811890991
35	Bacteroides_caecimuris_I48	Uracil-e0	Microbe	-39.6422308772881	39.6422308772881	-1.0	6.296207658367702	-6.296207658367702
36	Flavonifractor_plautii_YL31	Riboflavin	Microbe	-1.0000000000001399	1.0000000000001399	-1.0	1.00000000000007	-1.00000000000007
37	Bacteroides_caecimuris_I48	Acetate-e0	Microbe	-889.2598672647003	889.2598672647003	-1.0	29.820460547494907	-29.820460547494907
38	Flavonifractor_plautii_YL31	L-Arginine-e0	Microbe	-0.9999999999999989	0.9999999999999989	-1.0	0.9999999999999994	-0.9999999999999994
39	Bacteroides_caecimuris_I48	Cl--e0	Microbe	-0.9241112603190922	0.9241112603190922	-1.0	0.9613070582904778	-0.9613070582904778
40	Flavonifractor_plautii_YL31	L-Histidine-e0	Microbe	-11.393282031253978	11.393282031253978	-1.0	3.3753936113072767	-3.3753936113072767
41	Flavonifractor_plautii_YL31	L-Cysteine-e0	Microbe	-1.0000000000000004	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
