	0.0012	0.0727	0.0728	4.2025	4.3555	4.5647	4.5652	4.7458	5.1608	12.2919	Source	Target
Riboflavin##Bifidobacterium_animalis_YL2##Metabolite	0.0	0.0	0.0	1.007336436487094e-09	-3.7091467675054446e-09	2.0394566035975004e-09	-1.3595524706033757e-09	2.2890844775247388e-10	-3.226006128898007e-10	5.424283244792605e-11	Riboflavin	Bifidobacterium_animalis_YL2
Bifidobacterium_animalis_YL2##Zn2+-e0##Microbe	0.0	0.0	0.0	-6.907585614612799e-12	2.7839508476290575e-11	-1.4927614699900005e-11	8.57980353430321e-12	-1.929345572193597e-12	1.4084289290394736e-12	5.1958437552457326e-14	Bifidobacterium_animalis_YL2	Zn2+-e0
Bacteroides_caecimuris_I48##L-Serine##Microbe	255.81662317293944	2093.2290240414477	-2087.6019188442474	0.0	0.0	0.0	0.0	0.0	0.0	-0.999999999996362	Bacteroides_caecimuris_I48	L-Serine
Bacteroides_caecimuris_I48##H2O-e0##Microbe	255.81662317302573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H2O-e0
Bacteroides_caecimuris_I48##L-Tyrosine##Microbe	-6.920686246303376e-12	1.0535927685850766e-10	-1.4910739309925702e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Tyrosine
Bifidobacterium_animalis_YL2##Sucrose-e0##Microbe	0.0	0.0	0.0	1.1102230246251565e-16	-3.3306690738754696e-16	6.661338147750939e-16	-1.1102230246251565e-15	-4.440892098500626e-16	2.220446049250313e-15	-8.881784197001252e-16	Bifidobacterium_animalis_YL2	Sucrose-e0
Bifidobacterium_animalis_YL2##Spermidine-e0##Microbe	0.0	0.0	0.0	-1.7763568394002505e-15	1.3322676295501878e-15	-8.881784197001252e-16	2.3314683517128287e-15	3.3306690738754696e-16	-2.6645352591003757e-15	1.000000000000001	Bifidobacterium_animalis_YL2	Spermidine-e0
Bifidobacterium_animalis_YL2##L-Valine-e0##Microbe	0.0	0.0	0.0	-2.9041302695986815e-10	1.2438263752301282e-09	-6.322267154246219e-10	4.6292569777506287e-10	-8.44053715809423e-11	1.1587530934775714e-10	-2.2950530365051236e-12	Bifidobacterium_animalis_YL2	L-Valine-e0
Bifidobacterium_animalis_YL2##Niacin##Microbe	0.0	0.0	0.0	1.283462225387666e-11	1.0081047108201346e-11	9.916911736240763e-11	-4.435707356975627e-11	-1.4093948230708975e-11	1.7654988582194164e-11	1.6998624730035772e-12	Bifidobacterium_animalis_YL2	Niacin
