	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
Acutalibacter_muris_KB1->Clostridium_innocuum_I46	Acutalibacter_muris_KB1	Clostridium_innocuum_I46	-253.37814823896812	PAN	253.37814823896812	-1.0	15.917856270206995	-15.917856270206995
Akkermansia_muciniphilaYL44->Clostridium_innocuum_I46	Akkermansia_muciniphilaYL44	Clostridium_innocuum_I46	-126.68907411816288	PAN	126.68907411816288	-1.0	11.25562411055748	-11.25562411055748
Bacteroides_caecimuris_I48->Clostridium_innocuum_I46	Bacteroides_caecimuris_I48	Clostridium_innocuum_I46	-126.68907411949114	PAN	126.68907411949114	-1.0	11.255624110616486	-11.255624110616486
Bifidobacterium_animalis_YL2->Clostridium_innocuum_I46	Bifidobacterium_animalis_YL2	Clostridium_innocuum_I46	-126.68907411978002	PAN	126.68907411978002	-1.0	11.255624110629318	-11.255624110629318
Blautia_coccoides_YL58->Clostridium_innocuum_I46	Blautia_coccoides_YL58	Clostridium_innocuum_I46	-126.68907411945192	PAN	126.68907411945192	-1.0	11.255624110614743	-11.255624110614743
Enterocloster_clostridioformis_YL32->Clostridium_innocuum_I46	Enterocloster_clostridioformis_YL32	Clostridium_innocuum_I46	-126.68907411943857	PAN	126.68907411943857	-1.0	11.25562411061415	-11.25562411061415
Enterococcus_faecalis_KB1->Clostridium_innocuum_I46	Enterococcus_faecalis_KB1	Clostridium_innocuum_I46	-126.6890740965019	PAN	126.6890740965019	-1.0	11.255624109595251	-11.255624109595251
Flavonifractor_plautii_YL31->Clostridium_innocuum_I46	Flavonifractor_plautii_YL31	Clostridium_innocuum_I46	-126.68907411987706	PAN	126.68907411987706	-1.0	11.25562411063363	-11.25562411063363
Limosilactobacillus_reuteri_I49->Clostridium_innocuum_I46	Limosilactobacillus_reuteri_I49	Clostridium_innocuum_I46	-126.68907411942259	PAN	126.68907411942259	-1.0	11.25562411061344	-11.25562411061344
Muribaculum_intestinale_YL27->Clostridium_innocuum_I46	Muribaculum_intestinale_YL27	Clostridium_innocuum_I46	-126.68907411940415	PAN	126.68907411940415	-1.0	11.25562411061262	-11.25562411061262
Turicimonas_muris_YL45->Clostridium_innocuum_I46	Turicimonas_muris_YL45	Clostridium_innocuum_I46	-126.68907412548829	PAN	126.68907412548829	-1.0	11.255624110882891	-11.255624110882891
Acutalibacter_muris_KB1->Bacteroides_caecimuris_I48	Acutalibacter_muris_KB1	Bacteroides_caecimuris_I48	-253.37814823458766	PAN	253.37814823458766	-1.0	15.917856270069398	-15.917856270069398
Akkermansia_muciniphilaYL44->Bacteroides_caecimuris_I48	Akkermansia_muciniphilaYL44	Bacteroides_caecimuris_I48	-126.68907411597264	PAN	126.68907411597264	-1.0	11.255624110460186	-11.255624110460186
