	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
Acutalibacter_muris_KB1->Clostridium_innocuum_I46	Acutalibacter_muris_KB1	Clostridium_innocuum_I46	-253.37814824746505	PAN	253.37814824746505	-1.0	15.917856270473893	-15.917856270473893
Akkermansia_muciniphilaYL44->Clostridium_innocuum_I46	Akkermansia_muciniphilaYL44	Clostridium_innocuum_I46	-126.68907412241134	PAN	126.68907412241134	-1.0	11.255624110746206	-11.255624110746206
Bacteroides_caecimuris_I48->Clostridium_innocuum_I46	Bacteroides_caecimuris_I48	Clostridium_innocuum_I46	-126.68907412371627	PAN	126.68907412371627	-1.0	11.255624110804174	-11.255624110804174
Bifidobacterium_animalis_YL2->Clostridium_innocuum_I46	Bifidobacterium_animalis_YL2	Clostridium_innocuum_I46	-126.68907412402848	PAN	126.68907412402848	-1.0	11.255624110818044	-11.255624110818044
Blautia_coccoides_YL58->Clostridium_innocuum_I46	Blautia_coccoides_YL58	Clostridium_innocuum_I46	-126.68907412370038	PAN	126.68907412370038	-1.0	11.255624110803469	-11.255624110803469
Enterocloster_clostridioformis_YL32->Clostridium_innocuum_I46	Enterocloster_clostridioformis_YL32	Clostridium_innocuum_I46	-126.68907412368704	PAN	126.68907412368704	-1.0	11.255624110802875	-11.255624110802875
Enterococcus_faecalis_KB1->Clostridium_innocuum_I46	Enterococcus_faecalis_KB1	Clostridium_innocuum_I46	-126.68907408007468	PAN	126.68907408007468	-1.0	11.255624108865517	-11.255624108865517
Flavonifractor_plautii_YL31->Clostridium_innocuum_I46	Flavonifractor_plautii_YL31	Clostridium_innocuum_I46	-126.68907412088369	PAN	126.68907412088369	-1.0	11.255624110678346	-11.255624110678346
Limosilactobacillus_reuteri_I49->Clostridium_innocuum_I46	Limosilactobacillus_reuteri_I49	Clostridium_innocuum_I46	-126.68907412364219	PAN	126.68907412364219	-1.0	11.255624110800884	-11.255624110800884
Muribaculum_intestinale_YL27->Clostridium_innocuum_I46	Muribaculum_intestinale_YL27	Clostridium_innocuum_I46	-126.68907412365262	PAN	126.68907412365262	-1.0	11.255624110801348	-11.255624110801348
Turicimonas_muris_YL45->Clostridium_innocuum_I46	Turicimonas_muris_YL45	Clostridium_innocuum_I46	-126.68907412973675	PAN	126.68907412973675	-1.0	11.255624111071619	-11.255624111071619
Acutalibacter_muris_KB1->Bacteroides_caecimuris_I48	Acutalibacter_muris_KB1	Bacteroides_caecimuris_I48	-253.37814823464964	PAN	253.37814823464964	-1.0	15.917856270071345	-15.917856270071345
Akkermansia_muciniphilaYL44->Bacteroides_caecimuris_I48	Akkermansia_muciniphilaYL44	Bacteroides_caecimuris_I48	-126.68907411600364	PAN	126.68907411600364	-1.0	11.255624110461563	-11.255624110461563
Bifidobacterium_animalis_YL2->Bacteroides_caecimuris_I48	Bifidobacterium_animalis_YL2	Bacteroides_caecimuris_I48	-126.68907411762078	PAN	126.68907411762078	-1.0	11.255624110533399	-11.255624110533399
Blautia_coccoides_YL58->Bacteroides_caecimuris_I48	Blautia_coccoides_YL58	Bacteroides_caecimuris_I48	-126.68907411729268	PAN	126.68907411729268	-1.0	11.255624110518823	-11.255624110518823
Clostridium_innocuum_I46->Bacteroides_caecimuris_I48	Clostridium_innocuum_I46	Bacteroides_caecimuris_I48	-126.6890741173209	PAN	126.6890741173209	-1.0	11.255624110520078	-11.255624110520078
