	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Turicimonas_muris_YL45	L-Aspartate-e0	Microbe	-674.6171616418995	674.6171616418995	-1.0	25.97339334091523	-25.97339334091523
1	Flavonifractor_plautii_YL31	fe3-e0	Microbe	-0.9241112603264553	0.9241112603264553	-1.0	0.9613070582943076	-0.9613070582943076
2	Flavonifractor_plautii_YL31	Mn2+-e0	Microbe	-0.9241112603279572	0.9241112603279572	-1.0	0.9613070582950888	-0.9613070582950888
3	Flavonifractor_plautii_YL31	L-Methionine-e0	Microbe	-18.48243529520255	18.48243529520255	-1.0	4.299120293176564	-4.299120293176564
4	Turicimonas_muris_YL45	Pyridoxal	Microbe	-0.4999999999965697	0.4999999999965697	-1.0	0.707106781184122	-0.707106781184122
5	Turicimonas_muris_YL45	Phosphate-e0	Microbe	-127.45775495960842	127.45775495960842	-1.0	11.289718993828341	-11.289718993828341
6	Turicimonas_muris_YL45	Succinate-e0	Microbe	393.1690835079388	393.1690835079388	1.0	19.828491710363117	19.828491710363117
7	Flavonifractor_plautii_YL31	XAN-e0	Microbe	-55.58478561435586	55.58478561435586	-1.0	7.455520479105122	-7.455520479105122
8	Turicimonas_muris_YL45	L-Proline-e0	Microbe	-26.584324739459074	26.584324739459074	-1.0	5.1559989080156985	-5.1559989080156985
9	Riboflavin	Turicimonas_muris_YL45	Metabolite	126.68907411739079	126.68907411739079	1.0	11.255624110523183	11.255624110523183
10	Flavonifractor_plautii_YL31	L-Alanine-e0	Microbe	-68.02142978369797	68.02142978369797	-1.0	8.247510520375101	-8.247510520375101
11	Flavonifractor_plautii_YL31	L-Threonine-e0	Microbe	-36.09933646774242	36.09933646774242	-1.0	6.008272336349478	-6.008272336349478
12	Turicimonas_muris_YL45	carbonate	Microbe	-272.0871878871393	272.0871878871393	-1.0	16.495065561771476	-16.495065561771476
13	Flavonifractor_plautii_YL31	Acetate-e0	Microbe	-92.98249372275318	92.98249372275318	-1.0	9.642743060081669	-9.642743060081669
14	Flavonifractor_plautii_YL31	Sulfate-e0	Microbe	-0.9241112603249209	0.9241112603249209	-1.0	0.9613070582935095	-0.9613070582935095
15	Turicimonas_muris_YL45	L-Asparagine-e0	Microbe	-28.98957316826345	28.98957316826345	-1.0	5.384196613076407	-5.384196613076407
16	Flavonifractor_plautii_YL31	Cl--e0	Microbe	-0.9241112603268742	0.9241112603268742	-1.0	0.9613070582945255	-0.9613070582945255
17	Flavonifractor_plautii_YL31	Formate-e0-e0	Microbe	-0.7287996705932371	0.7287996705932371	-1.0	0.8536976458871356	-0.8536976458871356
18	Turicimonas_muris_YL45	fe3-e0	Microbe	-0.9241112603232884	0.9241112603232884	-1.0	0.9613070582926604	-0.9613070582926604
19	Flavonifractor_plautii_YL31	Fumarate-e0	Microbe	24.591089365275145	24.591089365275145	1.0	4.958940347017208	4.958940347017208
20	Turicimonas_muris_YL45	L-Threonine-e0	Microbe	-75.99313011324399	75.99313011324399	-1.0	8.717403863148936	-8.717403863148936
21	Flavonifractor_plautii_YL31	D-Glucose-e0	Microbe	-8.740871282654657	8.740871282654657	-1.0	2.9564964540236907	-2.9564964540236907
22	Turicimonas_muris_YL45	Acetate-e0	Microbe	6530.851790883832	6530.851790883832	1.0	80.81368566575733	80.81368566575733
23	Turicimonas_muris_YL45	Sulfate-e0	Microbe	-0.9241112602976418	0.9241112602976418	-1.0	0.961307058279321	-0.961307058279321
24	Turicimonas_muris_YL45	Cl--e0	Microbe	-0.9241112603196924	0.9241112603196924	-1.0	0.96130705829079	-0.96130705829079
25	Turicimonas_muris_YL45	Formate-e0-e0	Microbe	6893.195867373502	6893.195867373502	1.0	83.02527246190465	83.02527246190465
26	Flavonifractor_plautii_YL31	Mg-e0	Microbe	-0.9241112603269774	0.9241112603269774	-1.0	0.9613070582945792	-0.9613070582945792
27	Flavonifractor_plautii_YL31	Ca2+-e0	Microbe	-0.9241112603227861	0.9241112603227861	-1.0	0.9613070582923992	-0.9613070582923992
28	Flavonifractor_plautii_YL31	H2-e0	Microbe	-601.2977611765732	601.2977611765732	-1.0	24.521373558114014	-24.521373558114014
29	Flavonifractor_plautii_YL31	O2-e0	Microbe	533.3758225161729	533.3758225161729	1.0	23.094930667057064	23.094930667057064
30	Flavonifractor_plautii_YL31	PAN	Microbe	-0.999999999970511	0.999999999970511	-1.0	0.9999999999852555	-0.9999999999852555
31	Flavonifractor_plautii_YL31	CO2-e0	Microbe	-680.8383740642735	680.8383740642735	-1.0	26.092879757977528	-26.092879757977528
32	Flavonifractor_plautii_YL31	Fe2+-e0	Microbe	-1.9241112603796104	1.9241112603796104	-1.0	1.3871233760482917	-1.3871233760482917
33	Flavonifractor_plautii_YL31	K+-e0	Microbe	-0.9241112603269563	0.9241112603269563	-1.0	0.9613070582945682	-0.9613070582945682
34	Turicimonas_muris_YL45	Fumarate-e0	Microbe	365.74003733643144	365.74003733643144	1.0	19.124331029775433	19.124331029775433
35	Turicimonas_muris_YL45	Ca2+-e0	Microbe	-0.9241112603167059	0.9241112603167059	-1.0	0.9613070582892367	-0.9613070582892367
36	Flavonifractor_plautii_YL31	5-Methylthio-D-ribose-e0	Microbe	-0.5000000000002511	0.5000000000002511	-1.0	0.7071067811867251	-0.7071067811867251
37	Flavonifractor_plautii_YL31	Riboflavin	Microbe	-0.9999999999999704	0.9999999999999704	-1.0	0.9999999999999851	-0.9999999999999851
38	Turicimonas_muris_YL45	O2-e0	Microbe	-0.49999999998797395	0.49999999998797395	-1.0	0.7071067811780438	-0.7071067811780438
