	0.5395	0.5408	1.2610	Source	Target
bc1003##bc1002##O2	0.1529005008594402	0.0	0.0	bc1003	bc1002
bc1008##bc1002##O2	0.003427576436975438	0.0	0.0	bc1008	bc1002
bc1016##bc1002##O2	0.003427576412305233	0.0	0.0	bc1016	bc1002
bc1002##bc1016##D-Glucose	-0.025022201713791693	0.0	0.0	bc1002	bc1016
bc1003##bc1016##D-Glucose	0.0	-0.025905753956100216	0.0	bc1003	bc1016
bc1008##bc1016##D-Glucose	0.0	0.0	0.0	bc1008	bc1016
bc1002##bc1008##D-Glucose	-0.025022201893607696	0.0	0.0	bc1002	bc1008
bc1003##bc1008##D-Glucose	0.0	-0.02590575414226566	0.0	bc1003	bc1008
bc1016##bc1008##D-Glucose	0.0	0.0	0.0	bc1016	bc1008
bc1002##bc1003##O2	-0.1180288751157049	0.2710052055831226	0.0	bc1002	bc1003
bc1008##bc1003##O2	0.0	0.003429276312228097	0.0	bc1008	bc1003
bc1016##bc1003##O2	0.0	0.0034292762875456568	0.0	bc1016	bc1003
bc1003##bc1002##D-Glucose	-0.14873488086081643	-0.1221359887865674	0.0	bc1003	bc1002
bc1008##bc1002##D-Glucose	-0.27087086964738133	0.0	0.0	bc1008	bc1002
bc1016##bc1002##D-Glucose	-0.27087086964738355	0.0	0.0	bc1016	bc1002
bc1002##bc1003##D-Glucose	0.0	-0.27859525236686483	0.0	bc1002	bc1003
bc1008##bc1003##D-Glucose	0.0	-0.2785952523668618	0.0	bc1008	bc1003
bc1016##bc1003##D-Glucose	0.0	-0.2785952523668641	0.0	bc1016	bc1003
