	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8		0	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8	Metabolite
2-Oxoglutarate	bc1008	1		0	bc1008	1	Metabolite
4-Hydroxybenzoate	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8		0	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8	Metabolite
5-Aminolevulinate	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8		0	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8	Metabolite
AMP	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8		0	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8	Metabolite
Acetate	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8		0	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8	Metabolite
Adenosine	bc1001.bc1001	2		0	bc1001.bc1001	2	Metabolite
Ala-Ala	bc1012.bc1012.bc1001.bc1009.bc1012.bc1009.bc1001	7		0	bc1012.bc1012.bc1001.bc1009.bc1012.bc1009.bc1001	7	Metabolite
BET	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8		0	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8	Metabolite
BIOT	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8		0	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8	Metabolite
CMP	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8		0	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8	Metabolite
CO2	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8		0	bc1012.bc1012.bc1001.bc1009.bc1008.bc1012.bc1009.bc1001	8	Metabolite
