	0.0000-0.0000	0.0000-0.0806	0.0873-0.0993	0.0993-0.1103	0.1103-0.2238	0.2238-0.2317	0.2317-0.2319	0.2319-0.3330	0.3655-0.3656	0.3705-0.3747	0.4872-0.4873	0.4873-0.4920	0.4920-0.7412	0.7412-0.7416	0.7416-0.9613	0.9613-0.9613	0.9613-0.9867	0.9867-0.9892	0.9892-0.9892	0.9892-1.0076	1.0844-1.3346	1.3346-1.3930	1.3935-1.6640	1.6640-1.6640	1.7342-1.7342	1.7342-1.7345	1.7345-1.7345	1.7432-1.7436	1.7436-1.7436	1.7436-1.7527	1.7527-1.7528	1.7760-1.8084	1.8084-1.8084	1.8084-15.4168	15.4168-20.0000	Source	Target
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.6171616418995	-674.617161643273	-674.617161643273	-674.617161643273	-674.617161643273	-674.617161643273	-674.617161643273	-674.617161643273	-674.617161643273	-674.617161643273	-674.617161643273	-674.617161643273	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##Pyridoxal##Microbe	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	Turicimonas_muris_YL45	Pyridoxal
Turicimonas_muris_YL45##Phosphate-e0##Microbe	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495960842	-127.45775495981984	-127.45775495981984	-127.45775495981984	-127.45775495981984	-127.45775495981984	-127.45775495981984	-127.45775495981984	-127.45775495981984	-127.45775495981984	-127.45775495981984	-127.45775495981984	Turicimonas_muris_YL45	Phosphate-e0
Turicimonas_muris_YL45##Succinate-e0##Microbe	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835079388	393.1690835085713	393.1690835085713	393.1690835085713	393.1690835085713	393.1690835085713	393.1690835085713	393.1690835085713	393.1690835085713	393.1690835085713	393.1690835085713	393.1690835085713	Turicimonas_muris_YL45	Succinate-e0
Turicimonas_muris_YL45##L-Proline-e0##Microbe	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739503113	-26.584324739503113	-26.584324739503113	-26.584324739503113	-26.584324739503113	-26.584324739503113	-26.584324739503113	-26.584324739503113	-26.584324739503113	-26.584324739503113	-26.584324739503113	Turicimonas_muris_YL45	L-Proline-e0
Muribaculum_intestinale_YL27##Succinate-e0##Microbe	1623.9687223308263	1682.1400028229612	-6.4880053927601455	996.5332755279514	996.5332755234551	136.54812713648636	195.72788784710139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5142.593800322415	-0.9999999999999991	-0.9999999999999999	-1.000000000000001	-1.000000000000001	-0.9999999999999987	-0.9999999999999992	-1.0000000000000009	Muribaculum_intestinale_YL27	Succinate-e0
Muribaculum_intestinale_YL27##D-Glucose-e0##Microbe	-954.8990341833482	-983.4846744294603	-1.0000000000000002	-1.0000000000000002	-0.9999999999999989	-0.9999999999999996	-0.9999999999999996	-0.9999999999999983	-0.9999999999999976	-1.0000000000000002	-1.0000000000000007	-0.9999999999999989	-1.0	-1.0000000000000007	-1.0000000000000002	-0.9999999999999988	-0.9999999999999986	-0.9999999999999987	-0.9999999999999986	-0.9999999999999983	-0.9999999999999991	-1.0	-0.9999999999999998	-0.9999999999999996	-0.9999999999999991	-1.0	-0.9999999999999998	-0.9999999999999998	-1.0000000000000002	-1.0	-1.0000000000000007	-1.0000000000000009	-0.9999999999999998	-0.9999999999999982	-1.0000000000000004	Muribaculum_intestinale_YL27	D-Glucose-e0
Riboflavin##Turicimonas_muris_YL45##Metabolite	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411739079	126.68907411760752	126.68907411760752	126.68907411760752	126.68907411760752	126.68907411760752	126.68907411760752	126.68907411760752	126.68907411760752	126.68907411760752	126.68907411760752	126.68907411760752	Riboflavin	Turicimonas_muris_YL45
Turicimonas_muris_YL45##carbonate##Microbe	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	Turicimonas_muris_YL45	carbonate
Muribaculum_intestinale_YL27##Mg-e0##Microbe	-0.9241112603246563	-0.9241112603249425	0.005084068576558839	-0.9241112603269752	-0.9241112603227711	-0.9241112603238126	-0.9241112603238775	-0.9241112603224457	-0.9241112603175551	-0.9241112603153945	-0.9241112603262903	-0.9241112603171318	-0.9241112603168349	-0.9241112603198016	-0.9241112603197735	-0.9241112603150277	-0.9241112603150988	-0.9241112603213858	-0.9241112603169931	-0.9241112603171997	-0.9241112603231233	-0.9241112603203903	-0.9241112603153033	-0.9241112603189472	-0.9241112603125236	-0.9241112603017784	-0.9241112603111785	-0.9241112602854452	-0.9241112603241196	-0.924111260332178	-0.9241112603455796	-0.9241112603130571	-0.9241112603182204	-0.9241112603143861	-0.03894869560173953	Muribaculum_intestinale_YL27	Mg-e0
Turicimonas_muris_YL45##L-Asparagine-e0##Microbe	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.989573168305302	-28.989573168305302	-28.989573168305302	-28.989573168305302	-28.989573168305302	-28.989573168305302	-28.989573168305302	-28.989573168305302	-28.989573168305302	-28.989573168305302	-28.989573168305302	Turicimonas_muris_YL45	L-Asparagine-e0
Muribaculum_intestinale_YL27##L-Threonine##Microbe	-74.99313011412255	-74.99313011414505	0.41258042471777995	-74.99313011433105	-74.99313011397825	-74.99313011406402	-74.99313011407095	-74.99313011395488	-74.99313011356367	-74.99313011339686	-74.99313011427576	-74.99313011352726	-74.99313011350941	-74.99313011374538	-74.99313011374517	-1014.5453733476535	-1014.545373347683	-1.0000000000000002	-1.0	-0.9999999999999998	-1.0000000000000007	-1.0	-1.0000000000000004	-1.0000000000000013	-1.000000000000001	-0.9999999999999996	-1.0000000000000002	-1.0000000000000022	-1.0	-1.0000000000000016	-1.0000000000000004	-0.999999999999998	-1.0000000000000007	-0.9999999999999983	-0.9999999999999996	Muribaculum_intestinale_YL27	L-Threonine
Turicimonas_muris_YL45##fe3-e0##Microbe	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603215522	-0.9241112603215522	-0.9241112603215522	-0.9241112603215522	-0.9241112603215522	-0.9241112603215522	-0.9241112603215522	-0.9241112603215522	-0.9241112603215522	-0.9241112603215522	-0.9241112603215522	Turicimonas_muris_YL45	fe3-e0
Muribaculum_intestinale_YL27##H2-e0##Microbe	2059.848592967834	2176.191153951758	-2.167554445935485	1490.5844266579288	-2579.955445161344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3185.795412614378	-1955.7983877913982	3184.833357145793	9049.228520703555	-2694.0947084200684	0.0	0.0	0.0	Muribaculum_intestinale_YL27	H2-e0
Muribaculum_intestinale_YL27##K+-e0##Microbe	-0.9241112603227825	-0.9241112603226898	0.005084068576547499	-0.92411126032394	-0.9241112603222384	-0.9241112603231528	-0.9241112603232073	-0.924111260321658	-0.9241112603161875	-0.9241112603138367	-0.9241112603267646	-0.924111260316289	-0.9241112603163386	-0.9241112603194369	-0.9241112603193724	-0.9241112603146607	-0.9241112603145791	-0.924111260321768	-0.9241112603167734	-0.9241112603166582	-0.9241112603234465	-0.9241112603187825	-0.9241112603130035	-0.9241112603154039	-0.9241112603103792	-0.9241112602940276	-0.924111260309609	-0.9241112602791779	-0.9241112603243486	-0.9241112603337185	-0.9241112603526775	-0.9241112603110515	-0.9241112603150408	-0.9241112603119377	-0.03894869560163426	Muribaculum_intestinale_YL27	K+-e0
