	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
2-Oxoglutarate	bc1008.bc1016	2		0	bc1008.bc1016	2	Metabolite
4-Hydroxybenzoate	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
5-Aminolevulinate	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
AMP	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
Acetate	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
Ala-Ala	bc1015.bc1003.bc1015.bc1003	4		0	bc1015.bc1003.bc1015.bc1003	4	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
BIOT	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
CMP	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
CO2	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
Ca2+	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
Chitobiose	bc1008.bc1016	2		0	bc1008.bc1016	2	Metabolite
Chorismate	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
Citrate	bc1008.bc1016	2		0	bc1008.bc1016	2	Metabolite
Cl-	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6		0	bc1015.bc1008.bc1003.bc1016.bc1015.bc1003	6	Metabolite
