	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Riboflavin	Phosphate-e0	Flavonifractor_plautii_YL31	-102.8345864030796	2495.8007148808656	102.8345864030796	-1.0	10.140738947585605	-10.140738947585605
1	Riboflavin	L-Glutamate-e0	Flavonifractor_plautii_YL31	-23.06932746684102	37731.57034287213	23.06932746684102	-1.0	4.803053972926082	-4.803053972926082
2	Riboflavin	D-Glucose-e0	Flavonifractor_plautii_YL31	-7.052249456594	11.737803247605456	7.052249456594	-1.0	2.655607172869135	-2.655607172869135
3	Riboflavin	Mn2+-e0	Flavonifractor_plautii_YL31	-0.7455850707227138	0.13119760285615906	0.7455850707227138	-1.0	0.8634726809359482	-0.8634726809359482
4	Riboflavin	Zn2+-e0	Flavonifractor_plautii_YL31	-0.7455850707220353	0.13119760285592025	0.7455850707220353	-1.0	0.8634726809355553	-0.8634726809355553
5	Riboflavin	L-Lysine-e0	Flavonifractor_plautii_YL31	-33.23796613388788	372.7486549689698	33.23796613388788	-1.0	5.7652377343772985	-5.7652377343772985
6	Riboflavin	L-Aspartate-e0	Flavonifractor_plautii_YL31	1.9343237192571519	7431.722415753792	1.9343237192571519	1.0	1.3907996689880078	1.3907996689880078
7	Riboflavin	Sulfate-e0	Flavonifractor_plautii_YL31	-0.7455850707219878	0.13119760285590354	0.7455850707219878	-1.0	0.8634726809355278	-0.8634726809355278
8	Putrescine-e0	L-Arginine-e0	Flavonifractor_plautii_YL31	0.8068131000393086	0.15363047583203293	0.8068131000393086	1.0	0.8982277551040764	0.8982277551040764
9	Spermidine-e0	L-Arginine-e0	Flavonifractor_plautii_YL31	0.805787745209085	0.15426428687285765	0.805787745209085	1.0	0.8976568081450087	0.8976568081450087
10	Riboflavin	L-Arginine-e0	Flavonifractor_plautii_YL31	-29.507057809695485	205.4865063907606	29.507057809695485	-1.0	5.432039930789858	-5.432039930789858
11	Folate-e0	L-Glutamine-e0	Flavonifractor_plautii_YL31	0.0008422866572460175	0.001015586720083489	0.0008422866572460175	1.0	0.029022175267302372	0.029022175267302372
12	Riboflavin	L-Glutamine-e0	Flavonifractor_plautii_YL31	-0.032487749592368484	1.3972554861410658	0.032487749592368484	-1.0	0.18024358405327076	-0.18024358405327076
13	Riboflavin	L-Leucine-e0	Flavonifractor_plautii_YL31	-52.22213979582264	643.6367295455202	52.22213979582264	-1.0	7.226488759821234	-7.226488759821234
14	Putrescine-e0	Putrescine-e0	Flavonifractor_plautii_YL31	-0.8068131000393423	0.1536304758320457	0.8068131000393423	-1.0	0.8982277551040951	-0.8982277551040951
15	Riboflavin	L-Histidine-e0	Flavonifractor_plautii_YL31	-9.192249195264653	19.942292040712367	9.192249195264653	-1.0	3.031872226078245	-3.031872226078245
16	Riboflavin	L-Proline-e0	Flavonifractor_plautii_YL31	-21.448581455611734	108.5747011104865	21.448581455611734	-1.0	4.63126132447865	-4.63126132447865
17	Riboflavin	Co2+-e0	Flavonifractor_plautii_YL31	-0.7455850707215493	0.13119760285574922	0.7455850707215493	-1.0	0.863472680935274	-0.863472680935274
18	Riboflavin	L-Valine-e0	Flavonifractor_plautii_YL31	-41.05871307217916	397.8708843144219	41.05871307217916	-1.0	6.407707317924186	-6.407707317924186
19	Riboflavin	L-Threonine-e0	Flavonifractor_plautii_YL31	-2.7038860690948807	9784.361143511494	2.7038860690948807	-1.0	1.6443497405037897	-1.6443497405037897
20	Spermidine-e0	Spermidine-e0	Flavonifractor_plautii_YL31	-0.805787745208959	0.15426428687280944	0.805787745208959	-1.0	0.8976568081449385	-0.8976568081449385
21	Riboflavin	L-Isoleucine-e0	Flavonifractor_plautii_YL31	-28.189564198809048	187.54617759173215	28.189564198809048	-1.0	5.309384540491397	-5.309384540491397
22	Riboflavin	fe3-e0	Flavonifractor_plautii_YL31	-0.7455850707235467	0.13119760285645216	0.7455850707235467	-1.0	0.8634726809364305	-0.8634726809364305
23	Putrescine-e0	H+-e0	Flavonifractor_plautii_YL31	0.806725893313521	0.15548802375539733	0.806725893313521	1.0	0.8981792100207625	0.8981792100207625
24	Spermidine-e0	H+-e0	Flavonifractor_plautii_YL31	3.2290735666382075	2.4897940904466536	3.2290735666382075	1.0	1.7969623164213009	1.7969623164213009
25	Folate-e0	H+-e0	Flavonifractor_plautii_YL31	-1.472153322677658	0.1659962948180517	1.472153322677658	-1.0	1.2133232556403335	-1.2133232556403335
26	Riboflavin	H+-e0	Flavonifractor_plautii_YL31	-464.86798092706175	64744.16625903929	464.86798092706175	-1.0	21.560797316589703	-21.560797316589703
27	Puryvate	H+-e0	Flavonifractor_plautii_YL31	0.0046995065499589	0.015087607448549213	0.0046995065499589	1.0	0.06855294705524263	0.06855294705524263
28	Folate-e0	Uracil-e0	Flavonifractor_plautii_YL31	0.003268451549164848	0.0076491560831310436	0.003268451549164848	1.0	0.057170373001799175	0.057170373001799175
29	Riboflavin	Uracil-e0	Flavonifractor_plautii_YL31	-32.02936014381393	491.8612221378411	32.02936014381393	-1.0	5.659448749110989	-5.659448749110989
30	Spermidine-e0	L-Methionine-e0	Flavonifractor_plautii_YL31	0.8057877452090231	0.15426428687283394	0.8057877452090231	1.0	0.8976568081449743	0.8976568081449743
31	Riboflavin	L-Methionine-e0	Flavonifractor_plautii_YL31	-15.718684016806364	58.312795348517724	15.718684016806364	-1.0	3.9646795604192735	-3.9646795604192735
32	Riboflavin	L-Cysteine-e0	Flavonifractor_plautii_YL31	-10.499467088795456	26.017526557105704	10.499467088795456	-1.0	3.2402881181764465	-3.2402881181764465
33	Riboflavin	L-Tyrosine-e0	Flavonifractor_plautii_YL31	-13.783235934237108	44.83672405923892	13.783235934237108	-1.0	3.7125780711302365	-3.7125780711302365
34	Putrescine-e0	Inosine-e0	Flavonifractor_plautii_YL31	-1.1381952091212745e-05	6.693965999281908e-07	1.1381952091212745e-05	-1.0	0.0033737148799524753	-0.0033737148799524753
35	Spermidine-e0	Inosine-e0	Flavonifractor_plautii_YL31	-0.0002462352580819123	0.0012424299893418283	0.0002462352580819123	-1.0	0.015691885102877612	-0.015691885102877612
36	Folate-e0	Inosine-e0	Flavonifractor_plautii_YL31	-0.003533377189051761	0.031594472708194286	0.003533377189051761	-1.0	0.0594422172285974	-0.0594422172285974
37	Riboflavin	Inosine-e0	Flavonifractor_plautii_YL31	-0.4220233418306499	535.3564710310545	0.4220233418306499	-1.0	0.6496332363962376	-0.6496332363962376
38	Puryvate	Inosine-e0	Flavonifractor_plautii_YL31	-0.0017403175582592788	0.005405381015702097	0.0017403175582592788	-1.0	0.0417171134938562	-0.0417171134938562
39	Riboflavin	L-Asparagine-e0	Flavonifractor_plautii_YL31	-9.03575645770464	17691.117629207027	9.03575645770464	-1.0	3.0059535022525945	-3.0059535022525945
40	Riboflavin	Ca2+-e0	Flavonifractor_plautii_YL31	-0.7455850707198974	0.13119760285516788	0.7455850707198974	-1.0	0.8634726809343174	-0.8634726809343174
41	Riboflavin	Cytosine-e0	Flavonifractor_plautii_YL31	-0.05866192469814746	62.26630604389015	0.05866192469814746	-1.0	0.24220223925089435	-0.24220223925089435
42	Riboflavin	Cu2+-e0	Flavonifractor_plautii_YL31	-0.7455850707220191	0.13119760285591456	0.7455850707220191	-1.0	0.863472680935546	-0.863472680935546
43	Riboflavin	Fe2+-e0	Flavonifractor_plautii_YL31	-1.5523981707973398	0.5687713840045028	1.5523981707973398	-1.0	1.2459527161162014	-1.2459527161162014
44	Folate-e0	Glycine-e0	Flavonifractor_plautii_YL31	-0.003974794132288068	0.00395894089277459	0.003974794132288068	-1.0	0.06304596840629913	-0.06304596840629913
45	Riboflavin	Glycine-e0	Flavonifractor_plautii_YL31	-0.2684951652211785	18.064364062235573	0.2684951652211785	-1.0	0.5181651910551098	-0.5181651910551098
