	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Clostridium_innocuum_I46	Inosine	Microbe	0.03387339507992969	4081.997092023689	0.03387339507992969	1.0	0.18404726316881131	0.18404726316881131
1	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	42.633908082059264	2766450.7603393137	42.633908082059264	1.0	6.529464609143637	6.529464609143637
2	Bacteroides_caecimuris_I48	L-Serine	Microbe	-294.459320058767	467985.0995458414	294.459320058767	-1.0	17.159817017053737	-17.159817017053737
11	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0	Microbe	-2.9466675421546062	8.035262364059529	2.9466675421546062	-1.0	1.7165860136196516	-1.7165860136196516
14	PAN	Clostridium_innocuum_I46	Metabolite	1.9875752433493865	247.41677816706817	1.9875752433493865	1.0	1.4098139038005641	1.4098139038005641
15	Clostridium_innocuum_I46	Folate-e0	Microbe	-0.8894219090999634	0.010875419011821152	0.8894219090999634	-1.0	0.9430916758724803	-0.9430916758724803
18	Bacteroides_caecimuris_I48	L-Malate-e0	Microbe	-0.889421909100028	0.010875419011822717	0.889421909100028	-1.0	0.9430916758725145	-0.9430916758725145
19	Clostridium_innocuum_I46	Fumarate-e0	Microbe	-9.767688780162109	498.17614915793183	9.767688780162109	-1.0	3.1253301873821444	-3.1253301873821444
21	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-109.35603479721688	139865.58279557902	109.35603479721688	-1.0	10.4573435822496	-10.4573435822496
24	Bacteroides_caecimuris_I48	L-Asparagine-e0	Microbe	-23.649015265173322	64.09569041221164	23.649015265173322	-1.0	4.863025320227453	-4.863025320227453
30	Bacteroides_caecimuris_I48	Folate	Microbe	-0.8894219091000273	0.01087541901182272	0.8894219091000273	-1.0	0.9430916758725142	-0.9430916758725142
44	Clostridium_innocuum_I46	Riboflavin	Microbe	-0.7508326612519045	0.05120385808890081	0.7508326612519045	-1.0	0.866506007625974	-0.866506007625974
46	Bacteroides_caecimuris_I48	L-Aspartate-e0	Microbe	-940.523609659872	119779.90465159455	940.523609659872	-1.0	30.667957376712785	-30.667957376712785
50	Bacteroides_caecimuris_I48	D-Glucose-e0	Microbe	-192.3960160795258	159803.8257974147	192.3960160795258	-1.0	13.870689098942625	-13.870689098942625
60	Clostridium_innocuum_I46	O2-e0	Microbe	-0.889421909100027	0.010875419011822682	0.889421909100027	-1.0	0.9430916758725141	-0.9430916758725141
63	Clostridium_innocuum_I46	PAN	Microbe	-0.6090987534050862	0.09989100295287878	0.6090987534050862	-1.0	0.7804477903134112	-0.7804477903134112
66	Bacteroides_caecimuris_I48	Riboflavin	Microbe	-0.8894219091000051	0.010875419011822183	0.8894219091000051	-1.0	0.9430916758725024	-0.9430916758725024
68	Clostridium_innocuum_I46	N-Acetyl-D-chondrosamine-e0	Microbe	-0.889421909100027	0.01087541901182273	0.889421909100027	-1.0	0.9430916758725141	-0.9430916758725141
70	Clostridium_innocuum_I46	Sucrose-e0	Microbe	-3.582421351442655	7.1845039485884294	3.582421351442655	-1.0	1.8927285466866757	-1.8927285466866757
72	Bacteroides_caecimuris_I48	Fumarate-e0	Microbe	-0.889421909100027	0.010875419011822738	0.889421909100027	-1.0	0.9430916758725141	-0.9430916758725141
74	Clostridium_innocuum_I46	Spermidine-e0	Microbe	-0.8894219091000269	0.010875419011822717	0.8894219091000269	-1.0	0.943091675872514	-0.943091675872514
75	PAN	Bacteroides_caecimuris_I48	Metabolite	32.52951469772479	2945.9544280923124	32.52951469772479	1.0	5.70346514828703	5.70346514828703
80	Bacteroides_caecimuris_I48	O2-e0	Microbe	-0.8894219091000273	0.010875419011822715	0.8894219091000273	-1.0	0.9430916758725142	-0.9430916758725142
81	Clostridium_innocuum_I46	D-Mannose-e0	Microbe	-0.8894219091000274	0.01087541901182276	0.8894219091000274	-1.0	0.9430916758725142	-0.9430916758725142
82	Bacteroides_caecimuris_I48	PAN	Microbe	-0.8157765941707766	0.07626849699480526	0.8157765941707766	-1.0	0.903203517581047	-0.903203517581047
85	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	-2.7715949733168985	559.4123318954578	2.7715949733168985	-1.0	1.664810792047222	-1.664810792047222
89	Bacteroides_caecimuris_I48	Sucrose-e0	Microbe	-5.704478563954837	3.7293626045188657	5.704478563954837	-1.0	2.3884050251066795	-2.3884050251066795
91	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	-0.8894219091000273	0.010875419011822703	0.8894219091000273	-1.0	0.9430916758725142	-0.9430916758725142
95	Bacteroides_caecimuris_I48	Spermidine-e0	Microbe	-0.8894219091000272	0.010875419011822728	0.8894219091000272	-1.0	0.9430916758725141	-0.9430916758725141
