	0.0000	0.0005	0.0006	0.0007	0.0009	0.0010	0.0012	0.0015	0.0020	0.0022	0.0029	0.0032	0.0035	0.0040	0.0050	0.0053	0.0057	0.0066	0.0082	0.0084	0.0085	0.0091	0.0097	0.0105	0.0112	0.0120	0.0121	0.0128	0.0253	Source	Target
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.540798644941333	Turicimonas_muris_YL45	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe	0.0	0.0	1.0409451078885468e-11	0.0	0.0	0.0	0.0	0.0	0.0	1.0729195309977513e-11	0.0	0.0	0.0	0.0	0.0	0.0	-1.823288187097205e-10	0.0	0.0	0.0	0.0	1.3604761761598638e-10	1.1751666306736297e-10	0.0	-1.1381473541405285e-10	8.496314762851398e-11	1.4310330698208418e-11	2.7601032570601092e-11	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Flavonifractor_plautii_YL31##L-Methionine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4210854715202004e-12	-1.2818190953112207e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0452083643031074e-11	-1.0103917702508625e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.37176425405063185	Flavonifractor_plautii_YL31	L-Methionine-e0
Enterocloster_clostridioformis_YL32##Puryvate##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5543122344752192e-15	Enterocloster_clostridioformis_YL32	Puryvate
Blautia_coccoides_YL58##L-Proline-e0##Microbe	9.731238037602452e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-415.393765805761	Blautia_coccoides_YL58	L-Proline-e0
Blautia_coccoides_YL58##L-Malate-e0##Microbe	3.3306690738754696e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	L-Malate-e0
Clostridium_innocuum_I46##Inosine##Microbe	0.0	0.0	0.0	0.0	-2.2501751573145157e-09	0.0	965.1124807281464	0.0	0.0	0.0	-1397.3184000199255	1464.6738524283855	0.0	-1247.5708928320087	233.11697371307025	1.8910384369519306e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.855234353977721e-09	0.0	0.0	0.0	0.0	6.328445814122247	Clostridium_innocuum_I46	Inosine
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.830916002376597	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Bacteroides_caecimuris_I48##L-Serine##Microbe	0.0	0.0	0.9999999999994316	0.0	0.0	0.0	251.68328983928723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.79911765602219	Bacteroides_caecimuris_I48	L-Serine
