	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
2-Oxoglutarate	bc1008	1		0	bc1008	1	Metabolite
4-Hydroxybenzoate	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
5-Aminolevulinate	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
AMP	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Acetate	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Adenosine	bc1001.bc1001	2		0	bc1001.bc1001	2	Metabolite
Ala-Ala	bc1009.bc1001.bc1002.bc1002.bc1009.bc1001	6		0	bc1009.bc1001.bc1002.bc1002.bc1009.bc1001	6	Metabolite
BET	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
BIOT	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
CMP	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
CO2	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Ca2+	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Chitobiose	bc1008	1		0	bc1008	1	Metabolite
Chorismate	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Citrate	bc1008	1		0	bc1008	1	Metabolite
Cl-	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Co2+	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
CoA	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Cu2+	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Cytidine	bc1008	1		0	bc1008	1	Metabolite
D-Alanine	bc1008	1		0	bc1008	1	Metabolite
D-Arabinose	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
D-Glucose	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	bc1008.bc1002.bc1009.bc1001	4	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001bc1008.bc1002.bc1009.bc1001	11	Metabolite
Deoxycytidine	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Deoxyguanosine	bc1009.bc1001.bc1002.bc1002.bc1009.bc1001	6		0	bc1009.bc1001.bc1002.bc1002.bc1009.bc1001	6	Metabolite
Folate	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Formate	bc1009.bc1001.bc1008.bc1009.bc1001	5		0	bc1009.bc1001.bc1008.bc1009.bc1001	5	Metabolite
GTP	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7		0	bc1009.bc1001.bc1008.bc1002.bc1002.bc1009.bc1001	7	Metabolite
Glucose-1-phosphate	bc1008	1		0	bc1008	1	Metabolite
