	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
Acutalibacter_muris_KB1->Clostridium_innocuum_I46	Acutalibacter_muris_KB1	Clostridium_innocuum_I46	-253.3781482469856	PAN	253.3781482469856	-1.0	15.917856270458833	-15.917856270458833
Akkermansia_muciniphilaYL44->Clostridium_innocuum_I46	Akkermansia_muciniphilaYL44	Clostridium_innocuum_I46	-126.68907412217162	PAN	126.68907412217162	-1.0	11.255624110735559	-11.255624110735559
Bacteroides_caecimuris_I48->Clostridium_innocuum_I46	Bacteroides_caecimuris_I48	Clostridium_innocuum_I46	-126.68907412347654	PAN	126.68907412347654	-1.0	11.255624110793526	-11.255624110793526
Bifidobacterium_animalis_YL2->Clostridium_innocuum_I46	Bifidobacterium_animalis_YL2	Clostridium_innocuum_I46	-126.68907412378876	PAN	126.68907412378876	-1.0	11.255624110807394	-11.255624110807394
Blautia_coccoides_YL58->Clostridium_innocuum_I46	Blautia_coccoides_YL58	Clostridium_innocuum_I46	-126.68907412346066	PAN	126.68907412346066	-1.0	11.25562411079282	-11.25562411079282
Enterocloster_clostridioformis_YL32->Clostridium_innocuum_I46	Enterocloster_clostridioformis_YL32	Clostridium_innocuum_I46	-126.68907412344731	PAN	126.68907412344731	-1.0	11.255624110792228	-11.255624110792228
Enterococcus_faecalis_KB1->Clostridium_innocuum_I46	Enterococcus_faecalis_KB1	Clostridium_innocuum_I46	-126.68907407983495	PAN	126.68907407983495	-1.0	11.25562410885487	-11.25562410885487
Flavonifractor_plautii_YL31->Clostridium_innocuum_I46	Flavonifractor_plautii_YL31	Clostridium_innocuum_I46	-126.68907412064397	PAN	126.68907412064397	-1.0	11.255624110667696	-11.255624110667696
Limosilactobacillus_reuteri_I49->Clostridium_innocuum_I46	Limosilactobacillus_reuteri_I49	Clostridium_innocuum_I46	-126.68907412352345	PAN	126.68907412352345	-1.0	11.25562411079561	-11.25562411079561
Muribaculum_intestinale_YL27->Clostridium_innocuum_I46	Muribaculum_intestinale_YL27	Clostridium_innocuum_I46	-126.6890741234129	PAN	126.6890741234129	-1.0	11.255624110790698	-11.255624110790698
Turicimonas_muris_YL45->Clostridium_innocuum_I46	Turicimonas_muris_YL45	Clostridium_innocuum_I46	-126.68907412949703	PAN	126.68907412949703	-1.0	11.25562411106097	-11.25562411106097
Acutalibacter_muris_KB1->Bacteroides_caecimuris_I48	Acutalibacter_muris_KB1	Bacteroides_caecimuris_I48	-253.37814823464964	PAN	253.37814823464964	-1.0	15.917856270071345	-15.917856270071345
Akkermansia_muciniphilaYL44->Bacteroides_caecimuris_I48	Akkermansia_muciniphilaYL44	Bacteroides_caecimuris_I48	-126.68907411600364	PAN	126.68907411600364	-1.0	11.255624110461563	-11.255624110461563
Bifidobacterium_animalis_YL2->Bacteroides_caecimuris_I48	Bifidobacterium_animalis_YL2	Bacteroides_caecimuris_I48	-126.68907411762078	PAN	126.68907411762078	-1.0	11.255624110533399	-11.255624110533399
Blautia_coccoides_YL58->Bacteroides_caecimuris_I48	Blautia_coccoides_YL58	Bacteroides_caecimuris_I48	-126.68907411729268	PAN	126.68907411729268	-1.0	11.255624110518823	-11.255624110518823
Clostridium_innocuum_I46->Bacteroides_caecimuris_I48	Clostridium_innocuum_I46	Bacteroides_caecimuris_I48	-126.68907411731495	PAN	126.68907411731495	-1.0	11.255624110519813	-11.255624110519813
Enterocloster_clostridioformis_YL32->Bacteroides_caecimuris_I48	Enterocloster_clostridioformis_YL32	Bacteroides_caecimuris_I48	-126.68907411727933	PAN	126.68907411727933	-1.0	11.255624110518232	-11.255624110518232
Enterococcus_faecalis_KB1->Bacteroides_caecimuris_I48	Enterococcus_faecalis_KB1	Bacteroides_caecimuris_I48	-126.68907407366697	PAN	126.68907407366697	-1.0	11.255624108580873	-11.255624108580873
Flavonifractor_plautii_YL31->Bacteroides_caecimuris_I48	Flavonifractor_plautii_YL31	Bacteroides_caecimuris_I48	-126.68907411447599	PAN	126.68907411447599	-1.0	11.2556241103937	-11.2556241103937
Limosilactobacillus_reuteri_I49->Bacteroides_caecimuris_I48	Limosilactobacillus_reuteri_I49	Bacteroides_caecimuris_I48	-126.68907411735547	PAN	126.68907411735547	-1.0	11.255624110521614	-11.255624110521614
Muribaculum_intestinale_YL27->Bacteroides_caecimuris_I48	Muribaculum_intestinale_YL27	Bacteroides_caecimuris_I48	-126.68907411724491	PAN	126.68907411724491	-1.0	11.255624110516703	-11.255624110516703
Turicimonas_muris_YL45->Bacteroides_caecimuris_I48	Turicimonas_muris_YL45	Bacteroides_caecimuris_I48	-126.68907412332905	PAN	126.68907412332905	-1.0	11.255624110786973	-11.255624110786973
Acutalibacter_muris_KB1->Limosilactobacillus_reuteri_I49	Acutalibacter_muris_KB1	Limosilactobacillus_reuteri_I49	-193.59229303597445	PAN	193.59229303597445	-1.0	13.913744752437227	-13.913744752437227
Akkermansia_muciniphilaYL44->Limosilactobacillus_reuteri_I49	Akkermansia_muciniphilaYL44	Limosilactobacillus_reuteri_I49	-96.79614651697779	PAN	96.79614651697779	-1.0	9.838503266095803	-9.838503266095803
Bacteroides_caecimuris_I48->Limosilactobacillus_reuteri_I49	Bacteroides_caecimuris_I48	Limosilactobacillus_reuteri_I49	-96.79614651797482	PAN	96.79614651797482	-1.0	9.838503266146473	-9.838503266146473
Bifidobacterium_animalis_YL2->Limosilactobacillus_reuteri_I49	Bifidobacterium_animalis_YL2	Limosilactobacillus_reuteri_I49	-96.79614651821335	PAN	96.79614651821335	-1.0	9.838503266158595	-9.838503266158595
Blautia_coccoides_YL58->Limosilactobacillus_reuteri_I49	Blautia_coccoides_YL58	Limosilactobacillus_reuteri_I49	-96.79614651796267	PAN	96.79614651796267	-1.0	9.838503266145855	-9.838503266145855
Clostridium_innocuum_I46->Limosilactobacillus_reuteri_I49	Clostridium_innocuum_I46	Limosilactobacillus_reuteri_I49	-96.79614651797968	PAN	96.79614651797968	-1.0	9.83850326614672	-9.83850326614672
Enterocloster_clostridioformis_YL32->Limosilactobacillus_reuteri_I49	Enterocloster_clostridioformis_YL32	Limosilactobacillus_reuteri_I49	-96.79614651795247	PAN	96.79614651795247	-1.0	9.838503266145336	-9.838503266145336
Enterococcus_faecalis_KB1->Limosilactobacillus_reuteri_I49	Enterococcus_faecalis_KB1	Limosilactobacillus_reuteri_I49	-96.79614648463067	PAN	96.79614648463067	-1.0	9.838503264451898	-9.838503264451898
Flavonifractor_plautii_YL31->Limosilactobacillus_reuteri_I49	Flavonifractor_plautii_YL31	Limosilactobacillus_reuteri_I49	-96.79614651581059	PAN	96.79614651581059	-1.0	9.838503266036485	-9.838503266036485
Muribaculum_intestinale_YL27->Limosilactobacillus_reuteri_I49	Muribaculum_intestinale_YL27	Limosilactobacillus_reuteri_I49	-96.79614651792618	PAN	96.79614651792618	-1.0	9.838503266144	-9.838503266144
Turicimonas_muris_YL45->Limosilactobacillus_reuteri_I49	Turicimonas_muris_YL45	Limosilactobacillus_reuteri_I49	-96.79614652257473	PAN	96.79614652257473	-1.0	9.838503266380243	-9.838503266380243
Acutalibacter_muris_KB1->Flavonifractor_plautii_YL31	Acutalibacter_muris_KB1	Flavonifractor_plautii_YL31	307.7608730644426	Riboflavin	307.7608730644426	1.0	17.543114691081588	17.543114691081588
Akkermansia_muciniphilaYL44->Flavonifractor_plautii_YL31	Akkermansia_muciniphilaYL44	Flavonifractor_plautii_YL31	-126.68907411811709	Riboflavin	126.68907411811709	-1.0	11.255624110555447	-11.255624110555447
Bacteroides_caecimuris_I48->Flavonifractor_plautii_YL31	Bacteroides_caecimuris_I48	Flavonifractor_plautii_YL31	-126.68907411811524	Riboflavin	126.68907411811524	-1.0	11.255624110555365	-11.255624110555365
Bifidobacterium_animalis_YL2->Flavonifractor_plautii_YL31	Bifidobacterium_animalis_YL2	Flavonifractor_plautii_YL31	-126.6890741181457	Riboflavin	126.6890741181457	-1.0	11.255624110556717	-11.255624110556717
Blautia_coccoides_YL58->Flavonifractor_plautii_YL31	Blautia_coccoides_YL58	Flavonifractor_plautii_YL31	-126.68907411811533	Riboflavin	126.68907411811533	-1.0	11.255624110555368	-11.255624110555368
Clostridium_innocuum_I46->Flavonifractor_plautii_YL31	Clostridium_innocuum_I46	Flavonifractor_plautii_YL31	-126.68907411811537	Riboflavin	126.68907411811537	-1.0	11.25562411055537	-11.25562411055537
Limosilactobacillus_reuteri_I49->Flavonifractor_plautii_YL31	Limosilactobacillus_reuteri_I49	Flavonifractor_plautii_YL31	-126.6890741181154	Riboflavin	126.6890741181154	-1.0	11.255624110555372	-11.255624110555372
Muribaculum_intestinale_YL27->Flavonifractor_plautii_YL31	Muribaculum_intestinale_YL27	Flavonifractor_plautii_YL31	-126.6890741181154	Riboflavin	126.6890741181154	-1.0	11.255624110555372	-11.255624110555372
Turicimonas_muris_YL45->Flavonifractor_plautii_YL31	Turicimonas_muris_YL45	Flavonifractor_plautii_YL31	-126.68907411814243	Riboflavin	126.68907411814243	-1.0	11.255624110556573	-11.255624110556573
Acutalibacter_muris_KB1->Muribaculum_intestinale_YL27	Acutalibacter_muris_KB1	Muribaculum_intestinale_YL27	-253.378148236939	PAN	253.378148236939	-1.0	15.917856270143258	-15.917856270143258
Akkermansia_muciniphilaYL44->Muribaculum_intestinale_YL27	Akkermansia_muciniphilaYL44	Muribaculum_intestinale_YL27	-126.68907411714832	PAN	126.68907411714832	-1.0	11.255624110512413	-11.255624110512413
Bacteroides_caecimuris_I48->Muribaculum_intestinale_YL27	Bacteroides_caecimuris_I48	Muribaculum_intestinale_YL27	-126.68907411845325	PAN	126.68907411845325	-1.0	11.25562411057038	-11.25562411057038
Bifidobacterium_animalis_YL2->Muribaculum_intestinale_YL27	Bifidobacterium_animalis_YL2	Muribaculum_intestinale_YL27	-126.68907411876546	PAN	126.68907411876546	-1.0	11.255624110584248	-11.255624110584248
Blautia_coccoides_YL58->Muribaculum_intestinale_YL27	Blautia_coccoides_YL58	Muribaculum_intestinale_YL27	-126.68907411843736	PAN	126.68907411843736	-1.0	11.255624110569673	-11.255624110569673
Clostridium_innocuum_I46->Muribaculum_intestinale_YL27	Clostridium_innocuum_I46	Muribaculum_intestinale_YL27	-126.68907411845963	PAN	126.68907411845963	-1.0	11.255624110570663	-11.255624110570663
