	0.0000-0.0009	0.0009-0.0010	0.0010-0.0012	0.0029-0.0030	0.0040-0.0113	0.0113-0.0121	0.0121-0.0122	0.0122-0.0122	0.0122-0.0170	0.0234-0.0991	0.0991-0.0995	0.1013-0.2024	0.2024-0.2034	0.2034-0.2043	0.2052-0.2121	0.2121-0.2136	0.2136-0.2145	0.2145-0.2169	0.2195-0.2207	0.2223-0.2233	0.2233-0.2276	0.2281-0.2316	0.2335-0.2338	0.2338-0.2794	0.2794-0.2977	0.2977-0.3104	0.3146-0.3285	0.3285-0.3286	0.3286-0.3287	0.3746-0.3928	0.3928-0.4108	0.4108-0.4151	0.4196-0.4540	0.4540-0.4553	0.4553-0.4615	0.4615-0.5183	0.5183-0.5186	0.5186-0.5190	0.5190-20.0000	Source	Target
Clostridium_innocuum_I46##L-Isoleucine-e0##Microbe	-44.48445267428153	-44.48445267506837	-44.48445267474456	-44.48445267440604	-44.48445267444608	-44.484452674268354	-44.48445267422487	-44.48445267450835	-44.48445267422171	-44.48445267506118	-44.48445267633782	-44.48445267506956	-44.48445267543599	-44.48445267878251	-44.484452674479506	-44.48445267441253	-44.48445267439988	-44.48445267430042	-44.48445267442775	-44.484452674331074	-44.48445267446726	1.7981914084081807	-6.361558710094562	-6.361558710087767	-6.361558710327251	-6.361558710079316	-6.36155871030492	-6.361558710357633	-6.361558710323988	-6.361558710230036	-6.361558710203558	0.88022006015971	-44.484452675127265	0.3640892425137386	-88.96890535773156	-88.9689053530652	-0.6064021917964778	-0.233361078085639	-88.9689053472268	Clostridium_innocuum_I46	L-Isoleucine-e0
Clostridium_innocuum_I46##L-Leucine-e0##Microbe	-64.72644010465413	-64.72644010587275	-64.72644010535701	-64.72644010487325	-64.72644010492817	-64.72644010463935	-64.72644010456031	-64.72644010499076	-64.72644010456074	-64.72644010580892	-64.72644010765494	-64.72644010581818	-64.7264401063675	-64.72644011130471	-64.72644010502735	-64.72644010494952	-64.72644010492857	-64.72644010481257	-64.72644010496624	-64.72644010482188	-64.72644010500116	2.616431618152128	-9.256291222389624	-9.256291222379938	-9.256291222707237	-9.256291222368498	-9.256291222670637	-9.256291222758614	1128.9567322154726	-7.748281593950556	-7.74828159392319	1.0720946235701323	-54.18138566032036	0.4434551506675321	-108.36277132975582	-108.36277132410933	-0.7385886313796917	-0.2842302379712035	-108.36277131697709	Clostridium_innocuum_I46	L-Leucine-e0
Clostridium_innocuum_I46##L-Phenylalanine##Microbe	-22.280195972040822	-22.280195972445643	-22.280195972282254	-22.280195972096514	-22.28019597211476	-22.280195972023986	-22.280195972005753	-22.280195972152754	-22.280195972001472	-22.280195972427745	-22.28019597305122	-22.280195972429702	-22.28019597261976	-22.280195974308338	-22.280195972162097	-22.280195972135065	-22.280195972128062	-22.28019597208944	-22.28019597214104	-22.28019597209234	-22.28019597216012	0.9006305476652089	-3.186209253524459	-3.186209253521062	-3.1862092536309405	-3.1862092535172475	-3.1862092536195235	-3.186209253654101	-3.1862092536267728	-3.1862092535872772	-3.186209253575859	0.44086134053352566	-22.280195972468047	0.18235538905956045	-44.560391948685854	-44.56039194636229	-0.3037186895392916	-0.11687972402554214	-44.56039194343039	Clostridium_innocuum_I46	L-Phenylalanine
Clostridium_innocuum_I46##Thiamin-e0##Microbe	-0.9999999999999992	-0.9999999999999977	-1.000000000000005	-1.0000000000000016	-1.0000000000000007	-0.9999999999999981	-0.9999999999999996	-1.0000000000000135	-0.9999999999999996	-0.9999999999999999	-0.9999999999999993	-1.0000000000000002	-1.0000000000000004	-1.0000000000000058	-1.0000000000000007	-0.9999999999999998	-0.9999999999999998	-1.0000000000000016	-1.0000000000000013	-1.0	-0.9999999999999992	-0.9999999999999998	-1.0000000000000004	-0.999999999999999	-1.0000000000000004	-1.0000000000000007	-1.0000000000000022	-1.0000000000000004	-1.0000000000000024	-1.000000000000001	-0.999999999999998	-1.0	-1.0000000000000004	-0.9999999999999997	-1.000000000000003	-1.0000000000000235	-0.006815889094966408	-0.0026229509866902718	-0.999999999924927	Clostridium_innocuum_I46	Thiamin-e0
Clostridium_innocuum_I46##Inosine##Microbe	-95.4788422346786	-95.47884223653305	-95.47884223563221	-95.4788422349893	-95.47884223508049	860.1952649815577	860.1952649798964	860.195264985506	1121.960439408549	-77.46482817241417	-1735.292824796408	-142.8336792885497	-415.00277870366847	-4428.250428604623	148.4663507127732	-83.37764031163348	7.0527832720757155	-291.5574697492996	-0.9999999999999982	-1.000000000000001	-1.0000000000000013	-1.0000000000000024	-0.9999999999999999	-1.0000000000000002	-1.0000000000000002	-0.9999999999999998	-1.0000000000000002	-1.0000000000000016	-0.9999999999999983	-1.0	-0.9999999999999988	-1.000000000000001	-0.9999999999999996	-0.999999999999998	-0.9999999999999998	-1.0000000000000007	-0.9999999999999997	-1.0000000000000007	-0.9999999999999996	Clostridium_innocuum_I46	Inosine
Clostridium_innocuum_I46##Mg-e0##Microbe	-0.9241112603158941	-0.9241112603296533	-0.924111260323328	-0.9241112603168774	-0.9241112603176642	-0.9241112603140698	-0.9241112603140232	-0.9241112603194086	-0.9241112603134869	-0.9241112603317945	-0.9241112603595913	-0.9241112603320226	-0.9241112603398369	-0.9241112604123771	-0.9241112603197156	-0.9241112603184171	-0.9241112603182037	-0.9241112603164184	-0.9241112603187811	-0.9241112603166614	-0.924111260319473	0.03735527423210806	-0.1321537679738332	-0.1321537679736848	-0.13215376797819411	-0.13215376797354159	-0.13215376797776177	-0.13215376797943093	-0.1321537679781033	-0.13215376797634232	-0.132153767975845	0.018285518203494038	-0.924111260331675	0.007563518230283561	-1.8482225208184386	-1.8482225207224237	-0.012597279724256175	-0.00484779708445616	-1.8482225206009513	Clostridium_innocuum_I46	Mg-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe	-2559.1672613797227	-96.50044303246385	-96.50044303175815	-96.50044303091869	-96.50044303100988	381.33661057747213	-1049.2592938817822	-0.9999999999999999	-0.9999999999999986	-1.0000000000000004	-0.9999999999999997	-0.9999999999999998	-1.0	-1.0000000000000036	-1.0	-0.9999999999999978	-1.000000000000001	-0.999999999999997	-0.9999999999999997	-1.000000000000001	248.380962688228	1.1718431557732287	-4.145692721932458	-4.145692721928901	-4.145692722042393	-4.145692721925064	-4.145692722027479	-4.145692722071832	-4.145692722040897	-4.145692721996793	-4.14569272198596	0.5736207214898671	-1.0000000000000004	-1.000000000000002	-0.9999999999999993	-1.000000000000001	-0.9999999999999981	-0.9999999999999996	-1.0000000000000009	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##Ca2+-e0##Microbe	-0.9241112603140184	-0.9241112603328687	-0.9241112603230223	-0.9241112603184564	-0.924111260319103	-0.9241112603151358	-0.9241112603137345	-0.924111260319495	-0.9241112603137094	-0.9241112603310686	-0.9241112603580508	-0.9241112603313194	-0.9241112603389643	-0.9241112604101661	-0.9241112603200018	-0.9241112603188619	-0.9241112603181095	-0.9241112603164343	-0.9241112603190172	-0.9241112603166757	-0.9241112603198107	0.037355274232122676	-0.13215376797390255	-0.13215376797378436	-0.13215376797766873	-0.1321537679735699	-0.13215376797815434	-0.13215376797932923	-0.1321537679772158	-0.13215376797630338	-0.13215376797570252	0.018285518203499756	-0.924111260332	0.007563518230289286	-1.8482225208196157	-1.84822252072237	-0.012597279724258323	-0.0048477970844570985	-1.8482225206010938	Clostridium_innocuum_I46	Ca2+-e0
Clostridium_innocuum_I46##Glycine-e0##Microbe	-103.08231717830986	-103.0823171802938	-103.08231717942586	-103.08231717861737	-103.08231717870439	-103.0823171782794	-103.08231717817708	-103.08231717884912	-103.0823171781702	-103.08231718022901	-103.08231718335175	-103.08231718025492	-103.08231718113936	-103.08231718929267	-103.0823171788701	708.3716514055735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Glycine-e0
Clostridium_innocuum_I46##H2O-e0##Microbe	1391.7694174531136	-3041.0308556319405	1402.2864674600546	1402.2864674494822	1402.286467450749	-1703.6543810079538	-1703.6543810035948	-3450.7532041621066	-2600.0163872463663	1298.1157324110288	9587.255715558693	1734.9564802267444	1939.0833048007762	17590.74913943953	46.66815199680211	935.4034509229325	980.6186627142496	2234.7817254024553	678.0294059212075	679.0294059197295	928.4103686100877	-25.04398171356154	84.06169064095789	84.06169064085026	821.4190621537045	61.16191931842015	-919.5910750212482	223.84384285303207	223.84384284963147	78.38435966919964	466.1637050211026	0.3858716934797698	-116.68981311324634	5.617918104100585	-238.0046262450713	-1231.1948975606433	10.097518651756483	16.61530769280005	-129.66393276751376	Clostridium_innocuum_I46	H2O-e0
