	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
2-Oxoglutarate	bc1008	1		0	bc1008	1	Metabolite
4-Hydroxybenzoate	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
5-Aminolevulinate	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
AMP	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Acetate	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Adenosine	bc1001.bc1001	2		0	bc1001.bc1001	2	Metabolite
Ala-Ala	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
BET	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
BIOT	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
CMP	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
CO2	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Ca2+	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Chitobiose	bc1008	1		0	bc1008	1	Metabolite
Chorismate	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Citrate	bc1008	1		0	bc1008	1	Metabolite
Cl-	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Co2+	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
CoA	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Cu2+	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Cytidine	bc1008	1		0	bc1008	1	Metabolite
D-Alanine	bc1008	1		0	bc1008	1	Metabolite
D-Arabinose	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
D-Glucose	bc1008.bc1001.bc1009.bc1009.bc1001	5	bc1008.bc1009.bc1001	3	bc1008.bc1001.bc1009.bc1009.bc1001bc1008.bc1009.bc1001	8	Metabolite
Deoxycytidine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Deoxyguanosine	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
Folate	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Formate	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
GTP	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Glucose-1-phosphate	bc1008	1		0	bc1008	1	Metabolite
Glycerol	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Glycine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
H+	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
H2O	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Heme	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
K+	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Alanine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Arginine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Asparagine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Aspartate	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Cysteine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Glutamate	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Glutamine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Histidine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Isoleucine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Lactate	bc1008	1		0	bc1008	1	Metabolite
L-Leucine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Lysine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Methionine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Phenylalanine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Proline	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Serine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Threonine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Tryptophan	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Tyrosine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
L-Valine	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Mg	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Mn2+	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Myristic acid	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
N-Acetyl-D-glucosamine	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
NADP	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
NH3	bc1008.bc1009.bc1009	3		0	bc1008.bc1009.bc1009	3	Metabolite
Niacin	bc1008.bc1001.bc1009.bc1009.bc1001	5		0	bc1008.bc1001.bc1009.bc1009.bc1001	5	Metabolite
Nicotinamide ribonucleotide	bc1001.bc1001	2		0	bc1001.bc1001	2	Metabolite
Nitrite	bc1001.bc1001	2		0	bc1001.bc1001	2	Metabolite
