	0.0020	0.0084	0.0085	0.0252	0.0253	0.0411	0.0414	0.0416	0.0419	0.0421	0.0423	0.0426	0.0431	0.0463	0.0464	0.0469	0.0536	0.0538	0.0593	0.0756	0.0884	0.0986	0.1819	0.1833	0.3447	8.5368	9.4824	Source	Target
Flavonifractor_plautii_YL31##fe3-e0##Microbe	-6.634137683647623e-12	-1.176614361497741e-12	-1.4266365866433262e-13	2.6978419498391304e-13	-9.763301278553627e-13	6.341260849751507e-12	-1.0024980845457776e-11	1.3157142042530268e-11	-2.9021451908306517e-11	-5.392353230604385e-12	-2.895794715129796e-12	-5.694333893302428e-13	2.4367952100590173e-11	3.046474184031922e-11	2.184252778647533e-12	-1.875499755499277e-11	-5.30431254475161e-12	-1.0335732270050357e-11	2.914113395036111e-12	1.0021428131778976e-11	-1.0521805648977534e-11	-1.9494406089393124e-12	4.078848370170363e-12	-7.066569551739121e-13	-3.198108444735226e-12	-2.5951352178310572e-11	0.0	Flavonifractor_plautii_YL31	fe3-e0
Flavonifractor_plautii_YL31##Mn2+-e0##Microbe	-7.2524208860613726e-12	-1.0338396805309458e-12	-7.789324740770098e-13	-2.0676793610618915e-12	9.082734564458406e-13	4.9829029791226276e-12	-6.4755978357311506e-12	1.191180487580823e-11	-2.8207880475861202e-11	-3.700484363378109e-12	-4.5430326167661406e-13	-5.809575043258519e-12	2.8864133305717132e-11	3.209621457500589e-11	3.3586466940960236e-12	-2.286548728136495e-11	-3.2117641879381154e-12	-1.3180012636837546e-11	2.5619506516250112e-12	1.0929701588224816e-11	-9.996337091422447e-12	-2.2741808436421707e-12	5.664357871637549e-12	-6.935563234833353e-13	-3.108957535857826e-12	-2.5760837907284895e-11	0.0	Flavonifractor_plautii_YL31	Mn2+-e0
Flavonifractor_plautii_YL31##L-Methionine-e0##Microbe	-1.0821210594258446e-10	-1.9465318246147945e-11	-6.3842264808045e-12	7.386091738226241e-12	-1.9820589614027995e-11	1.304236718624452e-10	-1.8684076508179714e-10	2.6290081223123707e-10	-6.045723921488388e-10	-8.238743021138362e-11	-1.000000000065441	1.4033219031261979e-11	4.928608632326359e-10	6.244924577458733e-10	7.059242079776595e-11	-3.8193803675312665e-10	-1.4233592082746327e-10	0.9999999997726157	8.284217756227008e-11	1.638262858705275e-10	-1.964757245787041e-10	-3.707256723828323e-11	1.0316014709133015e-10	-9.43245481721533e-12	-8.004619189705409e-11	-1.0000000005464003	0.0	Flavonifractor_plautii_YL31	L-Methionine-e0
Enterocloster_clostridioformis_YL32##Putrescine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000009	0.0	Enterocloster_clostridioformis_YL32	Putrescine-e0
Enterocloster_clostridioformis_YL32##Puryvate##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1094237467877974e-15	Enterocloster_clostridioformis_YL32	Puryvate
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.999999999995026	-6.292566467891447e-11	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##Inosine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2936319510336034e-11	Enterocloster_clostridioformis_YL32	Inosine-e0
Enterocloster_clostridioformis_YL32##Phosphate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.879119165299926e-11	Enterocloster_clostridioformis_YL32	Phosphate-e0
Flavonifractor_plautii_YL31##L-Threonine-e0##Microbe	-2.2876633920532186e-10	-4.835953859583242e-11	-3.510081114654895e-12	6.629363724641735e-12	-3.4006575333478395e-11	2.403837129349995e-10	-3.930225034309842e-10	4.996536517865025e-10	-1748.5778432511052	1675.073995889066	-3.1310776194004575e-10	-8.313350008393172e-12	2.755442096713523e-09	-3664.886454690053	1.0335497790947556e-08	-7.366224963334389e-08	6175.050029787077	-2400.5603912064353	1.7763568394002505e-15	-6.661338147750939e-16	8.881784197001252e-16	-5.551115123125783e-16	-1.1102230246251565e-16	-8.881784197001252e-16	8.881784197001252e-16	-1.1102230246251565e-16	0.0	Flavonifractor_plautii_YL31	L-Threonine-e0
