	0.0000	0.0012	0.0728	0.0751	0.0805	0.0835	0.0843	0.0877	0.0883	0.0995	0.0997	0.1039	0.1215	0.1898	0.2206	0.2293	0.4680	0.4721	0.5282	0.5296	0.7420	0.9845	1.0084	1.0102	1.0103	1.0104	1.0276	1.1022	1.3487	1.6281	3.9999	4.0603	9.3849	18.8345	Source	Target
Bacteroides_caecimuris_I48##L-Serine##Microbe	5.333333333317	256.9499565061536	-154.09890388650012	-1904.9821144921189	0.0	9.322320693172514e-10	0.0	576.3952494206915	-543.4990695234005	2567.0535008718584	4.440892098500626e-16	-8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Serine
Muribaculum_intestinale_YL27##D-Glucose-e0##Microbe	-29.052994198539636	0.0	0.0	0.0	982.4846744297625	0.0	1.887379141862766e-15	0.0	0.0	0.0	0.0	-7.771561172376096e-16	-1.5543122344752192e-15	6.661338147750939e-16	0.0	-4.440892098500626e-16	-4.440892098500626e-16	-1.9984014443252818e-15	4.440892098500626e-16	2.220446049250313e-16	1.3322676295501878e-15	0.0	-1.1102230246251565e-15	2.220446049250313e-16	-4.440892098500626e-16	4.440892098500626e-16	-8.881784197001252e-16	1.5543122344752192e-15	0.0	-6.661338147750939e-16	-2.220446049250313e-16	2.220446049250313e-16	-2.220446049250313e-16	0.0	Muribaculum_intestinale_YL27	D-Glucose-e0
Bacteroides_caecimuris_I48##H2O-e0##Microbe	5.333333333327403	256.9499565063422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H2O-e0
Bacteroides_caecimuris_I48##L-Tyrosine##Microbe	0.0	-1.0011547146859812e-11	1.3173817592360137e-10	2.3099744339560857e-11	0.0	6.73452404953423e-11	0.0	-5.7124083241433254e-11	1.028510610012745e-11	-2.992557313064026e-10	1.873026178600412e-10	1.4246381851990009e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.083554956435904	Bacteroides_caecimuris_I48	L-Tyrosine
Muribaculum_intestinale_YL27##Mg-e0##Microbe	-7.94031507211912e-13	0.0	0.0	0.0	2.242206420532966e-12	0.0	3.2992497622785777e-12	0.0	0.0	0.0	0.0	2.5618396293225487e-12	5.1910697962398444e-12	1.9376722448782857e-12	-3.772315793071357e-12	6.581846179187778e-12	5.792033519469442e-13	-9.57012247226885e-14	-1.98507876802978e-13	6.661338147750939e-14	1.233679824963474e-12	2.4780177909633494e-13	-1.9984014443252818e-14	-6.326050794314142e-13	-4.261035968511351e-13	-1.1268763699945339e-12	2.4062973835725643e-12	-1.0981215936567423e-12	-2.7533531010703882e-14	4.325206859334685e-12	-3.4983127505938683e-13	-2.0374812947920873e-12	-1.4133139103478243e-13	0.9241112603133144	Muribaculum_intestinale_YL27	Mg-e0
Muribaculum_intestinale_YL27##L-Threonine##Microbe	-6.403411134670023e-11	0.0	0.0	0.0	1.6819967640913092e-10	0.0	2.750937255768804e-10	0.0	0.0	0.0	0.0	2.0042989490320906e-10	4.495888106248458e-10	1.0103917702508625e-10	-3.335145493110758e-10	5.436930905489135e-10	6.247091732802801e-11	-8.782308213994838e-12	-2.7000623958883807e-11	5.9401372709544376e-12	-1007.0357017578754	2.992237568832934e-10	1081.0288318709875	4.440892098500626e-16	-1.1102230246251565e-15	0.0	6.661338147750939e-16	1.1102230246251565e-15	-2.220446049250313e-16	-4.440892098500626e-16	2.220446049250313e-16	4.440892098500626e-16	5.551115123125783e-16	0.0	Muribaculum_intestinale_YL27	L-Threonine
Muribaculum_intestinale_YL27##K+-e0##Microbe	-9.062750550015153e-13	0.0	0.0	0.0	3.8051783946002615e-12	0.0	-1.3633538742396922e-13	0.0	0.0	0.0	0.0	2.531308496145357e-12	1.050004527769488e-11	-2.5234259126705183e-12	-2.694955369975105e-12	4.762301664129609e-12	7.386313782831166e-13	4.483080573436382e-13	-3.9390712913700554e-13	1.4277468096679513e-13	8.54316617449058e-13	2.7922109069322687e-13	7.220890552162018e-13	-1.584843367652411e-12	4.2665870836344766e-13	-1.7778001293322632e-12	2.431388423929093e-12	7.022160630754115e-13	-2.6756374893466273e-14	5.020206472750033e-12	-7.360778653264788e-14	-2.933542297967051e-12	-1.6087131626818518e-13	0.9241112603112553	Muribaculum_intestinale_YL27	K+-e0
Muribaculum_intestinale_YL27##L-Methionine-e0##Microbe	-1.6793677559689968e-11	0.0	0.0	0.0	5.1525006483643665e-11	0.0	9.680789503363485e-11	0.0	0.0	0.0	0.0	6.757616688446433e-11	1.1962342227889167e-10	2.0538237777145696e-11	-8.01669841621333e-11	1.830073870223714e-10	1.7678303265711293e-11	2.2026824808563106e-13	-1.0057732424684218e-11	2.575717417130363e-12	2.8062885348845157e-11	5.4640736379951704e-12	3.5349501104064984e-12	-1.6964207816272392e-11	-6.0893512454640586e-12	-2.985700575663941e-11	4.6842529854984605e-11	-6.163958232718869e-12	-5.17985654369113e-12	1.3800161013932666e-10	1.0000000004903065	-2.2505730612465413e-10	-2.8670399387920042e-12	19.482435294558947	Muribaculum_intestinale_YL27	L-Methionine-e0
Bacteroides_caecimuris_I48##Inosine-e0##Microbe	0.0	-2.3860025066824164e-11	6.814033781665785e-10	9.141842838289449e-11	0.0	4.303046807763167e-11	0.0	-6.80557832311024e-11	3.2514435588382185e-11	-1.3059704428997065e-09	8.177210020221537e-10	1.6537171632080572e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.084785613462735	Bacteroides_caecimuris_I48	Inosine-e0
