	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
Acutalibacter_muris_KB1->Clostridium_innocuum_I46	Acutalibacter_muris_KB1	Clostridium_innocuum_I46	-253.37814823584156	PAN	253.37814823584156	-1.0	15.917856270108786	-15.917856270108786
Akkermansia_muciniphilaYL44->Clostridium_innocuum_I46	Akkermansia_muciniphilaYL44	Clostridium_innocuum_I46	-126.68907411861021	PAN	126.68907411861021	-1.0	11.255624110577353	-11.255624110577353
Bacteroides_caecimuris_I48->Clostridium_innocuum_I46	Bacteroides_caecimuris_I48	Clostridium_innocuum_I46	-126.68907411790452	PAN	126.68907411790452	-1.0	11.255624110546004	-11.255624110546004
Bifidobacterium_animalis_YL2->Clostridium_innocuum_I46	Bifidobacterium_animalis_YL2	Clostridium_innocuum_I46	-126.68907411821674	PAN	126.68907411821674	-1.0	11.255624110559873	-11.255624110559873
Blautia_coccoides_YL58->Clostridium_innocuum_I46	Blautia_coccoides_YL58	Clostridium_innocuum_I46	-126.68907411788864	PAN	126.68907411788864	-1.0	11.255624110545298	-11.255624110545298
Enterocloster_clostridioformis_YL32->Clostridium_innocuum_I46	Enterocloster_clostridioformis_YL32	Clostridium_innocuum_I46	-126.6890741178937	PAN	126.6890741178937	-1.0	11.255624110545522	-11.255624110545522
Enterococcus_faecalis_KB1->Clostridium_innocuum_I46	Enterococcus_faecalis_KB1	Clostridium_innocuum_I46	24358.99930977411	PAN	24358.99930977411	1.0	156.07369832798258	156.07369832798258
Flavonifractor_plautii_YL31->Clostridium_innocuum_I46	Flavonifractor_plautii_YL31	Clostridium_innocuum_I46	-126.68907411475331	PAN	126.68907411475331	-1.0	11.25562411040602	-11.25562411040602
Limosilactobacillus_reuteri_I49->Clostridium_innocuum_I46	Limosilactobacillus_reuteri_I49	Clostridium_innocuum_I46	-126.68907411790168	PAN	126.68907411790168	-1.0	11.255624110545877	-11.255624110545877
Muribaculum_intestinale_YL27->Clostridium_innocuum_I46	Muribaculum_intestinale_YL27	Clostridium_innocuum_I46	-126.68907411784087	PAN	126.68907411784087	-1.0	11.255624110543177	-11.255624110543177
Turicimonas_muris_YL45->Clostridium_innocuum_I46	Turicimonas_muris_YL45	Clostridium_innocuum_I46	-126.68907412392501	PAN	126.68907412392501	-1.0	11.255624110813448	-11.255624110813448
