	0.0009	0.0026	0.0027	0.0040	0.0046	0.0049	0.1056	0.2101	0.2157	0.2168	0.2196	0.2238	0.2259	0.2302	0.2313	0.2368	0.2393	0.2625	0.2675	0.3572	0.3641	0.3642	0.3643	0.3769	0.3789	0.3790	0.3791	0.3792	0.4389	0.4642	0.4942	0.5504	0.6063	0.6084	13.2716	13.3038	13.8800	14.3675	14.4236	15.0214	15.9038	17.0409	Source	Target
Riboflavin##Bifidobacterium_animalis_YL2##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3661073100811336e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.836753633862827e-10	-3.7091467675054446e-09	6.24069684818096e-10	7.254357115016319e-10	-3.546745119820116e-10	-3.7994141166564077e-10	0.0	-4.46647163698799e-11	Riboflavin	Bifidobacterium_animalis_YL2
Bifidobacterium_animalis_YL2##Zn2+-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37698749572246e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.145284364185045e-12	2.7839508476290575e-11	-6.412537167932442e-12	-4.541811371439053e-12	2.495115225542577e-12	1.7713608357894373e-12	0.0	5.404565683875262e-13	Bifidobacterium_animalis_YL2	Zn2+-e0
Clostridium_innocuum_I46##Inosine##Microbe	1.0118696991412435e-09	-1.531233806417731e-09	86.9667245421769	1.3224976669334865e-11	-8.899547765395255e-13	17.44217175355913	7.617018127348274e-12	-238.73904986726924	-8.916865940796505	37.95439161610582	-303.8243255549275	-2.091837814077735e-11	0.0	17651.16226693312	-17842.12989460246	2.7498936105985194e-07	134.79047786794115	2.497472451068461e-09	-5344.180915790341	201.5717075694032	1065.0286077737246	-2100.9772191616325	-1.3807266441290267e-10	322.50062421941317	1.6653345369377348e-15	-3.3306690738754696e-16	-1.7763568394002505e-15	6.661338147750939e-16	9.992007221626409e-16	-2.220446049250313e-16	-5.551115123125783e-16	-4.440892098500626e-16	1.1102230246251565e-15	1.1102230246251565e-16	0.0	0.0	0.0	0.0	0.0	0.0	-3.4416913763379853e-15	0.0	Clostridium_innocuum_I46	Inosine
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe	-30.540423495058803	2560.7181117064033	24.843880446394678	2.7569058147491887e-12	-1.5010215292932116e-13	-4.320099833421409e-12	1.6928680679484387e-12	5.454925400272259e-11	3.3724134596013755e-12	3.5466002257570652	-28.390480672245083	-1.602273869139026e-12	0.0	1.6861296359138578e-08	-2.1968354246837407e-08	1.656691139828581e-08	-6.269601726671681e-09	3.994500730186701e-09	-8016.271374026551	-1411.0019528577945	-2.5510303203191143e-08	2.209614535786386e-08	-7.133849067031406e-12	127.4073437923079	3.888089850079268e-11	2.049915792667889e-10	149.45160590678512	-121.93893966890124	2.049773684120737e-10	-647.3896600017955	-1.92687821254367e-09	1409.8705332843124	-4866.6925827437035	2347.874454710671	1.2500000000254659	0.0	0.0	0.0	0.0	0.0	-2.9166666668791095	0.0	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##fe3-e0##Microbe	8.754219571471822e-12	-1.2779777236460177e-11	0.7919574923450596	1.3214429550600926e-13	-8.604228440844963e-15	-1.672273430841642e-13	7.249756350802272e-14	2.035871471406381e-12	1.2070899835237014e-13	0.11305627666338969	-0.9050137690110982	-6.283862319378386e-14	0.0	5.090623478309908e-10	-6.608106284389237e-10	4.976281609003763e-10	-1.7563550613886036e-10	-3.673727988484643e-13	6.098198612747296e-10	-2.5746627052569693e-11	-1.8394930023646339e-10	1.5692802612932155e-10	1.387001624664208e-12	0.9120840031575522	2.6001423236721166e-13	1.4733769759800452e-12	8.559819519859957e-14	-9.60898027813073e-13	1.82709403162562e-12	-2.7041702210794938e-12	-4.617417559416026e-12	-3.5798031206013547e-12	1.2737921828431809e-11	-6.399325513939402e-12	0.0	0.0	0.0	0.0	0.0	0.0	4.107825191113079e-15	0.0	Clostridium_innocuum_I46	fe3-e0
Clostridium_innocuum_I46##Mn2+-e0##Microbe	8.836265052991621e-12	-1.5480616788465795e-11	0.7919574923446291	1.0869083411080283e-13	-5.6066262743570405e-15	-1.6517343048860766e-13	4.884981308350689e-14	2.1845025788280736e-12	1.3730683257051624e-13	0.11305627666332561	-0.9050137690104395	-5.984102102729594e-14	0.0	5.042143369493601e-10	-6.581665212834764e-10	5.033238270613083e-10	-1.8053791794869767e-10	-3.6770586575585185e-13	6.099205585030631e-10	-2.683442357209742e-11	-1.859307152685119e-10	1.622517675770041e-10	7.477352070850429e-13	0.9120840031559088	2.595701431573616e-13	1.6837642391465124e-12	3.5693670241698783e-13	-1.025068918636407e-12	1.999733711954832e-12	-3.2328584254059933e-12	-4.94859708766171e-12	-3.3366642782084455e-12	1.0503709013676144e-11	-4.568789790937444e-12	0.0	0.0	0.0	0.0	0.0	0.0	3.219646771412954e-15	0.0	Clostridium_innocuum_I46	Mn2+-e0
Bifidobacterium_animalis_YL2##Sucrose-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.992007221626409e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.881784197001252e-16	-3.3306690738754696e-16	-1.7763568394002505e-15	-6.661338147750939e-16	4.107825191113079e-15	7.771561172376096e-16	0.0	-2.6645352591003757e-15	Bifidobacterium_animalis_YL2	Sucrose-e0
Clostridium_innocuum_I46##XAN-e0##Microbe	-4.2513903508734074e-10	6.161187116049405e-10	-36.75993462769918	-5.406342040714662e-12	2.8466118351389014e-13	-8.721085876779973	-3.1863400806741993e-12	119.36952493365371	2.972288646894768	-46.456040748293425	371.8798970897702	2.432898327242583e-11	0.0	-5883.720755806808	5947.376631744021	-2.4378982743655797e-07	-134.79047787964413	-2.5174813345074654e-09	5344.180915826015	-201.57170757089443	-1065.0286077845763	2100.9772191707707	1.368221091979649e-10	-265.6653014187868	1.6136425529111875e-11	8.954259556048783e-11	1.1404210908949608e-11	-5.437783556772047e-11	1.1102230246251565e-10	-1.538182914373465e-10	-2.703757218114333e-10	-2.1610446765407687e-10	7.19467152521247e-10	-3.5582559121394297e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333622548	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##Co2+-e0##Microbe	8.085310199135165e-12	-1.3584799951615878e-11	0.7919574923449259	1.0036416142611415e-13	-1.4127587988355117e-14	-1.5201728764679956e-13	3.8691272408186705e-14	1.9279022822615843e-12	1.2842504837351498e-13	0.11305627666338013	-0.9050137690108256	-5.984102102729594e-14	0.0	5.064172414748214e-10	-6.50246301248103e-10	4.777623852092461e-10	-1.720210640598907e-10	-4.083400284571326e-13	5.854901008461866e-10	-2.4521717989500758e-11	-1.7878987179642536e-10	1.5228951433243765e-10	-3.576028362317629e-13	0.9120840031593693	2.381428387820961e-13	8.161249454019526e-13	8.260059303211165e-14	-9.064970996064403e-13	1.5081269566508126e-12	-2.144617816668415e-12	-4.068190229133961e-12	-2.866373804977229e-12	1.1002532218640226e-11	-6.114664330425512e-12	0.0	0.0	0.0	0.0	0.0	0.0	1.7341683644644945e-13	0.0	Clostridium_innocuum_I46	Co2+-e0
