	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Spermidine-e0	H2O-e0	Acutalibacter_muris_KB1	-1.0433216187707663	1.5197840467334685	1.0433216187707663	-1.0	1.0214311620323546	-1.0214311620323546
1	L-Lactate-e0	H2O-e0	Acutalibacter_muris_KB1	-0.5468450625454897	0.09675389429561668	0.5468450625454897	-1.0	0.7394897311967825	-0.7394897311967825
2	Thiamine	H2O-e0	Acutalibacter_muris_KB1	-1.0446569359389348	0.9399692616335614	1.0446569359389348	-1.0	1.0220846031219406	-1.0220846031219406
3	Pyridoxal	H2O-e0	Acutalibacter_muris_KB1	-1359.2748206696888	3749246.194756615	1359.2748206696888	-1.0	36.86834442539682	-36.86834442539682
4	Puryvate	H2O-e0	Acutalibacter_muris_KB1	-0.5468450625468121	0.09675389429481021	0.5468450625468121	-1.0	0.7394897311976767	-0.7394897311976767
5	Thiamine	Glycine-e0	Acutalibacter_muris_KB1	0.7163361846431224	0.44197738342844495	0.7163361846431224	1.0	0.8463664600178356	0.8463664600178356
6	Pyridoxal	Glycine-e0	Acutalibacter_muris_KB1	-36.05028177985227	2637.2223188522053	36.05028177985227	-1.0	6.004188686229995	-6.004188686229995
7	Pyridoxal	Phosphate-e0	Acutalibacter_muris_KB1	-85.74096916008118	14917.848475883755	85.74096916008118	-1.0	9.259641956365332	-9.259641956365332
8	Spermidine-e0	D-Glucose-e0	Acutalibacter_muris_KB1	0.2086643237537743	0.060791361869117926	0.2086643237537743	1.0	0.45679790252777464	0.45679790252777464
9	L-Lactate-e0	D-Glucose-e0	Acutalibacter_muris_KB1	0.22657746872640744	0.0241884735738711	0.22657746872640744	1.0	0.4760015427773396	0.4760015427773396
10	Thiamine	D-Glucose-e0	Acutalibacter_muris_KB1	2.8354973975447026	6.925079662220363	2.8354973975447026	1.0	1.683893523220724	1.683893523220724
11	Pyridoxal	D-Glucose-e0	Acutalibacter_muris_KB1	-1227.7526675859926	3058800.7504280917	1227.7526675859926	-1.0	35.03930175654179	-35.03930175654179
12	Puryvate	D-Glucose-e0	Acutalibacter_muris_KB1	0.22657746872509063	0.02418847357358994	0.22657746872509063	1.0	0.47600154277595635	0.47600154277595635
13	Thiamine	Heme-e0	Acutalibacter_muris_KB1	-0.08954202308038756	0.006905896616069029	0.08954202308038756	-1.0	0.29923573162372763	-0.29923573162372763
14	Pyridoxal	Heme-e0	Acutalibacter_muris_KB1	0.3305515408367734	0.22172148930608127	0.3305515408367734	1.0	0.5749361189182441	0.5749361189182441
15	Pyridoxal	Mn2+-e0	Acutalibacter_muris_KB1	-0.46616767997624536	0.4409747627739303	0.46616767997624536	-1.0	0.6827647325222982	-0.6827647325222982
16	Pyridoxal	Zn2+-e0	Acutalibacter_muris_KB1	-0.466167679965836	0.44097476275423664	0.466167679965836	-1.0	0.6827647325146753	-0.6827647325146753
17	Pyridoxal	L-Lysine-e0	Acutalibacter_muris_KB1	-24.005946194766985	1169.4107234191392	24.005946194766985	-1.0	4.899586328943188	-4.899586328943188
18	Pyridoxal	Sulfate-e0	Acutalibacter_muris_KB1	-0.4661676799768046	0.4409747627749882	0.4661676799768046	-1.0	0.6827647325227076	-0.6827647325227076
19	Pyridoxal	L-Arginine-e0	Acutalibacter_muris_KB1	-14.342793169533257	417.442715280031	14.342793169533257	-1.0	3.7871880293343314	-3.7871880293343314
20	Spermidine-e0	L-Glutamine-e0	Acutalibacter_muris_KB1	0.4173286475081498	0.2431654474771723	0.4173286475081498	1.0	0.6460097890188273	0.6460097890188273
21	Pyridoxal	L-Glutamine-e0	Acutalibacter_muris_KB1	-40.8150278970088	3380.4118121482306	40.8150278970088	-1.0	6.3886640150354435	-6.3886640150354435
22	Pyridoxal	L-Histidine-e0	Acutalibacter_muris_KB1	-6.0774547328518045	74.95021460784551	6.0774547328518045	-1.0	2.4652494260929876	-2.4652494260929876
23	Pyridoxal	L-Proline-e0	Acutalibacter_muris_KB1	-11.942198550056302	289.3996423992998	11.942198550056302	-1.0	3.455748623678566	-3.455748623678566
24	Pyridoxal	Co2+-e0	Acutalibacter_muris_KB1	-0.46616767997110914	0.4409747627642129	0.46616767997110914	-1.0	0.6827647325185369	-0.6827647325185369
25	Pyridoxal	L-Valine-e0	Acutalibacter_muris_KB1	-22.82084252184033	1056.7998997243017	22.82084252184033	-1.0	4.777116548906917	-4.777116548906917
26	Pyridoxal	L-Threonine-e0	Acutalibacter_muris_KB1	-38.662052861310244	3033.187348158386	38.662052861310244	-1.0	6.21788170210002	-6.21788170210002
27	Spermidine-e0	Spermidine-e0	Acutalibacter_muris_KB1	-0.41732864750814574	0.24316544747716756	0.41732864750814574	-1.0	0.6460097890188242	-0.6460097890188242
28	Pyridoxal	fe3-e0	Acutalibacter_muris_KB1	-0.4661676799749018	0.4409747627713883	0.4661676799749018	-1.0	0.6827647325213143	-0.6827647325213143
29	Spermidine-e0	H+-e0	Acutalibacter_muris_KB1	1.04332161877083	1.519784046733654	1.04332161877083	1.0	1.021431162032386	1.021431162032386
30	L-Lactate-e0	H+-e0	Acutalibacter_muris_KB1	-0.45315493745335333	0.09675389429571432	0.45315493745335333	-1.0	0.6731678375066306	-0.6731678375066306
31	Thiamine	H+-e0	Acutalibacter_muris_KB1	-4.059238379642679	14.192384867857195	4.059238379642679	-1.0	2.0147551661784315	-2.0147551661784315
32	Pyridoxal	H+-e0	Acutalibacter_muris_KB1	2006.0179207874369	8165805.516395218	2006.0179207874369	1.0	44.78859141329895	44.78859141329895
33	Puryvate	H+-e0	Acutalibacter_muris_KB1	-0.45315493745115076	0.09675389429477377	0.45315493745115076	-1.0	0.6731678375049945	-0.6731678375049945
34	Thiamine	Uracil-e0	Acutalibacter_muris_KB1	-0.44771011540198136	0.17264741540175932	0.44771011540198136	-1.0	0.669111437207571	-0.669111437207571
35	Pyridoxal	Uracil-e0	Acutalibacter_muris_KB1	-2.087760660424978	8.844857393103524	2.087760660424978	-1.0	1.4449085301239584	-1.4449085301239584
36	Pyridoxal	L-Methionine-e0	Acutalibacter_muris_KB1	-9.407628328003737	179.59312920023285	9.407628328003737	-1.0	3.0671857341875692	-3.0671857341875692
37	Thiamine	L-Cysteine-e0	Acutalibacter_muris_KB1	0.5372521384823188	0.24861227817847886	0.5372521384823188	1.0	0.7329748552865363	0.7329748552865363
38	Pyridoxal	L-Cysteine-e0	Acutalibacter_muris_KB1	-5.544302403347544	62.3768206910802	5.544302403347544	-1.0	2.35463423982315	-2.35463423982315
39	Thiamine	L-Tyrosine-e0	Acutalibacter_muris_KB1	0.537252138482304	0.24861227817846532	0.537252138482304	1.0	0.7329748552865262	0.7329748552865262
40	Pyridoxal	L-Tyrosine-e0	Acutalibacter_muris_KB1	-8.565069004018689	148.8645015562103	8.565069004018689	-1.0	2.92661391441008	-2.92661391441008
41	Thiamine	Inosine-e0	Acutalibacter_muris_KB1	0.17908404616077597	0.02762358646427637	0.17908404616077597	1.0	0.4231832300089123	0.4231832300089123
42	Pyridoxal	Inosine-e0	Acutalibacter_muris_KB1	-26.950176680097663	1473.8478376638102	26.950176680097663	-1.0	5.191355957753009	-5.191355957753009
43	Pyridoxal	Ca2+-e0	Acutalibacter_muris_KB1	-0.4661676799761877	0.44097476277382097	0.4661676799761877	-1.0	0.6827647325222559	-0.6827647325222559
44	Pyridoxal	Cu2+-e0	Acutalibacter_muris_KB1	-0.4661676799729563	0.4409747627677076	0.4661676799729563	-1.0	0.6827647325198896	-0.6827647325198896
45	Thiamine	Fe2+-e0	Acutalibacter_muris_KB1	0.08954202308038978	0.006905896616069371	0.08954202308038978	1.0	0.29923573162373135	0.29923573162373135
46	Pyridoxal	Fe2+-e0	Acutalibacter_muris_KB1	-1.4569549028142257	4.307463774275712	1.4569549028142257	-1.0	1.2070438694654912	-1.2070438694654912
47	Pyridoxal	K+-e0	Acutalibacter_muris_KB1	-0.4661676799770905	0.44097476277552916	0.4661676799770905	-1.0	0.6827647325229171	-0.6827647325229171
48	L-Lactate-e0	L-Lactate-e0	Acutalibacter_muris_KB1	-1.0000000000000009	6.721795164539391e-31	1.0000000000000009	-1.0	1.0000000000000004	-1.0000000000000004
49	Thiamine	L-Alanine-e0	Acutalibacter_muris_KB1	-0.5372521384823055	0.2486122781784667	0.5372521384823055	-1.0	0.7329748552865272	-0.7329748552865272
