	0.0000-0.6605	0.6605-1.3458	1.3458-2.0000	Source	Target
D-Glucose##L-Asparagine##bc1016	-0.011538390130597808	-0.011538390130597808	-0.011538390130597808	D-Glucose	L-Asparagine
D-Glucose##L-Lysine##bc1016	-0.016399352713331032	-0.016399352713331032	-0.016399352713331032	D-Glucose	L-Lysine
D-Glucose##L-Serine##bc1016	-0.012260983011364123	-0.012260983011364123	-0.012260983011364123	D-Glucose	L-Serine
D-Glucose##Citrate##bc1016	-0.0071847053298567266	-0.0071847053298567266	-0.0071847053298567266	D-Glucose	Citrate
D-Glucose##Thiamin##bc1016	-0.0001612230695437467	-0.0001612230695437467	-0.0001612230695437467	D-Glucose	Thiamin
D-Glucose##S-Adenosyl-L-methionine##bc1016	-0.00016122306954397233	-0.00016122306954397233	-0.00016122306954397233	D-Glucose	S-Adenosyl-L-methionine
D-Glucose##Niacin##bc1016	0.00016122306954311625	0.00016122306954311625	0.00016122306954311625	D-Glucose	Niacin
D-Glucose##dATP##bc1016	-0.0012320474625535818	-0.0012320474625535818	-0.0012320474625535818	D-Glucose	dATP
D-Glucose##L-Lactate##bc1016	0.9994146777715408	0.9994146777715408	0.9994146777715408	D-Glucose	L-Lactate
D-Glucose##Mg##bc1016	-0.00016122306954460448	-0.00016122306954460448	-0.00016122306954460448	D-Glucose	Mg
D-Glucose##Folate##bc1016	-0.0004836692086312178	-0.0004836692086312178	-0.0004836692086312178	D-Glucose	Folate
D-Glucose##CO2##bc1016	0.029881167868069925	0.029881167868069925	0.029881167868069925	D-Glucose	CO2
D-Glucose##H2O##bc1016	0.3507205509429018	0.3507205509429018	0.3507205509429018	D-Glucose	H2O
D-Glucose##Heme##bc1016	-0.00016122306954333962	-0.00016122306954333962	-0.00016122306954333962	D-Glucose	Heme
D-Glucose##meso-2,6-Diaminopimelate##bc1016	-0.0014369410659721262	-0.0014369410659721262	-0.0014369410659721262	D-Glucose	meso-2,6-Diaminopimelate
D-Glucose##O2##bc1016	-0.022417038486068692	-0.022417038486068692	-0.022417038486068692	D-Glucose	O2
D-Glucose##L-Tryptophan##bc1016	-0.0027119054408954596	-0.0027119054408954596	-0.0027119054408954596	D-Glucose	L-Tryptophan
D-Glucose##Chitobiose##bc1016	-0.002954493666715302	-0.002954493666715302	-0.002954493666715302	D-Glucose	Chitobiose
D-Glucose##L-Threonine##bc1016	-0.01212682244324562	-0.01212682244324562	-0.01212682244324562	D-Glucose	L-Threonine
O2##dATP##bc1003	-0.0017319514074685962	0.0	0.0	O2	dATP
O2##Co2+##bc1003	-0.00042927593094238683	0.0	0.0	O2	Co2+
O2##Deoxycytidine##bc1003	-0.0031688731750682303	0.0	0.0	O2	Deoxycytidine
O2##Mg##bc1003	-0.0004292759309417511	0.0	0.0	O2	Mg
O2##L-Aspartate##bc1003	-0.030722359888708143	0.0	0.0	O2	L-Aspartate
O2##5-Aminolevulinate##bc1003	-0.0034342074475198743	0.0	0.0	O2	5-Aminolevulinate
O2##Glycine##bc1003	-0.0767101812372719	0.0	0.0	O2	Glycine
O2##Chorismate##bc1003	-0.0008585518618862887	0.0	0.0	O2	Chorismate
O2##Folate##bc1003	-0.0012878277928207147	0.0	0.0	O2	Folate
O2##L-Histidine##bc1003	-0.012125454678913603	0.0	0.0	O2	L-Histidine
O2##Myristic acid##bc1003	-0.019130147303045443	0.0	0.0	O2	Myristic acid
O2##Heme##bc1003	-0.00042927593094293587	0.0	0.0	O2	Heme
O2##L-Proline##bc1003	-0.028201900208262395	0.0	0.0	O2	L-Proline
O2##Oxidized glutathione##bc1003	-0.00021463796547111584	0.0	0.0	O2	Oxidized glutathione
O2##L-Arginine##bc1003	-0.03773877467482258	0.0	0.0	O2	L-Arginine
O2##CMP##bc1003	-0.012865862501867859	0.0	0.0	O2	CMP
O2##Thiamin##bc1003	-0.0004292759309436537	0.0	0.0	O2	Thiamin
O2##Mn2+##bc1003	-0.00042927593094220853	0.0	0.0	O2	Mn2+
O2##GTP##bc1003	-0.020714038628005693	0.0	0.0	O2	GTP
O2##L-Alanine##bc1003	-0.06928986062036441	0.0	0.0	O2	L-Alanine
O2##H+##bc1003	0.7796113582637348	0.0	0.0	O2	H+
O2##Sulfate##bc1003	-0.00042927593094232145	0.0	0.0	O2	Sulfate
O2##L-Tyrosine##bc1003	-0.01846066414598729	0.0	0.0	O2	L-Tyrosine
O2##L-Lysine##bc1003	-0.04366526095047156	0.0	0.0	O2	L-Lysine
O2##AMP##bc1003	-0.0164250039465099	0.0	0.0	O2	AMP
O2##L-Glutamate##bc1003	-0.03905843488115722	0.0	0.0	O2	L-Glutamate
O2##Riboflavin##bc1003	-0.0012878277928317255	0.0	0.0	O2	Riboflavin
O2##UMP##bc1003	-0.01432440743295375	0.0	0.0	O2	UMP
O2##BIOT##bc1003	-0.0004292759309420031	0.0	0.0	O2	BIOT
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1003	-0.019058002322127163	0.0	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##CO2##bc1003	1.1007472795857265	0.0	0.0	O2	CO2
O2##dGTP##bc1003	-0.002739597244127022	0.0	0.0	O2	dGTP
O2##Putrescine##bc1003	-0.0004292759309299804	0.0	0.0	O2	Putrescine
O2##L-Glutamine##bc1003	-0.03265674983488622	0.0	0.0	O2	L-Glutamine
O2##Ala-Ala##bc1003	-0.0038260294606103575	0.0	0.0	O2	Ala-Ala
O2##fe3##bc1003	-0.0012878277928243533	0.0	0.0	O2	fe3
O2##CoA##bc1003	-0.0008585518618831928	0.0	0.0	O2	CoA
O2##Zn2+##bc1003	-0.00042927593094197245	0.0	0.0	O2	Zn2+
O2##4-Hydroxybenzoate##bc1003	-0.0004292759309373705	0.0	0.0	O2	4-Hydroxybenzoate
O2##NADP##bc1003	-0.0008585518618814152	0.0	0.0	O2	NADP
O2##Nicotinamide ribonucleotide##bc1003	-0.00042927593094244234	0.0	0.0	O2	Nicotinamide ribonucleotide
O2##Spermidine##bc1003	-0.0004292759309391207	0.0	0.0	O2	Spermidine
O2##L-Threonine##bc1003	-0.032289132122502215	0.0	0.0	O2	L-Threonine
O2##ddca##bc1003	-0.0038260294606114326	0.0	0.0	O2	ddca
O2##N-Acetyl-D-glucosamine##bc1003	-0.013443922141698025	0.0	0.0	O2	N-Acetyl-D-glucosamine
O2##BET##bc1003	-0.0008585518618818924	0.0	0.0	O2	BET
O2##L-Isoleucine##bc1003	-0.036989448823877384	0.0	0.0	O2	L-Isoleucine
O2##L-Tryptophan##bc1003	-0.007220776381825903	0.0	0.0	O2	L-Tryptophan
O2##Acetate##bc1003	0.8896432010027602	0.0	0.0	O2	Acetate
O2##Niacin##bc1003	0.00042927593094102816	0.0	0.0	O2	Niacin
O2##Ca2+##bc1003	-0.0004292759309402648	0.0	0.0	O2	Ca2+
O2##PPi##bc1003	0.0028235467983611035	0.0	0.0	O2	PPi
O2##L-Phenylalanine##bc1003	-0.02363782457069111	0.0	0.0	O2	L-Phenylalanine
O2##K+##bc1003	-0.00042927593094156457	0.0	0.0	O2	K+
O2##Formate##bc1003	-0.00042927593094046817	0.0	0.0	O2	Formate
O2##Glycerol##bc1003	-0.009529001161064466	0.0	0.0	O2	Glycerol
O2##L-Asparagine##bc1003	-0.03072235988870932	0.0	0.0	O2	L-Asparagine
O2##O2##bc1003	-1.000000000000005	0.0	0.0	O2	O2
O2##D-Arabinose##bc1003	-0.01147808838182543	0.0	0.0	O2	D-Arabinose
O2##TTP##bc1003	-0.0017319514074675673	0.0	0.0	O2	TTP
O2##S-Adenosyl-L-methionine##bc1003	-0.0012878277928241632	0.0	0.0	O2	S-Adenosyl-L-methionine
O2##TRHL##bc1003	-0.009061045261647	0.0	0.0	O2	TRHL
O2##D-Glucose##bc1003	-0.5490988420218013	0.0	0.0	O2	D-Glucose
O2##Cu2+##bc1003	-0.0004292759309409354	0.0	0.0	O2	Cu2+
O2##L-Cysteine##bc1003	-0.011648610955585732	0.0	0.0	O2	L-Cysteine
O2##Pyridoxal##bc1003	-0.0004292759309415841	0.0	0.0	O2	Pyridoxal
O2##Deoxyguanosine##bc1003	-0.00042927593094481154	0.0	0.0	O2	Deoxyguanosine
O2##Cl-##bc1003	-0.00042927593093949326	0.0	0.0	O2	Cl-
O2##Nitrite##bc1003	-0.00014309197696115588	0.0	0.0	O2	Nitrite
O2##L-Leucine##bc1003	-0.05742560839508149	0.0	0.0	O2	L-Leucine
O2##L-Valine##bc1003	-0.05388334073607267	0.0	0.0	O2	L-Valine
O2##L-Serine##bc1003	-0.032646350868788004	0.0	0.0	O2	L-Serine
O2##meso-2,6-Diaminopimelate##bc1003	-0.0038260294606118623	0.0	0.0	O2	meso-2,6-Diaminopimelate
O2##H2O##bc1003	2.017747583321164	0.0	0.0	O2	H2O
O2##L-Methionine##bc1003	-0.018692040794569292	0.0	0.0	O2	L-Methionine
O2##5-Aminolevulinate##bc1001	-0.003420401985849328	0.0	0.0	O2	5-Aminolevulinate
O2##AMP##bc1001	-0.01181653456354351	0.0	0.0	O2	AMP
O2##Spermidine##bc1001	-0.0004275502482366923	0.0	0.0	O2	Spermidine
O2##TRHL##bc1001	-0.009024619997689949	0.0	0.0	O2	TRHL
O2##L-Proline##bc1001	-0.028088528998919487	0.0	0.0	O2	L-Proline
O2##ddca##bc1001	-0.011362362432943146	0.0	0.0	O2	ddca
O2##CoA##bc1001	-0.0008551004964765887	0.0	0.0	O2	CoA
O2##Heme##bc1001	-0.0004275502482361686	0.0	0.0	O2	Heme
O2##CO2##bc1001	1.1044735886227475	0.0	0.0	O2	CO2
O2##L-Methionine##bc1001	-0.018616899075226893	0.0	0.0	O2	L-Methionine
O2##L-Alanine##bc1001	-0.06901131643584076	0.0	0.0	O2	L-Alanine
O2##Sulfate##bc1001	-0.0004275502482353914	0.0	0.0	O2	Sulfate
O2##L-Phenylalanine##bc1001	-0.023542800875893576	0.0	0.0	O2	L-Phenylalanine
O2##4-Hydroxybenzoate##bc1001	-0.00042755024823928336	0.0	0.0	O2	4-Hydroxybenzoate
O2##NADP##bc1001	-0.0008551004964613371	0.0	0.0	O2	NADP
O2##fe3##bc1001	-0.0012826507447264016	0.0	0.0	O2	fe3
O2##Myristic acid##bc1001	-0.011501530849753326	0.0	0.0	O2	Myristic acid
O2##Deoxycytidine##bc1001	-0.0035162881768564715	0.0	0.0	O2	Deoxycytidine
O2##Ca2+##bc1001	-0.0004275502482353936	0.0	0.0	O2	Ca2+
O2##D-Arabinose##bc1001	-0.011431946641344282	0.0	0.0	O2	D-Arabinose
O2##Pyridoxal##bc1001	-0.0004275502482370468	0.0	0.0	O2	Pyridoxal
O2##BET##bc1001	-0.0008551004964792141	0.0	0.0	O2	BET
O2##Chorismate##bc1001	-0.0008551004964822244	0.0	0.0	O2	Chorismate
O2##TTP##bc1001	-0.001364462721009687	0.0	0.0	O2	TTP
O2##L-Isoleucine##bc1001	-0.03684075180290938	0.0	0.0	O2	L-Isoleucine
O2##H+##bc1001	0.7833684410655245	0.0	0.0	O2	H+
O2##Cl-##bc1001	-0.00042755024823390913	0.0	0.0	O2	Cl-
O2##L-Tryptophan##bc1001	-0.007191748970735577	0.0	0.0	O2	L-Tryptophan
O2##Cu2+##bc1001	-0.00042755024823509455	0.0	0.0	O2	Cu2+
O2##K+##bc1001	-0.00042755024823795467	0.0	0.0	O2	K+
O2##dATP##bc1001	-0.001364462721004886	0.0	0.0	O2	dATP
O2##L-Glutamate##bc1001	-0.03890142056776602	0.0	0.0	O2	L-Glutamate
O2##L-Cysteine##bc1001	-0.011601783716939103	0.0	0.0	O2	L-Cysteine
O2##Formate##bc1001	-0.00042755024823842896	0.0	0.0	O2	Formate
O2##Nitrite##bc1001	0.0021377512411104673	0.0	0.0	O2	Nitrite
O2##L-Leucine##bc1001	-0.05719475832385457	0.0	0.0	O2	L-Leucine
O2##Folate##bc1001	-0.0012826507447029547	0.0	0.0	O2	Folate
O2##L-Histidine##bc1001	-0.012076710535761228	0.0	0.0	O2	L-Histidine
O2##S-Adenosyl-L-methionine##bc1001	-0.0012826507447161763	0.0	0.0	O2	S-Adenosyl-L-methionine
O2##L-Threonine##bc1001	-0.032159330303095035	0.0	0.0	O2	L-Threonine
O2##L-Glutamine##bc1001	-0.032525470197850126	0.0	0.0	O2	L-Glutamine
O2##Adenosine##bc1001	-0.0045424411173155595	0.0	0.0	O2	Adenosine
O2##Riboflavin##bc1001	-0.001282650744711323	0.0	0.0	O2	Riboflavin
O2##L-Aspartate##bc1001	-0.030598856469821547	0.0	0.0	O2	L-Aspartate
O2##H2O##bc1001	2.0183187484056977	0.0	0.0	O2	H2O
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1001	-0.018981389443022606	0.0	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##Thiamin##bc1001	-0.0004275502482385666	0.0	0.0	O2	Thiamin
O2##BIOT##bc1001	-0.00042755024823746727	0.0	0.0	O2	BIOT
O2##L-Lysine##bc1001	-0.04348972726642104	0.0	0.0	O2	L-Lysine
O2##Putrescine##bc1001	-0.0004275502482381751	0.0	0.0	O2	Putrescine
O2##meso-2,6-Diaminopimelate##bc1001	-0.0038106488804339374	0.0	0.0	O2	meso-2,6-Diaminopimelate
O2##dGTP##bc1001	-0.0030887379286183027	0.0	0.0	O2	dGTP
O2##Deoxyguanosine##bc1001	-0.00042755024823657546	0.0	0.0	O2	Deoxyguanosine
O2##GTP##bc1001	-0.020630768508165868	0.0	0.0	O2	GTP
O2##Oxidized glutathione##bc1001	-0.00021377512411040325	0.0	0.0	O2	Oxidized glutathione
O2##L-Valine##bc1001	-0.05366673052689175	0.0	0.0	O2	L-Valine
O2##Mg##bc1001	-0.000427550248235873	0.0	0.0	O2	Mg
O2##Niacin##bc1001	0.00042755024822987357	0.0	0.0	O2	Niacin
O2##CMP##bc1001	-0.012814141930543707	0.0	0.0	O2	CMP
O2##L-Serine##bc1001	-0.032515113035465545	0.0	0.0	O2	L-Serine
O2##Nicotinamide ribonucleotide##bc1001	-0.0004275502482176352	0.0	0.0	O2	Nicotinamide ribonucleotide
O2##O2##bc1001	-0.9999999999999996	0.0	0.0	O2	O2
O2##L-Asparagine##bc1001	-0.030598856469820565	0.0	0.0	O2	L-Asparagine
O2##N-Acetyl-D-glucosamine##bc1001	-0.01567014577001474	0.0	0.0	O2	N-Acetyl-D-glucosamine
O2##Co2+##bc1001	-0.0004275502482358986	0.0	0.0	O2	Co2+
O2##D-Glucose##bc1001	-0.5486868532173556	0.0	0.0	O2	D-Glucose
O2##Zn2+##bc1001	-0.0004275502482345031	0.0	0.0	O2	Zn2+
O2##L-Tyrosine##bc1001	-0.01838645255725516	0.0	0.0	O2	L-Tyrosine
O2##Glycerol##bc1001	-0.009490694721512368	0.0	0.0	O2	Glycerol
O2##Acetate##bc1001	0.8889466996587707	0.0	0.0	O2	Acetate
O2##Glycine##bc1001	-0.07640180747689031	0.0	0.0	O2	Glycine
O2##L-Arginine##bc1001	-0.037587065375346625	0.0	0.0	O2	L-Arginine
O2##UMP##bc1001	-0.014266823533210427	0.0	0.0	O2	UMP
O2##Ala-Ala##bc1001	-0.0038106488804391676	0.0	0.0	O2	Ala-Ala
O2##Mn2+##bc1001	-0.00042755024823868786	0.0	0.0	O2	Mn2+
D-Glucose##dATP##bc1003	0.0	-0.003154170569894995	-0.003154170569894995	D-Glucose	dATP
D-Glucose##Co2+##bc1003	0.0	-0.000781782619248986	-0.000781782619248986	D-Glucose	Co2+
D-Glucose##Deoxycytidine##bc1003	0.0	-0.005771043266819352	-0.005771043266819352	D-Glucose	Deoxycytidine
D-Glucose##Mg##bc1003	0.0	-0.000781782619247819	-0.000781782619247819	D-Glucose	Mg
D-Glucose##L-Aspartate##bc1003	0.0	-0.05595050933924264	-0.05595050933924264	D-Glucose	L-Aspartate
D-Glucose##5-Aminolevulinate##bc1003	0.0	-0.006254260953957191	-0.006254260953957191	D-Glucose	5-Aminolevulinate
D-Glucose##Glycine##bc1003	0.0	-0.13970195412327344	-0.13970195412327344	D-Glucose	Glycine
D-Glucose##Chorismate##bc1003	0.0	-0.0015635652385007145	-0.0015635652385007145	D-Glucose	Chorismate
D-Glucose##Folate##bc1003	0.0	-0.002345347857735193	-0.002345347857735193	D-Glucose	Folate
D-Glucose##L-Histidine##bc1003	0.0	-0.02208246266604244	-0.02208246266604244	D-Glucose	L-Histidine
D-Glucose##Myristic acid##bc1003	0.0	-0.03483916890556085	-0.03483916890556085	D-Glucose	Myristic acid
D-Glucose##Heme##bc1003	0.0	-0.0007817826192499748	-0.0007817826192499748	D-Glucose	Heme
D-Glucose##L-Proline##bc1003	0.0	-0.05136033451540682	-0.05136033451540682	D-Glucose	L-Proline
D-Glucose##Oxidized glutathione##bc1003	0.0	-0.0003908913096243489	-0.0003908913096243489	D-Glucose	Oxidized glutathione
D-Glucose##L-Arginine##bc1003	0.0	-0.06872856357858441	-0.06872856357858441	D-Glucose	L-Arginine
D-Glucose##CMP##bc1003	0.0	-0.023430868028231955	-0.023430868028231955	D-Glucose	CMP
D-Glucose##Thiamin##bc1003	0.0	-0.0007817826192512815	-0.0007817826192512815	D-Glucose	Thiamin
D-Glucose##Mn2+##bc1003	0.0	-0.0007817826192486523	-0.0007817826192486523	D-Glucose	Mn2+
D-Glucose##GTP##bc1003	0.0	-0.03772369752545079	-0.03772369752545079	D-Glucose	GTP
D-Glucose##L-Alanine##bc1003	0.0	-0.12618832042194186	-0.12618832042194186	D-Glucose	L-Alanine
D-Glucose##H+##bc1003	0.0	1.4198014976560032	1.4198014976560032	D-Glucose	H+
D-Glucose##Sulfate##bc1003	0.0	-0.0007817826192488572	-0.0007817826192488572	D-Glucose	Sulfate
D-Glucose##L-Tyrosine##bc1003	0.0	-0.03361992911515596	-0.03361992911515596	D-Glucose	L-Tyrosine
D-Glucose##L-Lysine##bc1003	0.0	-0.07952167735356067	-0.07952167735356067	D-Glucose	L-Lysine
D-Glucose##AMP##bc1003	0.0	-0.029912654497744662	-0.029912654497744662	D-Glucose	AMP
D-Glucose##L-Glutamate##bc1003	0.0	-0.07113188353729306	-0.07113188353729306	D-Glucose	L-Glutamate
D-Glucose##Riboflavin##bc1003	0.0	-0.002345347857755239	-0.002345347857755239	D-Glucose	Riboflavin
D-Glucose##UMP##bc1003	0.0	-0.026087120089728685	-0.026087120089728685	D-Glucose	UMP
D-Glucose##BIOT##bc1003	0.0	-0.0007817826192482792	-0.0007817826192482792	D-Glucose	BIOT
D-Glucose##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1003	0.0	-0.03470778093786329	-0.03470778093786329	D-Glucose	1,2-Diacyl-sn-glycerol dioctadecanoyl
D-Glucose##CO2##bc1003	0.0	2.0046432360569577	2.0046432360569577	D-Glucose	CO2
D-Glucose##dGTP##bc1003	0.0	-0.004989260647572504	-0.004989260647572504	D-Glucose	dGTP
D-Glucose##Putrescine##bc1003	0.0	-0.000781782619226384	-0.000781782619226384	D-Glucose	Putrescine
D-Glucose##L-Glutamine##bc1003	0.0	-0.059473354040673304	-0.059473354040673304	D-Glucose	L-Glutamine
D-Glucose##Ala-Ala##bc1003	0.0	-0.006967833781114463	-0.006967833781114463	D-Glucose	Ala-Ala
D-Glucose##fe3##bc1003	0.0	-0.0023453478577418084	-0.0023453478577418084	D-Glucose	fe3
D-Glucose##CoA##bc1003	0.0	-0.0015635652384950694	-0.0015635652384950694	D-Glucose	CoA
D-Glucose##Zn2+##bc1003	0.0	-0.0007817826192481664	-0.0007817826192481664	D-Glucose	Zn2+
D-Glucose##4-Hydroxybenzoate##bc1003	0.0	-0.000781782619239842	-0.000781782619239842	D-Glucose	4-Hydroxybenzoate
D-Glucose##NADP##bc1003	0.0	-0.0015635652384917405	-0.0015635652384917405	D-Glucose	NADP
D-Glucose##Nicotinamide ribonucleotide##bc1003	0.0	-0.0007817826192490895	-0.0007817826192490895	D-Glucose	Nicotinamide ribonucleotide
D-Glucose##Spermidine##bc1003	0.0	-0.0007817826192439945	-0.0007817826192439945	D-Glucose	Spermidine
