	6.3266	7.3514	7.9980	10.2963	13.0269	17.2483	Source	Target
Enterocloster_clostridioformis_YL32##Putrescine-e0##Microbe	0.0	-1.3322676295501878e-15	1.9984014443252818e-15	0.0	0.9999999999999979	0.0	Enterocloster_clostridioformis_YL32	Putrescine-e0
Enterocloster_clostridioformis_YL32##Puryvate##Microbe	0.0	-6.661338147750939e-16	4.440892098500626e-16	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Puryvate
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe	0.0	1.750777300912887e-11	-2.000000000011312	0.0	-0.9999999999977547	0.8991924330614722	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Acutalibacter_muris_KB1##Ca2+-e0##Microbe	0.7060625359781224	0.0	0.0	1.3566925360919413e-13	2.0836665726164938e-12	0.0	Acutalibacter_muris_KB1	Ca2+-e0
Enterocloster_clostridioformis_YL32##Inosine-e0##Microbe	0.0	1.4367174117069226e-11	-0.9999999999808438	0.0	0.0	0.21578233782162215	Enterocloster_clostridioformis_YL32	Inosine-e0
Enterocloster_clostridioformis_YL32##Phosphate-e0##Microbe	0.0	1.5973000699887052e-11	-7.37543359718984e-12	0.0	0.0	4.419575816427823e-11	Enterocloster_clostridioformis_YL32	Phosphate-e0
Acutalibacter_muris_KB1##PAN##Microbe	1.000000000007612	0.0	0.0	9.665601652386613e-13	-9.10715947100016e-13	0.0	Acutalibacter_muris_KB1	PAN
Acutalibacter_muris_KB1##CO2-e0##Microbe	-3566.9577963465836	0.0	2.0000000000118234	6.444444442841359	-2503.120469353853	0.0	Acutalibacter_muris_KB1	CO2-e0
Acutalibacter_muris_KB1##Fe2+-e0##Microbe	2.2067194223756488	0.0	0.0	-0.08333333333092652	1.894040480010517e-12	0.0	Acutalibacter_muris_KB1	Fe2+-e0
Acutalibacter_muris_KB1##L-Lysine-e0##Microbe	36.35966193474949	0.0	0.0	1.3642420526593924e-11	1.2106937674616347e-10	0.0	Acutalibacter_muris_KB1	L-Lysine-e0
