	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
2-Oxoglutarate	bc1008.bc1010.bc1010	3		0	bc1008.bc1010.bc1010	3	Metabolite
4-Hydroxybenzoate	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
5-Aminolevulinate	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
AMP	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Acetate	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Adenosine	bc1010.bc1010	2		0	bc1010.bc1010	2	Metabolite
Ala-Ala	bc1012.bc1012.bc1010.bc1012.bc1010	5		0	bc1012.bc1012.bc1010.bc1012.bc1010	5	Metabolite
BET	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
BIOT	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
CMP	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
CO2	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Ca2+	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Chitobiose	bc1008	1		0	bc1008	1	Metabolite
Chorismate	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Citrate	bc1008	1		0	bc1008	1	Metabolite
Cl-	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Co2+	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
CoA	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Cu2+	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Cytidine	bc1008	1		0	bc1008	1	Metabolite
D-Alanine	bc1008	1		0	bc1008	1	Metabolite
D-Arabinose	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
D-Glucose	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	bc1008.bc1012.bc1010	3	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010bc1008.bc1012.bc1010	9	Metabolite
Deoxycytidine	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Deoxyguanosine	bc1012.bc1012.bc1010.bc1012.bc1010	5		0	bc1012.bc1012.bc1010.bc1012.bc1010	5	Metabolite
Folate	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Formate	bc1008.bc1012.bc1012.bc1012	4		0	bc1008.bc1012.bc1012.bc1012	4	Metabolite
Fumarate	bc1012.bc1010.bc1012.bc1012.bc1010	5	bc1012	1	bc1012.bc1010.bc1012.bc1012.bc1010bc1012	6	Metabolite
GTP	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Glucose-1-phosphate	bc1008	1		0	bc1008	1	Metabolite
Glycerol	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Glycine	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
H+	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
H2O	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
Heme	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
K+	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
L-Alanine	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
L-Arginine	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
L-Asparagine	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6		0	bc1008.bc1012.bc1012.bc1010.bc1012.bc1010	6	Metabolite
