	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Flavonifractor_plautii_YL31	fe3-e0	Microbe	-0.61607417349745	0.61607417349745	-1.0	0.7849039262848989	-0.7849039262848989
1	Flavonifractor_plautii_YL31	Mn2+-e0	Microbe	-0.6160741734961741	0.6160741734961741	-1.0	0.7849039262840861	-0.7849039262840861
2	Flavonifractor_plautii_YL31	L-Methionine-e0	Microbe	-11.988290195712212	11.988290195712212	-1.0	3.4624110379491646	-3.4624110379491646
3	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-0.9999999999999953	0.9999999999999953	-1.0	0.9999999999999977	-0.9999999999999977
4	Clostridium_innocuum_I46	Inosine	Microbe	-34283.12163437543	34283.12163437543	-1.0	185.1570188633837	-185.1570188633837
5	Flavonifractor_plautii_YL31	XAN-e0	Microbe	-36.38985707297158	36.38985707297158	-1.0	6.032400606141106	-6.032400606141106
6	Flavonifractor_plautii_YL31	L-Alanine-e0	Microbe	-1.0000000000000007	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
7	Clostridium_innocuum_I46	fe3-e0	Microbe	-1.8482225198472542	1.8482225198472542	-1.0	1.3594934791484856	-1.3594934791484856
8	Clostridium_innocuum_I46	Mn2+-e0	Microbe	-1.8482225198593059	1.8482225198593059	-1.0	1.359493479152918	-1.359493479152918
9	Flavonifractor_plautii_YL31	L-Threonine-e0	Microbe	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
10	Flavonifractor_plautii_YL31	Acetate-e0	Microbe	-493.67371254562437	493.67371254562437	-1.0	22.218769375139217	-22.218769375139217
11	Flavonifractor_plautii_YL31	Sulfate-e0	Microbe	-0.6160741734969158	0.6160741734969158	-1.0	0.7849039262845586	-0.7849039262845586
12	Clostridium_innocuum_I46	XAN-e0	Microbe	50928.47328373158	50928.47328373158	1.0	225.6733774367982	225.6733774367982
13	Flavonifractor_plautii_YL31	Cl--e0	Microbe	-0.6160741734966703	0.6160741734966703	-1.0	0.7849039262844022	-0.7849039262844022
14	Clostridium_innocuum_I46	Co2+-e0	Microbe	-1.8482225198107243	1.8482225198107243	-1.0	1.3594934791350506	-1.3594934791350506
15	Clostridium_innocuum_I46	Acetate-e0	Microbe	255000.7261573648	255000.7261573648	1.0	504.9759659205226	504.9759659205226
16	Clostridium_innocuum_I46	Sulfate-e0	Microbe	-1.8482225194770818	1.8482225194770818	-1.0	1.3594934790123423	-1.3594934790123423
17	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0	Microbe	-13.98539404417169	13.98539404417169	-1.0	3.7397050744907263	-3.7397050744907263
18	Clostridium_innocuum_I46	Cl--e0	Microbe	-1.848222519789323	1.848222519789323	-1.0	1.3594934791271795	-1.3594934791271795
19	Clostridium_innocuum_I46	H2S-e0	Microbe	138507.62815464538	138507.62815464538	1.0	372.1661297789542	372.1661297789542
20	Flavonifractor_plautii_YL31	Fumarate-e0	Microbe	17.0607262420296	17.0607262420296	1.0	4.130463199452284	4.130463199452284
21	Clostridium_innocuum_I46	Cu2+-e0	Microbe	-1.8482225199476394	1.8482225199476394	-1.0	1.3594934791854059	-1.3594934791854059
22	Flavonifractor_plautii_YL31	D-Glucose-e0	Microbe	-37.26648685051231	37.26648685051231	-1.0	6.104628313870739	-6.104628313870739
23	Clostridium_innocuum_I46	Folate-e0	Microbe	-1.0000000000000013	1.0000000000000013	-1.0	1.0000000000000007	-1.0000000000000007
24	Clostridium_innocuum_I46	Fumarate-e0	Microbe	50979.50740061579	50979.50740061579	1.0	225.78641987643053	225.78641987643053
25	Flavonifractor_plautii_YL31	Mg-e0	Microbe	-0.6160741734952624	0.6160741734952624	-1.0	0.7849039262835054	-0.7849039262835054
26	Flavonifractor_plautii_YL31	Ca2+-e0	Microbe	-0.616074173497052	0.616074173497052	-1.0	0.7849039262846453	-0.7849039262846453
27	Clostridium_innocuum_I46	Succinate-e0	Microbe	-228.22477090852198	228.22477090852198	-1.0	15.1071099456025	-15.1071099456025
28	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-1.000000000000021	1.000000000000021	-1.0	1.0000000000000104	-1.0000000000000104
29	Clostridium_innocuum_I46	L-Isoleucine-e0	Microbe	-88.96890530676197	88.96890530676197	-1.0	9.432332972640543	-9.432332972640543
30	Flavonifractor_plautii_YL31	O2-e0	Microbe	-0.9999999999999997	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
31	Flavonifractor_plautii_YL31	H2-e0	Microbe	-1.0	1.0	-1.0	1.0	-1.0
32	Flavonifractor_plautii_YL31	PAN	Microbe	-0.6666666665924821	0.6666666665924821	-1.0	0.8164965808822975	-0.8164965808822975
33	Flavonifractor_plautii_YL31	CO2-e0	Microbe	160.90815572533091	160.90815572533091	1.0	12.684957852721897	12.684957852721897
