	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1001->bc1002	bc1001	bc1002	-2.0000000000000002e-16	D-Glucose.O2	2.0000000000000002e-16	-1.0	1.4142135623730952e-08	-1.4142135623730952e-08
bc1008->bc1002	bc1008	bc1002	-1.0000000000000001e-16	D-Glucose	1.0000000000000001e-16	-1.0	1e-08	-1e-08
bc1010->bc1002	bc1010	bc1002	-2.0000000000000002e-16	D-Glucose.O2	2.0000000000000002e-16	-1.0	1.4142135623730952e-08	-1.4142135623730952e-08
bc1001->bc1008	bc1001	bc1008	-1.0000000000000001e-16	D-Glucose	1.0000000000000001e-16	-1.0	1e-08	-1e-08
bc1002->bc1008	bc1002	bc1008	-1.0000000000000001e-16	D-Glucose	1.0000000000000001e-16	-1.0	1e-08	-1e-08
bc1010->bc1008	bc1010	bc1008	-1.0000000000000001e-16	D-Glucose	1.0000000000000001e-16	-1.0	1e-08	-1e-08
bc1001->bc1010	bc1001	bc1010	-2.0000000000000002e-16	D-Glucose.O2	2.0000000000000002e-16	-1.0	1.4142135623730952e-08	-1.4142135623730952e-08
bc1002->bc1010	bc1002	bc1010	-2.0000000000000002e-16	D-Glucose.O2	2.0000000000000002e-16	-1.0	1.4142135623730952e-08	-1.4142135623730952e-08
bc1008->bc1010	bc1008	bc1010	-1.0000000000000001e-16	D-Glucose	1.0000000000000001e-16	-1.0	1e-08	-1e-08
bc1002->bc1001	bc1002	bc1001	-2.0000000000000002e-16	D-Glucose.O2	2.0000000000000002e-16	-1.0	1.4142135623730952e-08	-1.4142135623730952e-08
bc1008->bc1001	bc1008	bc1001	-1.0000000000000001e-16	D-Glucose	1.0000000000000001e-16	-1.0	1e-08	-1e-08
bc1010->bc1001	bc1010	bc1001	-2.0000000000000002e-16	D-Glucose.O2	2.0000000000000002e-16	-1.0	1.4142135623730952e-08	-1.4142135623730952e-08
