	Source	Target	Microbe	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
9	Riboflavin	Phosphate-e0	Muribaculum_intestinale_YL27	-127.45775495950859	127.45775495950859	-1.0	11.28971899382392	-11.28971899382392
12	Riboflavin	Mn2+-e0	Muribaculum_intestinale_YL27	-0.9241112603217004	0.9241112603217004	-1.0	0.9613070582918345	-0.9613070582918345
13	Riboflavin	Zn2+-e0	Muribaculum_intestinale_YL27	-0.9241112603185241	0.9241112603185241	-1.0	0.9613070582901824	-0.9613070582901824
14	Riboflavin	Co2+-e0	Muribaculum_intestinale_YL27	-0.924111260318088	0.924111260318088	-1.0	0.9613070582899556	-0.9613070582899556
22	Riboflavin	fe3-e0	Muribaculum_intestinale_YL27	-0.9241112603134165	0.9241112603134165	-1.0	0.9613070582875258	-0.9613070582875258
28	L-Alanine-e0	H+-e0	Muribaculum_intestinale_YL27	-0.999999999998371	0.999999999998371	-1.0	0.9999999999991854	-0.9999999999991854
29	L-Aspartate-e0	H+-e0	Muribaculum_intestinale_YL27	-1.999999999998367	1.999999999998367	-1.0	1.4142135623725178	-1.4142135623725178
30	L-Cysteine-e0	H+-e0	Muribaculum_intestinale_YL27	0.4999999999993361	0.4999999999993361	1.0	0.7071067811860781	0.7071067811860781
31	L-Arginine-e0	H+-e0	Muribaculum_intestinale_YL27	-2.9999999999984652	2.9999999999984652	-1.0	1.7320508075684342	-1.7320508075684342
33	Neu5Ac-e0	H+-e0	Muribaculum_intestinale_YL27	-0.5000000000033449	0.5000000000033449	-1.0	0.7071067811889127	-0.7071067811889127
36	Glycine-e0	H+-e0	Muribaculum_intestinale_YL27	-1.0000000000018574	1.0000000000018574	-1.0	1.0000000000009286	-1.0000000000009286
45	O2-e0	H+-e0	Muribaculum_intestinale_YL27	1.0000000000026048	1.0000000000026048	1.0	1.0000000000013023	1.0000000000013023
51	L-Glutamate	H+-e0	Muribaculum_intestinale_YL27	-1.9999999999985214	1.9999999999985214	-1.0	1.4142135623725722	-1.4142135623725722
52	L-Serine	H+-e0	Muribaculum_intestinale_YL27	-0.5000000000012131	0.5000000000012131	-1.0	0.7071067811874053	-0.7071067811874053
53	L-Threonine	H+-e0	Muribaculum_intestinale_YL27	-0.5000000000016868	0.5000000000016868	-1.0	0.7071067811877403	-0.7071067811877403
54	Folate	H+-e0	Muribaculum_intestinale_YL27	-5.00000000000039	5.00000000000039	-1.0	2.236067977499877	-2.236067977499877
55	Riboflavin	H+-e0	Muribaculum_intestinale_YL27	518.0307923965895	518.0307923965895	1.0	22.760289813545644	22.760289813545644
56	Asparagine	H+-e0	Muribaculum_intestinale_YL27	-1.9999999999964628	1.9999999999964628	-1.0	1.4142135623718444	-1.4142135623718444
57	Glutamine	H+-e0	Muribaculum_intestinale_YL27	-1.9999999999991038	1.9999999999991038	-1.0	1.4142135623727783	-1.4142135623727783
58	lactate	H+-e0	Muribaculum_intestinale_YL27	-1.000000000002184	1.000000000002184	-1.0	1.000000000001092	-1.000000000001092
74	L-Alanine-e0	L-Alanine-e0	Muribaculum_intestinale_YL27	-1.0	1.0	-1.0	1.0	-1.0
75	L-Aspartate-e0	L-Aspartate-e0	Muribaculum_intestinale_YL27	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
76	L-Cysteine-e0	L-Cysteine-e0	Muribaculum_intestinale_YL27	-0.9999999999999981	0.9999999999999981	-1.0	0.999999999999999	-0.999999999999999
84	Riboflavin	L-Histidine-e0	Muribaculum_intestinale_YL27	-11.393282031211031	11.393282031211031	-1.0	3.3753936113009146	-3.3753936113009146
86	L-Arginine-e0	L-Arginine-e0	Muribaculum_intestinale_YL27	-0.9999999999999999	0.9999999999999999	-1.0	0.9999999999999999	-0.9999999999999999
94	Riboflavin	L-Lysine-e0	Muribaculum_intestinale_YL27	-41.26899935758394	41.26899935758394	-1.0	6.424095217039045	-6.424095217039045
106	Folate	Inosine-e0	Muribaculum_intestinale_YL27	1.0000000000002707	1.0000000000002707	1.0	1.0000000000001352	1.0000000000001352
107	Riboflavin	Inosine-e0	Muribaculum_intestinale_YL27	-59.08478561420035	59.08478561420035	-1.0	7.686662839893549	-7.686662839893549
114	L-Alanine-e0	NH3-e0	Muribaculum_intestinale_YL27	0.9999999999975221	0.9999999999975221	1.0	0.999999999998761	0.999999999998761
115	L-Aspartate-e0	NH3-e0	Muribaculum_intestinale_YL27	0.9999999999974246	0.9999999999974246	1.0	0.9999999999987123	0.9999999999987123
116	L-Cysteine-e0	NH3-e0	Muribaculum_intestinale_YL27	1.0000000000011704	1.0000000000011704	1.0	1.000000000000585	1.000000000000585
117	L-Arginine-e0	NH3-e0	Muribaculum_intestinale_YL27	2.9999999999976663	2.9999999999976663	1.0	1.7320508075682035	1.7320508075682035
119	Neu5Ac-e0	NH3-e0	Muribaculum_intestinale_YL27	1.0000000000060068	1.0000000000060068	1.0	1.0000000000030034	1.0000000000030034
120	Glycine-e0	NH3-e0	Muribaculum_intestinale_YL27	1.000000000003089	1.000000000003089	1.0	1.0000000000015445	1.0000000000015445
128	L-Glutamate	NH3-e0	Muribaculum_intestinale_YL27	0.9999999999975968	0.9999999999975968	1.0	0.9999999999987984	0.9999999999987984
129	L-Serine	NH3-e0	Muribaculum_intestinale_YL27	1.000000000001918	1.000000000001918	1.0	1.000000000000959	1.000000000000959
130	L-Threonine	NH3-e0	Muribaculum_intestinale_YL27	1.0000000000028648	1.0000000000028648	1.0	1.0000000000014324	1.0000000000014324
131	Folate	NH3-e0	Muribaculum_intestinale_YL27	3.0000000000018585	3.0000000000018585	1.0	1.7320508075694139	1.7320508075694139
132	Riboflavin	NH3-e0	Muribaculum_intestinale_YL27	-837.7767654107216	837.7767654107216	-1.0	28.94437363997918	-28.94437363997918
133	Asparagine	NH3-e0	Muribaculum_intestinale_YL27	1.9999999999942617	1.9999999999942617	1.0	1.4142135623710663	1.4142135623710663
134	Glutamine	NH3-e0	Muribaculum_intestinale_YL27	1.9999999999986786	1.9999999999986786	1.0	1.414213562372628	1.414213562372628
135	Putrescine	NH3-e0	Muribaculum_intestinale_YL27	0.9999999999971254	0.9999999999971254	1.0	0.9999999999985627	0.9999999999985627
137	Neu5Ac-e0	Neu5Ac-e0	Muribaculum_intestinale_YL27	-0.9999999999999997	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
142	L-Alanine-e0	Acetate-e0	Muribaculum_intestinale_YL27	1.9999999999933373	1.9999999999933373	1.0	1.4142135623707395	1.4142135623707395
143	L-Aspartate-e0	Acetate-e0	Muribaculum_intestinale_YL27	1.9999999999932239	1.9999999999932239	1.0	1.4142135623706993	1.4142135623706993
144	L-Cysteine-e0	Acetate-e0	Muribaculum_intestinale_YL27	1.500000000003192	1.500000000003192	1.0	1.2247448713928921	1.2247448713928921
145	L-Arginine-e0	Acetate-e0	Muribaculum_intestinale_YL27	0.9999999999936885	0.9999999999936885	1.0	0.9999999999968442	0.9999999999968442
147	Neu5Ac-e0	Acetate-e0	Muribaculum_intestinale_YL27	6.500000000016349	6.500000000016349	1.0	2.5495097567995986	2.5495097567995986
149	Galactose-e0	Acetate-e0	Muribaculum_intestinale_YL27	4.000000000013375	4.000000000013375	1.0	2.0000000000033435	2.0000000000033435
150	D-Glucose-e0	Acetate-e0	Muribaculum_intestinale_YL27	4.0000000000141585	4.0000000000141585	1.0	2.0000000000035394	2.0000000000035394
152	Glycine-e0	Acetate-e0	Muribaculum_intestinale_YL27	1.000000000008488	1.000000000008488	1.0	1.000000000004244	1.000000000004244
154	D-Mannose-e0	Acetate-e0	Muribaculum_intestinale_YL27	4.00000000001561	4.00000000001561	1.0	2.000000000003902	2.000000000003902
170	O2-e0	Acetate-e0	Muribaculum_intestinale_YL27	-1.000000000009963	1.000000000009963	-1.0	1.0000000000049813	-1.0000000000049813
177	Sucrose	Acetate-e0	Muribaculum_intestinale_YL27	8.000000000029141	8.000000000029141	1.0	2.8284271247513417	2.8284271247513417
178	L-Glutamate	Acetate-e0	Muribaculum_intestinale_YL27	0.9999999999935936	0.9999999999935936	1.0	0.9999999999967968	0.9999999999967968
179	L-Serine	Acetate-e0	Muribaculum_intestinale_YL27	1.5000000000052907	1.5000000000052907	1.0	1.224744871393749	1.224744871393749
180	L-Threonine	Acetate-e0	Muribaculum_intestinale_YL27	0.500000000008047	0.500000000008047	1.0	0.7071067811922376	0.7071067811922376
181	Folate	Acetate-e0	Muribaculum_intestinale_YL27	4.666666666671651	4.666666666671651	1.0	2.1602468994704407	2.1602468994704407
182	Riboflavin	Acetate-e0	Muribaculum_intestinale_YL27	-2304.968909209309	2304.968909209309	-1.0	48.01009174339609	-48.01009174339609
183	Asparagine	Acetate-e0	Muribaculum_intestinale_YL27	1.9999999999844498	1.9999999999844498	1.0	1.4142135623675973	1.4142135623675973
184	Glutamine	Acetate-e0	Muribaculum_intestinale_YL27	0.9999999999965461	0.9999999999965461	1.0	0.999999999998273	0.999999999998273
185	lactate	Acetate-e0	Muribaculum_intestinale_YL27	2.000000000010183	2.000000000010183	1.0	1.4142135623766954	1.4142135623766954
186	Putrescine	Acetate-e0	Muribaculum_intestinale_YL27	0.9999999999922116	0.9999999999922116	1.0	0.9999999999961058	0.9999999999961058
192	Riboflavin	Ca2+-e0	Muribaculum_intestinale_YL27	-0.9241112603199123	0.9241112603199123	-1.0	0.9613070582909045	-0.9613070582909045
193	Riboflavin	Cu2+-e0	Muribaculum_intestinale_YL27	-0.9241112603195694	0.9241112603195694	-1.0	0.961307058290726	-0.961307058290726
201	Riboflavin	Fe2+-e0	Muribaculum_intestinale_YL27	-1.924111260333168	1.924111260333168	-1.0	1.3871233760315511	-1.3871233760315511
204	Galactose-e0	Galactose-e0	Muribaculum_intestinale_YL27	-1.0000000000000009	1.0000000000000009	-1.0	1.0000000000000004	-1.0000000000000004
205	D-Glucose-e0	D-Glucose-e0	Muribaculum_intestinale_YL27	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
207	Glycine-e0	Glycine-e0	Muribaculum_intestinale_YL27	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
209	Riboflavin	K+-e0	Muribaculum_intestinale_YL27	-0.924111260318732	0.924111260318732	-1.0	0.9613070582902905	-0.9613070582902905
210	D-Mannose-e0	D-Mannose-e0	Muribaculum_intestinale_YL27	-0.9999999999999992	0.9999999999999992	-1.0	0.9999999999999996	-0.9999999999999996
218	Riboflavin	L-Methionine-e0	Muribaculum_intestinale_YL27	-20.4824352950747	20.4824352950747	-1.0	4.525752456230312	-4.525752456230312
239	L-Glutamate	Propionate-e0	Muribaculum_intestinale_YL27	0.9999999999996432	0.9999999999996432	1.0	0.9999999999998216	0.9999999999998216
240	L-Threonine	Propionate-e0	Muribaculum_intestinale_YL27	1.0000000000004146	1.0000000000004146	1.0	1.0000000000002072	1.0000000000002072
241	Folate	Propionate-e0	Muribaculum_intestinale_YL27	1.0000000000002078	1.0000000000002078	1.0	1.000000000000104	1.000000000000104
242	Riboflavin	Propionate-e0	Muribaculum_intestinale_YL27	-121.44622628972185	121.44622628972185	-1.0	11.020264347542751	-11.020264347542751
243	Glutamine	Propionate-e0	Muribaculum_intestinale_YL27	0.9999999999998109	0.9999999999998109	1.0	0.9999999999999054	0.9999999999999054
245	Riboflavin	Sulfate-e0	Muribaculum_intestinale_YL27	-0.9241112603288428	0.9241112603288428	-1.0	0.9613070582955494	-0.9613070582955494
256	Riboflavin	Cl--e0	Muribaculum_intestinale_YL27	-0.9241112603194727	0.9241112603194727	-1.0	0.9613070582906758	-0.9613070582906758
269	Riboflavin	Mg-e0	Muribaculum_intestinale_YL27	-0.9241112603203836	0.9241112603203836	-1.0	0.9613070582911496	-0.9613070582911496
291	L-Cysteine-e0	H2O-e0	Muribaculum_intestinale_YL27	-1.0000000000019607	1.0000000000019607	-1.0	1.0000000000009803	-1.0000000000009803
292	L-Arginine-e0	H2O-e0	Muribaculum_intestinale_YL27	-1.9999999999965528	1.9999999999965528	-1.0	1.4142135623718763	-1.4142135623718763
294	Galactose-e0	H2O-e0	Muribaculum_intestinale_YL27	1.9999999999920175	1.9999999999920175	1.0	1.4142135623702727	1.4142135623702727
295	D-Glucose-e0	H2O-e0	Muribaculum_intestinale_YL27	1.9999999999915805	1.9999999999915805	1.0	1.4142135623701184	1.4142135623701184
298	D-Mannose-e0	H2O-e0	Muribaculum_intestinale_YL27	1.9999999999908047	1.9999999999908047	1.0	1.414213562369844	1.414213562369844
316	Sucrose	H2O-e0	Muribaculum_intestinale_YL27	2.999999999982679	2.999999999982679	1.0	1.7320508075638772	1.7320508075638772
