	0.0000-8.4216	8.4216-9.7200	9.7200-10.5276	10.5276-10.7929	10.8249-10.9095	10.9095-10.9180	10.9180-10.9351	10.9351-10.9522	10.9522-10.9895	10.9895-11.0231	11.0304-11.1167	11.2721-11.3147	11.3147-11.3173	11.3173-11.3588	11.3799-15.5774	15.5774-15.9143	15.9143-20.0000	Source	Target
Putrescine-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	0.3333333333060113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Glycine-e0
Spermidine-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	-0.3333333333682214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Glycine-e0
Thiamin-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	6.571428571457644	6.571428571457644	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	6.571428571458839	0.0	0.0	Thiamin-e0	Glycine-e0
Fumarate-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	0.8857142857055156	0.8857142857055156	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	0.8857142857058813	Fumarate-e0	Glycine-e0
Folate-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	5.976190476143782	5.976190476143782	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	5.976190476144759	Folate-e0	Glycine-e0
PAN##Glycine-e0##Enterocloster_clostridioformis_YL32	-2542.287724038854	-2542.287724038854	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	-2544.6186230481994	PAN	Glycine-e0
Puryvate##Glycine-e0##Enterocloster_clostridioformis_YL32	0.23809523809642927	0.23809523809642927	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	0.23809523809623678	Puryvate	Glycine-e0
N-acetyl-D-gluosamine##Glycine-e0##Enterocloster_clostridioformis_YL32	-0.33333333333115506	-0.33333333333115506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-acetyl-D-gluosamine	Glycine-e0
PAN##Phosphate-e0##Enterocloster_clostridioformis_YL32	-127.45775496147854	-127.45775496147854	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	-127.45775496150733	PAN	Phosphate-e0
Putrescine-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	0.33333333333225496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	L-Glutamate-e0
