	0.0	0.010472979143541995	0.02094595828708399	0.03141893743062599	0.04189191657416798	0.05236489571770997	0.06283787486125197	0.07331085400479397	0.08378383314833596	0.09425681229187795	0.10472979143541994	0.11520277057896194	0.12567574972250395	0.13614872886604593	0.14662170800958793	0.1570946871531299	0.1675676662966719	0.17804064544021392	0.1885136245837559	0.1989866037272979	0.20945958287083988	0.21993256201438188	0.2304055411579239	0.24087852030146586	0.2513514994450079	0.26182447858854985	0.27229745773209185	0.28277043687563386	0.29324341601917586	0.30371639516271787	0.3141893743062598	0.3246623534498018	0.3351353325933438	0.3391594948783058	0.3529833989388016	0.3668073029992973	0.3806312070597931	0.39445511112028886	0.39876849782583074	0.39955789553795246	0.4097509270595403	0.4199439585811281	0.43013699010271594	0.44033002162430374	0.4505230531458916	0.4607160846674794	0.4709091161890672	0.48110214771065507	0.49129517923224286	0.5014882107538307	0.5116812422754186	0.5218742737970063	0.5320673053185941	0.5422603368401819	0.5524533683617698	0.5626463998833576	0.5728394314049454	0.5830324629265333	0.5932254944481211	0.6034185259697089	0.6136115574912968	0.6238045890128846	0.6339976205344724	0.6441906520560602	0.654383683577648	0.6645767150992359	0.6747697466208237	0.6849627781424115	0.6951558096639994	0.7053488411855872	0.715541872707175	0.7257349042287629	0.7359279357503506	0.7461209672719384	0.7563139987935263	0.766507030315114	0.7767000618367019	0.7868930933582897	0.7970861248798775	0.8072791564014654	0.8174721879230532	0.827665219444641	0.8378582509662289	0.8480512824878167	0.8582443140094045	0.8684373455309924	0.8786303770525801	0.888823408574168	0.8990164400957559	0.9092094716173436	0.9194025031389315	0.9295955346605194	0.939788566182107	0.949981597703695	0.9601746292252826	0.9703676607468705	0.9805606922684584	0.9907537237900461	1.000946755311634	1.011139786833222	1.0213328183548096	1.0315258498763975	1.0417188813979854	1.051911912919573	1.062104944441161	1.072297975962749	1.0824910074843366	1.0926840390059245	1.1028770705275122	1.1130701020491	1.123263133570688	1.1334561650922756	1.1436491966138636	1.1538422281354515	1.1640352596570391	1.174228291178627	1.184421322700215	1.1946143542218026	1.2048091092316533	1.2150038642415038	1.2251986192513544	1.235393374261205	1.2455881292710556	1.2557828842809062	1.265977639290757	1.2761723943006074	1.286367149310458	1.2965619043203087	1.3067566593301592	1.3169514143400098	1.3271461693498603	1.337340924359711	1.3475356793695616	1.357730434379412	1.3679251893892628	1.3781199443991135	1.388314699408964	1.3985094544188146	1.4087042094286653	1.4188989644385157	1.4290937194483664	1.439288474458217	1.4494832294680675	1.4596779844779182	1.4698727394877689	1.4800674944976193	1.49026224950747	1.5004570045173207	1.5106517595271711	1.5208465145370218	1.5310412695468725	1.541236024556723	1.5514307795665736	1.5616255345764243	1.5718202895862747	1.5820150445961254	1.592209799605976	1.6024045546158265	1.6125993096256772	1.6227940646355279	1.6329888196453783	1.643183574655229	1.6533783296650797	1.6635730846749301	1.6737678396847808	1.6839625946946315	1.694157349704482	1.7043521047143326	1.7145468597241833	1.7247416147340338	1.7349363697438844	1.745131124753735	1.7553258797635856	1.7655206347734362	1.775715389783287	1.7859101447931374	1.7961048998029878	1.8062996548128387	1.8164944098226892	1.8266891648325396	1.8368839198423905	1.847078674852241	1.8572734298620914	1.8674681848719423	1.8776629398817928	1.8878576948916432	1.8980524499014941	1.9082472049113446	1.918441959921195	1.9286367149310457	1.9388314699408964	1.9490262249507468	1.9592209799605975	1.9694157349704482	1.9796104899802986	1.9898052449901493	2.0
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	1.9002332	1.9157588	1.9303827	1.9438648	1.9561057	1.9667395	1.9753896	1.9816719	1.9850821	1.9852244	1.9812936	1.9724848	1.9580119	1.9369493	1.9081583	1.8707431	1.8238077	1.766551	1.6981547	1.6185718	1.5284719	1.4287572	1.3208571	1.2073516	1.0910503	0.9748062	0.8616856	0.7541343	0.6537213	0.563799	0.4840167	0.4140239	0.3534698	0.3327547	0.2716178	0.2242976	0.1876759	0.15962	0.1446641	0.1420755	0.1124104	0.0888184	0.0700965	0.0551632	0.0433979	0.0341799	0.0269192	0.0211584	0.0166003	0.013035	0.0102526	0.0080634	0.0063273	0.00496	0.0038939	0.0030615	0.0024064	0.0018868	0.0014789	0.0011614	0.0009128	0.0007173	0.0005622	0.0004407	0.0003462	0.0002722	0.0002137	0.0001675	0.0001313	0.0001032	8.11e-05	6.37e-05	4.99e-05	3.91e-05	3.08e-05	2.42e-05	1.9e-05	1.49e-05	1.17e-05	9.2e-06	7.2e-06	5.7e-06	4.4e-06	3.5e-06	2.7e-06	2.1e-06	1.7e-06	1.3e-06	1e-06	8e-07	6e-07	5e-07	4e-07	3e-07	2e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2-Oxoglutarate_e0	0.0856044	0.0863038	0.0869626	0.08757	0.0881214	0.0886005	0.0889901	0.0892732	0.0894268	0.0894332	0.0892561	0.0888593	0.0882073	0.0872584	0.0859614	0.0842759	0.0821615	0.0795821	0.0765009	0.0729157	0.0688568	0.0643647	0.0595038	0.0543905	0.0491512	0.0439144	0.0388184	0.0339733	0.0294498	0.0253988	0.0218047	0.0186515	0.0159236	0.0149904	0.0122362	0.0101045	0.0084547	0.0071908	0.006517	0.0064004	0.005064	0.0040012	0.0031578	0.0024851	0.001955	0.0015398	0.0012127	0.0009532	0.0007478	0.0005872	0.0004619	0.0003633	0.000285	0.0002234	0.0001754	0.0001379	0.0001084	8.5e-05	6.66e-05	5.23e-05	4.11e-05	3.23e-05	2.53e-05	1.99e-05	1.56e-05	1.23e-05	9.6e-06	7.5e-06	5.9e-06	4.6e-06	3.7e-06	2.9e-06	2.2e-06	1.8e-06	1.4e-06	1.1e-06	9e-07	7e-07	5e-07	4e-07	3e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-Hydroxybenzoate_e0	0.0428022	0.0431519	0.0434813	0.043785	0.0440607	0.0443002	0.0444951	0.0446366	0.0447134	0.0447166	0.0446281	0.0444296	0.0441036	0.0436292	0.0429807	0.0421379	0.0410807	0.039791	0.0382504	0.0364579	0.0344284	0.0321823	0.0297519	0.0271952	0.0245756	0.0219572	0.0194092	0.0169867	0.0147249	0.0126994	0.0109023	0.0093258	0.0079618	0.0074952	0.0061181	0.0050522	0.0042273	0.0035954	0.0032585	0.0032002	0.002532	0.0020006	0.0015789	0.0012425	0.0009775	0.0007699	0.0006063	0.0004766	0.0003739	0.0002936	0.0002309	0.0001816	0.0001425	0.0001117	8.77e-05	6.9e-05	5.42e-05	4.25e-05	3.33e-05	2.62e-05	2.06e-05	1.62e-05	1.27e-05	9.9e-06	7.8e-06	6.1e-06	4.8e-06	3.8e-06	3e-06	2.3e-06	1.8e-06	1.4e-06	1.1e-06	9e-07	7e-07	5e-07	4e-07	3e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5-Aminolevulinate_e0	0.3424176	0.3452153	0.3478505	0.3502799	0.3524857	0.3544019	0.3559606	0.3570926	0.3577072	0.3577328	0.3570245	0.3554371	0.3528292	0.3490337	0.3438457	0.3371035	0.3286459	0.3183284	0.3060035	0.2916628	0.2754271	0.2574587	0.2380154	0.2175619	0.1966047	0.1756578	0.1552737	0.1358932	0.117799	0.1015953	0.0872187	0.0746061	0.0636944	0.0599616	0.0489449	0.0404179	0.0338188	0.0287632	0.0260681	0.0256017	0.0202561	0.0160049	0.0126312	0.0099403	0.0078202	0.0061591	0.0048508	0.0038127	0.0029913	0.0023489	0.0018475	0.001453	0.0011402	0.0008938	0.0007017	0.0005517	0.0004336	0.00034	0.0002665	0.0002093	0.0001645	0.0001293	0.0001013	7.94e-05	6.24e-05	4.9e-05	3.85e-05	3.02e-05	2.37e-05	1.86e-05	1.46e-05	1.15e-05	9e-06	7.1e-06	5.5e-06	4.4e-06	3.4e-06	2.7e-06	2.1e-06	1.7e-06	1.3e-06	1e-06	8e-07	6e-07	5e-07	4e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMP_e0	1.0947842	1.103729	1.1121543	1.1199218	1.1269741	1.1331006	1.1380842	1.1417036	1.1436684	1.1437503	1.1414857	1.1364107	1.1280723	1.1159375	1.0993501	1.077794	1.0507531	1.0177657	0.9783604	0.9325102	0.8806008	0.823152	0.7609874	0.6955933	0.6285884	0.5616166	0.4964442	0.4344805	0.3766294	0.3248224	0.2788573	0.2385322	0.2036451	0.1917105	0.1564876	0.1292249	0.108126	0.0919621	0.0833455	0.0818542	0.0647632	0.0511711	0.0403848	0.0317813	0.0250029	0.0196921	0.015509	0.01219	0.009564	0.0075099	0.0059068	0.0046456	0.0036454	0.0028576	0.0022434	0.0017638	0.0013864	0.0010871	0.0008521	0.0006691	0.0005259	0.0004132	0.0003239	0.0002539	0.0001995	0.0001568	0.0001231	9.65e-05	7.57e-05	5.95e-05	4.67e-05	3.67e-05	2.87e-05	2.25e-05	1.77e-05	1.39e-05	1.09e-05	8.6e-06	6.7e-06	5.3e-06	4.2e-06	3.3e-06	2.5e-06	2e-06	1.6e-06	1.2e-06	1e-06	8e-07	6e-07	5e-07	4e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acetate_e0	-87.4206794	-88.1349392	-88.8077162	-89.4279644	-89.9911073	-90.480318	-90.8782689	-91.1672866	-91.3241746	-91.3307201	-91.1498853	-90.7446326	-90.0788016	-89.1098141	-87.7852774	-86.0639796	-83.9047089	-81.2705987	-78.1240106	-74.4627784	-70.3177125	-65.7303137	-60.7663451	-55.5444979	-50.1940273	-44.8461915	-39.6420495	-34.694126	-30.0746028	-25.9377062	-22.2673049	-19.0472678	-16.2614636	-15.3084597	-12.4958432	-10.3188656	-8.6340755	-7.3433581	-6.6553045	-6.5362164	-5.1714681	-4.0861128	-3.2248079	-2.5377972	-1.9965302	-1.5724565	-1.2384231	-0.9733968	-0.7637008	-0.5996782	-0.4716716	-0.3709572	-0.2910912	-0.2281858	-0.1791384	-0.1408464	-0.1107062	-0.0868035	-0.0680381	-0.0534288	-0.0419948	-0.0329984	-0.0258629	-0.0202758	-0.0159285	-0.0125214	-0.0098316	-0.007704	-0.0060419	-0.0047481	-0.0037325	-0.0029287	-0.0022948	-0.0018005	-0.0014153	-0.0011124	-0.0008723	-0.0006836	-0.0005366	-0.0004218	-0.000332	-0.0002602	-0.0002035	-0.0001592	-0.0001251	-9.86e-05	-7.78e-05	-6.12e-05	-4.78e-05	-3.72e-05	-2.9e-05	-2.27e-05	-1.79e-05	-1.41e-05	-1.12e-05	-8.9e-06	-7e-06	-5.5e-06	-4.2e-06	-3.2e-06	-2.4e-06	-1.8e-06	-1.4e-06	-1.1e-06	-9e-07	-7e-07	-5e-07	-4e-07	-3e-07	-3e-07	-2e-07	-2e-07	-1e-07	-1e-07	-1e-07	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adenosine_e0	0.5429183	0.5473541	0.5515323	0.5553843	0.5588817	0.5619199	0.5643913	0.5661862	0.5671606	0.5672012	0.5660782	0.5635614	0.5594263	0.5534085	0.5451826	0.5344926	0.5210826	0.5047237	0.4851821	0.4624444	0.4367018	0.4082122	0.3773839	0.3449541	0.3117255	0.2785132	0.2461934	0.2154647	0.1867756	0.1610838	0.1382891	0.1182913	0.1009904	0.0950718	0.0776043	0.0640844	0.0536211	0.0456053	0.0413322	0.0405926	0.0321169	0.0253764	0.0200274	0.0157608	0.0123993	0.0097656	0.0076911	0.0060452	0.0047429	0.0037242	0.0029293	0.0023038	0.0018078	0.0014171	0.0011125	0.0008747	0.0006875	0.0005391	0.0004225	0.0003318	0.0002608	0.0002049	0.0001606	0.0001259	9.89e-05	7.78e-05	6.11e-05	4.78e-05	3.75e-05	2.95e-05	2.32e-05	1.82e-05	1.43e-05	1.12e-05	8.8e-06	6.9e-06	5.4e-06	4.2e-06	3.3e-06	2.6e-06	2.1e-06	1.6e-06	1.3e-06	1e-06	8e-07	6e-07	5e-07	4e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ala-Ala_e0	0.3814853	0.3846022	0.3875381	0.3902447	0.3927021	0.3948369	0.3965735	0.3978347	0.3985193	0.3985479	0.3977588	0.3959903	0.3930848	0.3888563	0.3830763	0.375565	0.3661424	0.3546477	0.3409166	0.3249398	0.3068516	0.2868332	0.2651715	0.2423844	0.2190361	0.1956993	0.1729895	0.1513978	0.1312392	0.1131867	0.0971698	0.0831182	0.0709616	0.0668029	0.0545292	0.0450293	0.0376773	0.0320449	0.0290423	0.0285227	0.0225672	0.0178309	0.0140724	0.0110744	0.0087124	0.0068619	0.0054042	0.0042477	0.0033326	0.0026169	0.0020583	0.0016188	0.0012703	0.0009958	0.0007817	0.0006146	0.0004831	0.0003788	0.0002969	0.0002332	0.0001833	0.000144	0.0001129	8.85e-05	6.95e-05	5.46e-05	4.29e-05	3.36e-05	2.64e-05	2.07e-05	1.63e-05	1.28e-05	1e-05	7.9e-06	6.2e-06	4.9e-06	3.8e-06	3e-06	2.3e-06	1.8e-06	1.4e-06	1.1e-06	9e-07	7e-07	5e-07	4e-07	3e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BET_e0	0.0856044	0.0863038	0.0869626	0.08757	0.0881214	0.0886005	0.0889901	0.0892732	0.0894268	0.0894332	0.0892561	0.0888593	0.0882073	0.0872584	0.0859614	0.0842759	0.0821615	0.0795821	0.0765009	0.0729157	0.0688568	0.0643647	0.0595038	0.0543905	0.0491512	0.0439144	0.0388184	0.0339733	0.0294498	0.0253988	0.0218047	0.0186515	0.0159236	0.0149904	0.0122362	0.0101045	0.0084547	0.0071908	0.006517	0.0064004	0.005064	0.0040012	0.0031578	0.0024851	0.001955	0.0015398	0.0012127	0.0009532	0.0007478	0.0005872	0.0004619	0.0003633	0.000285	0.0002234	0.0001754	0.0001379	0.0001084	8.5e-05	6.66e-05	5.23e-05	4.11e-05	3.23e-05	2.53e-05	1.99e-05	1.56e-05	1.23e-05	9.6e-06	7.5e-06	5.9e-06	4.6e-06	3.7e-06	2.9e-06	2.2e-06	1.8e-06	1.4e-06	1.1e-06	9e-07	7e-07	5e-07	4e-07	3e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
