	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
3	Limosilactobacillus_reuteri_I49	Cytosine	Microbe	-1.004938741839178	0.10511438087561308	1.004938741839178	-1.0	1.0024663295289165	-1.0024663295289165
6	Riboflavin	Turicimonas_muris_YL45	Metabolite	126.1212931142954	0.32093048262403284	126.1212931142954	1.0	11.230373685425405	11.230373685425405
11	Turicimonas_muris_YL45	L-Asparagine-e0	Microbe	-28.85965092320113	0.01680413983492004	28.85965092320113	-1.0	5.372117917842192	-5.372117917842192
12	Limosilactobacillus_reuteri_I49	Urea-e0	Microbe	-0.9955183112061516	1.9995517330267838e-05	0.9955183112061516	-1.0	0.997756639269392	-0.997756639269392
15	Limosilactobacillus_reuteri_I49	L-Asparagine-e0	Microbe	-1.052955555054931	608.9990463147601	1.052955555054931	-1.0	1.026136226363211	-1.026136226363211
20	PAN	Limosilactobacillus_reuteri_I49	Metabolite	0.43441493584018165	41.86012967438211	0.43441493584018165	1.0	0.6591016126821279	0.6591016126821279
26	Limosilactobacillus_reuteri_I49	Folate-e0	Microbe	-0.995518311206153	1.9995517330266676e-05	0.995518311206153	-1.0	0.9977566392693926	-0.9977566392693926
28	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	-5.138784668310167	16464.970644891306	5.138784668310167	-1.0	2.2668887639913358	-2.2668887639913358
31	Turicimonas_muris_YL45	PAN	Microbe	-0.9955183112363006	1.9995517331477326e-05	0.9955183112363006	-1.0	0.9977566392845004	-0.9977566392845004
35	Limosilactobacillus_reuteri_I49	Thiamine	Microbe	-0.9955183112061475	1.999551733026858e-05	0.9955183112061475	-1.0	0.99775663926939	-0.99775663926939
38	Limosilactobacillus_reuteri_I49	PAN	Microbe	-0.03511560031343182	0.0074660240541829575	0.03511560031343182	-1.0	0.18739156948334634	-0.18739156948334634
