	0.6413	0.6425	Source	Target
bc1002##bc1003##O2	-0.1180288751157049	0.2710052055831226	bc1002	bc1003
bc1016##bc1003##O2	0.0	0.0034292762875456568	bc1016	bc1003
bc1002##bc1016##D-Glucose	-0.025022201713791693	0.0	bc1002	bc1016
bc1003##bc1016##D-Glucose	0.0	-0.025905753956100216	bc1003	bc1016
bc1003##bc1002##O2	0.1529005008594402	0.0	bc1003	bc1002
bc1016##bc1002##O2	0.003427576412305233	0.0	bc1016	bc1002
bc1003##bc1002##D-Glucose	-0.14873488086081643	-0.1221359887865674	bc1003	bc1002
bc1016##bc1002##D-Glucose	-0.27087086964738355	0.0	bc1016	bc1002
bc1002##bc1003##D-Glucose	0.0	-0.27859525236686483	bc1002	bc1003
bc1016##bc1003##D-Glucose	0.0	-0.2785952523668641	bc1016	bc1003
