	0.0000	0.0071	0.0078	0.0113	0.0176	0.2791	0.3051	8.5359	9.4819	11.8500	16.1491	Source	Target
Enterocloster_clostridioformis_YL32##Putrescine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.220446049250313e-16	1.0000000000000007	0.0	Enterocloster_clostridioformis_YL32	Putrescine-e0
Enterocloster_clostridioformis_YL32##Puryvate##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.220446049250313e-16	0.0	7.771561172376096e-16	Enterocloster_clostridioformis_YL32	Puryvate
Akkermansia_muciniphilaYL44##L-Asparagine-e0##Microbe	1.1396394938856247e-10	-6.458833468059311e-11	-1.7481838199273625e-10	5.547917680814862e-11	7.073808205859677e-11	-1.5059242741699563e-10	1.3674394949703128e-11	-3.143298954455531e-10	0.0	9.571568426736121e-09	0.0	Akkermansia_muciniphilaYL44	L-Asparagine-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe	0.0	0.0	0.0	0.0	0.9999999999998863	0.0	0.0	0.0	-1.475086719437968e-11	-2.999999999995083	1.8720324497394074	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##Inosine-e0##Microbe	0.0	0.0	0.0	0.0	0.9999999999999574	0.0	0.0	0.0	-7.261746759468224e-12	0.0	-0.45284469019085805	Enterocloster_clostridioformis_YL32	Inosine-e0
Akkermansia_muciniphilaYL44##fe3-e0##Microbe	-3.0758887397169885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	fe3-e0
Akkermansia_muciniphilaYL44##Mn2+-e0##Microbe	3.3812952437983768e-12	-1.7005286068183523e-12	-5.7698290589769385e-12	1.916022895898095e-12	2.1027624086400465e-12	-4.466316205764542e-12	6.614708780716683e-13	-1.0020539953359275e-11	0.0	3.051189301217505e-10	0.0	Akkermansia_muciniphilaYL44	Mn2+-e0
Akkermansia_muciniphilaYL44##L-Methionine-e0##Microbe	8.485301350447116e-11	-5.0953019581356784e-11	-8.29416535452765e-11	2.2868817950438824e-11	3.2009950245992513e-11	-8.254730232692964e-11	-2.8240521032785182e-11	-2.1682566853087337e-10	0.0	7.51721529468341e-09	0.0	Akkermansia_muciniphilaYL44	L-Methionine-e0
Akkermansia_muciniphilaYL44##K+-e0##Microbe	2.5747182164082005e-12	-5.794253965518692e-13	-6.991185408367073e-12	2.518429909059705e-12	2.9982683003026978e-12	-6.704414801106395e-12	-1.5379919560132294e-12	-9.96380755680093e-12	0.0	3.050762975576049e-10	0.0	Akkermansia_muciniphilaYL44	K+-e0
Enterocloster_clostridioformis_YL32##Phosphate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.631228982063476e-12	0.0	8.118661298794905e-11	Enterocloster_clostridioformis_YL32	Phosphate-e0
Enterocloster_clostridioformis_YL32##L-Valine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.206412995699793e-12	0.0	4.363597049661699	Enterocloster_clostridioformis_YL32	L-Valine-e0
