	0.0	0.01028639025161313	0.02057278050322626	0.03085917075483939	0.04114556100645252	0.051431951258065656	0.06171834150967878	0.07200473176129192	0.08229112201290505	0.09257751226451817	0.10286390251613131	0.11315029276774444	0.12343668301935756	0.1337230732709707	0.14400946352258384	0.15429585377419697	0.1645822440258101	0.17486863427742322	0.18515502452903634	0.1954414147806495	0.20572780503226262	0.21601419528387575	0.22630058553548887	0.236586975787102	0.24687336603871513	0.2571597562903283	0.2674461465419414	0.27773253679355453	0.2880189270451677	0.2983053172967808	0.30859170754839393	0.31887809780000703	0.3291644880516202	0.33945087830323334	0.34973726855484644	0.3600236588064596	0.3703100490580727	0.38059643930968584	0.390882829561299	0.4011692198129121	0.41145561006452525	0.42174200031613834	0.4320283905677515	0.44231478081936465	0.45260117107097775	0.4628875613225909	0.473173951574204	0.48346034182581715	0.49374673207743025	0.5040331223290434	0.5143195125806566	0.5246059028322697	0.5348922930838828	0.5451786833354959	0.5554650735871091	0.5555243371013387	0.5559197453899869	0.5661510950206915	0.576382444651396	0.5866137942821006	0.5968451439128051	0.6070764935435097	0.6173078431742143	0.6275391928049188	0.6377705424356234	0.648001892066328	0.6582332416970325	0.6684645913277371	0.6786959409584417	0.6889272905891461	0.6991586402198507	0.7093899898505553	0.7196213394812598	0.7298526891119643	0.7400840387426689	0.7503153883733735	0.760546738004078	0.7707780876347826	0.7810094372654872	0.7912407868961917	0.8014721365268963	0.8117034861576009	0.8219348357883054	0.83216618541901	0.8423975350497146	0.8526288846804191	0.8628602343111237	0.8730915839418283	0.8833229335725328	0.8935542832032373	0.9037856328339419	0.9140169824646465	0.924248332095351	0.9344796817260556	0.9447110313567602	0.9549423809874646	0.9651737306181692	0.9754050802488738	0.9856364298795783	0.9958677795102829	1.0060991291409875	1.016330478771692	1.0265618284023965	1.0367931780331012	1.0470245276638057	1.0572558772945104	1.067487226925215	1.0777185765559194	1.087949926186624	1.0981812758173284	1.108412625448033	1.1186439750787376	1.1288753247094423	1.1391066743401468	1.1493380239708513	1.1595693736015558	1.1698007232322605	1.180032072862965	1.1902634224936697	1.2004947721243742	1.2107261217550787	1.2209574713857831	1.2311888210164876	1.2414201706471923	1.2516515202778968	1.2618828699086015	1.272114219539306	1.27211421953931
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	1.9091914	1.9244671	1.9389637	1.9524741	1.9649646	1.9761946	1.9858664	1.9936822	1.9993441	2.0024152	2.0026578	1.9994722	1.9922353	1.9803241	1.9631546	1.9400963	1.9100526	1.8725595	1.827153	1.7733689	1.7113456	1.6404667	1.5600619	1.4717801	1.3772701	1.2781808	1.176161	1.0727621	0.9701392	0.8708783	0.7761783	0.6872378	0.6052557	0.5308116	0.464794	0.4066715	0.3558895	0.3118934	0.2741287	0.2420407	0.2151129	0.1923615	0.1732888	0.1574307	0.1443231	0.1335017	0.1245735	0.1171805	0.110925	0.1056822	0.1013275	0.0977363	0.0947839	0.0923456	0.0902968	0.0889767	0.0801987	0.0624986	0.0486587	0.0378484	0.0293568	0.022776	0.0176979	0.0137489	0.0106525	0.0082451	0.006393	0.0049622	0.0038494	0.0029779	0.0023049	0.0017882	0.0013878	0.0010746	0.000831	0.0006438	0.0004996	0.0003875	0.0002997	0.0002319	0.0001798	0.0001395	0.0001081	8.36e-05	6.47e-05	5.02e-05	3.9e-05	3.01e-05	2.33e-05	1.81e-05	1.4e-05	1.09e-05	8.4e-06	6.5e-06	5e-06	3.9e-06	3e-06	2.4e-06	1.8e-06	1.4e-06	1.1e-06	8e-07	7e-07	5e-07	4e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2-Oxoglutarate_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-Hydroxybenzoate_e0	0.043004	0.0433481	0.0436746	0.0439789	0.0442603	0.0445132	0.0447311	0.0449071	0.0450346	0.0451038	0.0451093	0.0450375	0.0448745	0.0446062	0.0442195	0.0437001	0.0430234	0.0421789	0.0411561	0.0399446	0.0385476	0.036951	0.0351399	0.0331514	0.0310226	0.0287906	0.0264927	0.0241637	0.0218521	0.0196163	0.0174832	0.0154798	0.0136332	0.0119564	0.0104693	0.0091602	0.0080163	0.0070253	0.0061747	0.0054519	0.0048454	0.0043329	0.0039033	0.0035461	0.0032508	0.0030071	0.002806	0.0026395	0.0024986	0.0023805	0.0022824	0.0022015	0.002135	0.0020801	0.0020339	0.0020042	0.0018065	0.0014078	0.001096	0.0008525	0.0006613	0.000513	0.0003986	0.0003097	0.0002399	0.0001857	0.000144	0.0001118	8.67e-05	6.71e-05	5.19e-05	4.03e-05	3.13e-05	2.42e-05	1.87e-05	1.45e-05	1.13e-05	8.7e-06	6.8e-06	5.2e-06	4.1e-06	3.1e-06	2.4e-06	1.9e-06	1.5e-06	1.1e-06	9e-07	7e-07	5e-07	4e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5-Aminolevulinate_e0	0.3440318	0.3467845	0.3493967	0.3518313	0.354082	0.3561057	0.3578485	0.3592569	0.3602771	0.3608305	0.3608743	0.3603002	0.3589961	0.3568498	0.3537559	0.3496008	0.344187	0.3374308	0.3292487	0.3195569	0.3083805	0.2956083	0.2811195	0.2652113	0.2481809	0.2303252	0.2119415	0.1933092	0.1748168	0.1569302	0.1398655	0.1238386	0.1090657	0.095651	0.0837548	0.0732813	0.0641305	0.0562025	0.0493973	0.0436152	0.0387628	0.0346631	0.0312262	0.0283686	0.0260067	0.0240567	0.0224479	0.0211157	0.0199884	0.0190437	0.018259	0.0176119	0.0170798	0.0166405	0.0162713	0.0160334	0.0144516	0.0112621	0.0087682	0.0068202	0.00529	0.0041042	0.0031891	0.0024775	0.0019196	0.0014858	0.001152	0.0008942	0.0006936	0.0005366	0.0004153	0.0003222	0.0002501	0.0001936	0.0001497	0.000116	9e-05	6.98e-05	5.4e-05	4.18e-05	3.24e-05	2.51e-05	1.95e-05	1.51e-05	1.17e-05	9e-06	7e-06	5.4e-06	4.2e-06	3.3e-06	2.5e-06	2e-06	1.5e-06	1.2e-06	9e-07	7e-07	5e-07	4e-07	3e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMP_e0	1.6454231	1.6585883	1.6710821	1.682726	1.6934908	1.7031693	1.7115049	1.7182408	1.7231205	1.7257673	1.7259764	1.7232309	1.7169938	1.7067283	1.6919309	1.6720582	1.6461653	1.6138521	1.5747188	1.5283654	1.474911	1.4138246	1.3445283	1.2684432	1.1869905	1.1015911	1.013666	0.9245524	0.8361076	0.7505603	0.6689437	0.592291	0.5216353	0.4574762	0.4005794	0.350487	0.3067209	0.2688031	0.2362559	0.2086011	0.1853936	0.1657854	0.1493477	0.1356805	0.1243838	0.1150575	0.1073628	0.1009912	0.0955999	0.0910815	0.0873284	0.0842334	0.0816888	0.0795874	0.0778217	0.0766839	0.0691187	0.053864	0.0419361	0.0326194	0.025301	0.0196293	0.0152528	0.0118494	0.0091808	0.007106	0.0055097	0.0042766	0.0033176	0.0025665	0.0019865	0.0015411	0.001196	0.0009261	0.0007162	0.0005548	0.0004305	0.0003339	0.0002583	0.0001998	0.000155	0.0001203	9.32e-05	7.2e-05	5.58e-05	4.33e-05	3.36e-05	2.6e-05	2.01e-05	1.56e-05	1.21e-05	9.4e-06	7.2e-06	5.6e-06	4.3e-06	3.4e-06	2.6e-06	2e-06	1.6e-06	1.2e-06	9e-07	7e-07	6e-07	4e-07	3e-07	3e-07	2e-07	2e-07	1e-07	1e-07	1e-07	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARSENOBETAINE_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acetate_e0	-89.1417848	-89.855021	-90.5318796	-91.1626929	-91.7458835	-92.2702235	-92.7218079	-93.0867315	-93.3510893	-93.4944817	-93.505812	-93.3570722	-93.0191747	-92.4630318	-91.6613746	-90.5847587	-89.1819939	-87.4314109	-85.3113404	-82.8001131	-79.9041938	-76.594797	-72.8406291	-68.7186762	-64.3059243	-59.6793596	-54.9159681	-50.0881837	-45.2966322	-40.6620564	-36.2404288	-32.0877219	-28.259908	-24.7840474	-21.7016318	-18.9878429	-16.6167874	-14.5625721	-12.7993037	-11.3010891	-10.043808	-8.981522	-8.0910019	-7.3505749	-6.7385682	-6.2333091	-5.8164432	-5.4712596	-5.179183	-4.9343931	-4.7310697	-4.5633925	-4.4255412	-4.3116957	-4.2160355	-4.222949	-4.2690659	-3.3268698	-2.5901536	-2.0147112	-1.5626967	-1.2123918	-0.9420782	-0.7318702	-0.5670442	-0.4388978	-0.3403052	-0.2641408	-0.2049068	-0.1585162	-0.1226949	-0.0951858	-0.0738722	-0.0572019	-0.0442366	-0.034269	-0.0265923	-0.0206253	-0.015954	-0.0123431	-0.0095717	-0.007428	-0.0057537	-0.0044491	-0.0034452	-0.0026734	-0.0020738	-0.0016044	-0.001241	-0.0009621	-0.0007468	-0.0005795	-0.0004476	-0.0003455	-0.0002675	-0.000208	-0.0001618	-0.0001257	-9.7e-05	-7.46e-05	-5.75e-05	-4.45e-05	-3.48e-05	-2.71e-05	-2.13e-05	-1.65e-05	-1.26e-05	-9.6e-06	-7.3e-06	-5.5e-06	-4.3e-06	-3.4e-06	-2.7e-06	-2.1e-06	-1.7e-06	-1.3e-06	-1e-06	-8e-07	-6e-07	-4e-07	-3e-07	-2e-07	-1e-07	-1e-07	-0.0	-0.0	0.0	0.0
Adenine_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adenosine_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
