	0.0000-0.0000	0.0000-2.9215	2.9215-3.2445	3.2445-3.5547	3.8134-3.8196	3.8196-4.1049	4.1049-4.4903	4.4903-5.2638	5.2638-5.5277	5.5277-5.8845	5.8845-6.2952	6.2952-6.3713	6.3713-20.0000	Source	Target
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe	-680.6171616421938	-675.1171616419344	-369.399356150891	-1064.5380708937191	-215.08908225380412	-1066.2862451488127	-1066.286245151328	-1066.2862451518808	-1066.286245150363	-1066.2862451491499	-1066.2862451480985	-1066.2862451480985	-1085.7071729135366	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##Pyridoxal##Microbe	-0.49999999999681094	-0.4999999999965898	-0.4999999999975527	-0.49999999999796607	-0.49999999999663747	-0.49999999999758965	-0.49999999999790806	-0.49999999999876116	-0.49999999999813416	-0.49999999999534217	-0.4999999999977529	-0.4999999999977529	-0.4999999999977529	Turicimonas_muris_YL45	Pyridoxal
Turicimonas_muris_YL45##Phosphate-e0##Microbe	-127.4577549596863	-127.45775495961031	-127.45775495970904	-127.45775495964826	-127.4577549595048	-127.4577549594611	-127.45775495976794	-127.45775495979237	-127.457754959641	-127.45775495954494	-127.4577549593898	-127.4577549593898	-125.96884556071367	Turicimonas_muris_YL45	Phosphate-e0
Riboflavin##Bifidobacterium_animalis_YL2##Metabolite	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.7961465170642	96.79614651707097	Riboflavin	Bifidobacterium_animalis_YL2
Bifidobacterium_animalis_YL2##Zn2+-e0##Microbe	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359835719	-0.7060625359836624	Bifidobacterium_animalis_YL2	Zn2+-e0
Turicimonas_muris_YL45##L-Proline-e0##Microbe	-26.584324739475758	-26.584324739460385	-26.584324739480284	-26.58432473946747	-26.584324739434223	-26.58432473943154	-26.584324739492224	-26.584324739504886	-26.584324739472944	-26.584324739438426	-26.584324739416687	-26.584324739416687	-26.584324739416687	Turicimonas_muris_YL45	L-Proline-e0
Riboflavin##Turicimonas_muris_YL45##Metabolite	126.68907411746497	126.68907411739643	126.68907411749882	126.68907411743935	126.68907411728412	126.68907411726748	126.68907411755632	126.6890741176145	126.68907411746316	126.68907411729502	126.68907411719205	126.68907411719205	126.68907411719205	Riboflavin	Turicimonas_muris_YL45
Turicimonas_muris_YL45##carbonate##Microbe	-272.08718788730926	-272.0871878871709	-272.08718788734654	-272.08718788717016	-272.0871878869654	-272.0871878868477	-272.08718788744045	-272.08718788756426	-272.0871878872706	-272.0871878868991	-272.0871878866413	-272.0871878866413	-269.428952355343	Turicimonas_muris_YL45	carbonate
Bifidobacterium_animalis_YL2##Sucrose-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000009	-0.9999999999999993	Bifidobacterium_animalis_YL2	Sucrose-e0
Turicimonas_muris_YL45##L-Asparagine-e0##Microbe	-28.989573168283062	-28.989573168264712	-28.989573168288487	-28.989573168272056	-28.9895731682437	-28.989573168234312	-28.989573168293713	-28.98957316830715	-28.98957316828209	-28.989573168236127	-28.989573168221643	-28.989573168221643	-27.617903271636717	Turicimonas_muris_YL45	L-Asparagine-e0
Turicimonas_muris_YL45##fe3-e0##Microbe	-0.9241112603272413	-0.924111260329255	-0.9241112603257945	-0.9241112603114534	-0.9241112603204223	-0.9241112603267203	-0.9241112603187009	-0.9241112603153261	-0.924111260324608	-0.9241112603234671	-0.9241112603227646	-0.9241112603227646	0.1645865747145545	Turicimonas_muris_YL45	fe3-e0
Bifidobacterium_animalis_YL2##Spermidine-e0##Microbe	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0000000000000013	-0.9999999999999986	Bifidobacterium_animalis_YL2	Spermidine-e0
Bifidobacterium_animalis_YL2##L-Valine-e0##Microbe	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.56469128223342	-34.66971425151056	Bifidobacterium_animalis_YL2	L-Valine-e0
Bifidobacterium_animalis_YL2##Niacin##Microbe	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999947599	-0.9999999999957421	Bifidobacterium_animalis_YL2	Niacin
Bifidobacterium_animalis_YL2##Thiamin-e0##Microbe	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.0000000000000036	-1.0000000000000047	Bifidobacterium_animalis_YL2	Thiamin-e0
Bifidobacterium_animalis_YL2##NH3-e0##Microbe	-13.084762773297436	-13.084762773297436	-13.084762773297436	-13.084762773297436	-13.084762773297436	-13.084762773297436	-13.084762773297436	-13.084762773297436	-13.084762773297436	-13.084762773297436	-13.084762773297436	-13.08476277331035	-14.068637911153562	Bifidobacterium_animalis_YL2	NH3-e0
Bifidobacterium_animalis_YL2##Folate##Microbe	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	-0.9999999999999998	Bifidobacterium_animalis_YL2	Folate
Turicimonas_muris_YL45##L-Threonine-e0##Microbe	-75.99313011326558	-75.99313011324075	-75.99313011330375	-75.99313011329792	-75.99313011315327	-75.99313011318092	-75.99313011336686	-75.99313011348386	-725.2201867119444	1358.9143411058346	-157.64291499499845	-157.64291499499845	-158.55622895775883	Turicimonas_muris_YL45	L-Threonine-e0
Turicimonas_muris_YL45##Sulfate-e0##Microbe	-0.924111260302505	-0.9241112603010994	-0.9241112603020966	-0.9241112603084786	-0.9241112602904693	-0.924111260314583	-0.9241112603372509	-0.9241112603385533	-0.9241112603047371	-0.9241112603186987	-0.924111260290545	-0.924111260290545	-6.206675977431749	Turicimonas_muris_YL45	Sulfate-e0
Turicimonas_muris_YL45##Cl--e0##Microbe	-0.9241112603202493	-0.9241112603197293	-0.9241112603204672	-0.9241112603200387	-0.924111260319383	-0.9241112603190391	-0.9241112603211467	-0.924111260320716	-0.9241112603204854	-0.9241112603193958	-0.9241112603183085	-0.9241112603183085	-0.9241112603183085	Turicimonas_muris_YL45	Cl--e0
Bifidobacterium_animalis_YL2##L-Serine-e0##Microbe	-45.132738573151016	-45.132738573151016	-45.132738573151016	-45.132738573151016	-45.132738573151016	-45.132738573151016	-45.132738573151016	-45.132738573151016	-45.132738573151016	-45.132738573151016	-45.132738573151016	-45.13273857307246	-45.399911408800946	Bifidobacterium_animalis_YL2	L-Serine-e0
