	Source	Target	Microbe	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
7	PAN	Phosphate-e0	Clostridium_innocuum_I46	-125.4577549583782	125.4577549583782	-1.0	11.200792604024869	-11.200792604024869
8	L-Glutamate-e0	L-Glutamate-e0	Clostridium_innocuum_I46	-1.0000000000000013	1.0000000000000013	-1.0	1.0000000000000007	-1.0000000000000007
9	D-Glucose-e0	D-Glucose-e0	Clostridium_innocuum_I46	-0.9999999999999989	0.9999999999999989	-1.0	0.9999999999999994	-0.9999999999999994
11	PAN	Mn2+-e0	Clostridium_innocuum_I46	-0.9241112603107761	0.9241112603107761	-1.0	0.9613070582861525	-0.9613070582861525
12	PAN	Zn2+-e0	Clostridium_innocuum_I46	-0.9241112603097207	0.9241112603097207	-1.0	0.9613070582856035	-0.9613070582856035
19	PAN	L-Lysine-e0	Clostridium_innocuum_I46	-41.26899935716383	41.26899935716383	-1.0	6.4240952170063474	-6.4240952170063474
20	L-Aspartate-e0	L-Aspartate-e0	Clostridium_innocuum_I46	-0.9999999999999988	0.9999999999999988	-1.0	0.9999999999999993	-0.9999999999999993
21	PAN	Sulfate-e0	Clostridium_innocuum_I46	-0.9241112603138171	0.9241112603138171	-1.0	0.9613070582877341	-0.9613070582877341
28	PAN	L-Arginine-e0	Clostridium_innocuum_I46	-35.572358341614155	35.572358341614155	-1.0	5.96425673002212	-5.96425673002212
29	L-Glutamine-e0	L-Glutamine-e0	Clostridium_innocuum_I46	-0.9999999999999993	0.9999999999999993	-1.0	0.9999999999999997	-0.9999999999999997
34	Spermidine-e0	D-Ribose-e0	Clostridium_innocuum_I46	1.0000000000015647	1.0000000000015647	1.0	1.0000000000007823	1.0000000000007823
42	PAN	D-Ribose-e0	Clostridium_innocuum_I46	-100.60110361902596	100.60110361902596	-1.0	10.030010150494663	-10.030010150494663
43	Inosine	D-Ribose-e0	Clostridium_innocuum_I46	1.0000000000001803	1.0000000000001803	1.0	1.0000000000000902	1.0000000000000902
44	Putrescine-e0	Putrescine-e0	Clostridium_innocuum_I46	-1.0000000000000007	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
45	PAN	L-Histidine-e0	Clostridium_innocuum_I46	-11.393282031128994	11.393282031128994	-1.0	3.3753936112887626	-3.3753936112887626
