	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Flavonifractor_plautii_YL31	fe3-e0	Microbe	-0.9241112603262749	0.9241112603262749	-1.0	0.9613070582942138	-0.9613070582942138
1	Flavonifractor_plautii_YL31	Mn2+-e0	Microbe	-0.9241112603282157	0.9241112603282157	-1.0	0.9613070582952232	-0.9613070582952232
2	Flavonifractor_plautii_YL31	L-Methionine-e0	Microbe	-18.482435295269653	18.482435295269653	-1.0	4.299120293184369	-4.299120293184369
3	Riboflavin	Bifidobacterium_animalis_YL2	Metabolite	96.79614651725348	96.79614651725348	1.0	9.838503266109814	9.838503266109814
4	Bifidobacterium_animalis_YL2	Zn2+-e0	Microbe	-0.7060625359782557	0.7060625359782557	-1.0	0.840275273930071	-0.840275273930071
5	Flavonifractor_plautii_YL31	XAN-e0	Microbe	-54.58478561454605	54.58478561454605	-1.0	7.388151704895214	-7.388151704895214
6	Flavonifractor_plautii_YL31	L-Threonine-e0	Microbe	-0.9999999999999997	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
7	Flavonifractor_plautii_YL31	Acetate-e0	Microbe	461.1263189072997	461.1263189072997	1.0	21.473851981125783	21.473851981125783
8	Bifidobacterium_animalis_YL2	Sucrose-e0	Microbe	-1.0000000000000027	1.0000000000000027	-1.0	1.0000000000000013	-1.0000000000000013
9	Flavonifractor_plautii_YL31	Sulfate-e0	Microbe	-0.9241112603288824	0.9241112603288824	-1.0	0.96130705829557	-0.96130705829557
10	Flavonifractor_plautii_YL31	Cl--e0	Microbe	-0.9241112603243509	0.9241112603243509	-1.0	0.9613070582932131	-0.9613070582932131
11	Bifidobacterium_animalis_YL2	Spermidine-e0	Microbe	-0.9999999999999996	0.9999999999999996	-1.0	0.9999999999999998	-0.9999999999999998
12	Bifidobacterium_animalis_YL2	L-Valine-e0	Microbe	-34.56469128231058	34.56469128231058	-1.0	5.879174370803317	-5.879174370803317
13	Bifidobacterium_animalis_YL2	5'-Deoxyadenosine-e0	Microbe	0.5000000000069176	0.5000000000069176	1.0	0.707106781191439	0.707106781191439
14	Bifidobacterium_animalis_YL2	Niacin	Microbe	-0.9999999999987178	0.9999999999987178	-1.0	0.9999999999993588	-0.9999999999993588
15	Bifidobacterium_animalis_YL2	Thiamin-e0	Microbe	-0.9999999999999977	0.9999999999999977	-1.0	0.9999999999999988	-0.9999999999999988
16	Flavonifractor_plautii_YL31	Fumarate-e0	Microbe	45.6251893501828	45.6251893501828	1.0	6.754642059367972	6.754642059367972
17	Bifidobacterium_animalis_YL2	NH3-e0	Microbe	-13.084762773309095	13.084762773309095	-1.0	3.6172866589902846	-3.6172866589902846
18	Bifidobacterium_animalis_YL2	Folate	Microbe	-0.9999999999999973	0.9999999999999973	-1.0	0.9999999999999987	-0.9999999999999987
19	Flavonifractor_plautii_YL31	D-Glucose-e0	Microbe	-8.740871282687454	8.740871282687454	-1.0	2.9564964540292373	-2.9564964540292373
20	Bifidobacterium_animalis_YL2	L-Serine-e0	Microbe	-45.13273857309999	45.13273857309999	-1.0	6.718090396317989	-6.718090396317989
21	Flavonifractor_plautii_YL31	Mg-e0	Microbe	-0.9241112603223478	0.9241112603223478	-1.0	0.9613070582921712	-0.9613070582921712
22	Bifidobacterium_animalis_YL2	Co2+-e0	Microbe	-0.7060625359637684	0.7060625359637684	-1.0	0.8402752739214504	-0.8402752739214504
23	Flavonifractor_plautii_YL31	Ca2+-e0	Microbe	-0.9241112603250099	0.9241112603250099	-1.0	0.9613070582935558	-0.9613070582935558
24	Bifidobacterium_animalis_YL2	Uracil-e0	Microbe	-12.16542897730141	12.16542897730141	-1.0	3.4878975009741056	-3.4878975009741056
25	Flavonifractor_plautii_YL31	O2-e0	Microbe	-1.0000000000000007	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
26	Flavonifractor_plautii_YL31	PAN	Microbe	-1.0000000000001077	1.0000000000001077	-1.0	1.0000000000000537	-1.0000000000000537
27	Flavonifractor_plautii_YL31	CO2-e0	Microbe	2106.368820269545	2106.368820269545	1.0	45.89519386896132	45.89519386896132
28	Flavonifractor_plautii_YL31	Fe2+-e0	Microbe	-1.9241112603807256	1.9241112603807256	-1.0	1.3871233760486936	-1.3871233760486936
29	Flavonifractor_plautii_YL31	K+-e0	Microbe	-0.9241112603288676	0.9241112603288676	-1.0	0.9613070582955623	-0.9613070582955623
30	Bifidobacterium_animalis_YL2	L-Phenylalanine-e0	Microbe	-19.790702065765366	19.790702065765366	-1.0	4.448674191909919	-4.448674191909919
31	Bifidobacterium_animalis_YL2	Putrescine-e0	Microbe	-0.9999999999999988	0.9999999999999988	-1.0	0.9999999999999993	-0.9999999999999993
32	Bifidobacterium_animalis_YL2	L-Aspartate-e0	Microbe	-46.356509203782274	46.356509203782274	-1.0	6.808561463611992	-6.808561463611992
33	Flavonifractor_plautii_YL31	5-Methylthio-D-ribose-e0	Microbe	-0.49999999998617584	0.49999999998617584	-1.0	0.7071067811767724	-0.7071067811767724
34	Bifidobacterium_animalis_YL2	Phosphate-e0	Microbe	-129.86418561975097	129.86418561975097	-1.0	11.395796840052519	-11.395796840052519
35	Flavonifractor_plautii_YL31	Riboflavin	Microbe	-0.9999999999999327	0.9999999999999327	-1.0	0.9999999999999664	-0.9999999999999664
36	Bifidobacterium_animalis_YL2	L-Proline-e0	Microbe	-18.08778119034081	18.08778119034081	-1.0	4.252973217684401	-4.252973217684401
37	Flavonifractor_plautii_YL31	L-Arginine-e0	Microbe	-34.57235834220655	34.57235834220655	-1.0	5.8798263870803655	-5.8798263870803655
38	Flavonifractor_plautii_YL31	L-Histidine-e0	Microbe	-11.3932820313165	11.3932820313165	-1.0	3.375393611316538	-3.375393611316538
39	Flavonifractor_plautii_YL31	L-Cysteine-e0	Microbe	-13.013505963653254	13.013505963653254	-1.0	3.6074237294298066	-3.6074237294298066
40	Bifidobacterium_animalis_YL2	L-Glutamate-e0	Microbe	-130.0968206218431	130.0968206218431	-1.0	11.405999325874218	-11.405999325874218
41	Bifidobacterium_animalis_YL2	2-Oxoglutarate-e0-e0	Microbe	64.77794440866569	64.77794440866569	1.0	8.048474663479142	8.048474663479142
42	Flavonifractor_plautii_YL31	Spermidine-e0	Microbe	-1.0000000000000007	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
43	Bifidobacterium_animalis_YL2	L-Asparagine-e0	Microbe	-16.66100964604492	16.66100964604492	-1.0	4.081790005138055	-4.081790005138055
44	Bifidobacterium_animalis_YL2	L-Tyrosine-e0	Microbe	-11.972744790290854	11.972744790290854	-1.0	3.460165428168262	-3.460165428168262
45	Flavonifractor_plautii_YL31	H+-e0	Microbe	803.6614888257835	803.6614888257835	1.0	28.348923944759942	28.348923944759942
46	Bifidobacterium_animalis_YL2	fe3-e0	Microbe	-0.706062535977631	0.706062535977631	-1.0	0.8402752739296993	-0.8402752739296993
47	Bifidobacterium_animalis_YL2	Mn2+-e0	Microbe	-0.7060625359772565	0.7060625359772565	-1.0	0.8402752739294763	-0.8402752739294763
48	Flavonifractor_plautii_YL31	L-Leucine-e0	Microbe	-64.72644010560133	64.72644010560133	-1.0	8.045274395917229	-8.045274395917229
49	Bifidobacterium_animalis_YL2	D-Lactate-e0	Microbe	1874.6516776772276	1874.6516776772276	1.0	43.29724792267088	43.29724792267088
50	Bifidobacterium_animalis_YL2	L-Tryptophan-e0	Microbe	-6.121310173843502	6.121310173843502	-1.0	2.474128164393167	-2.474128164393167
51	Flavonifractor_plautii_YL31	D-Mannose-e0	Microbe	-46.65885899813741	46.65885899813741	-1.0	6.8307290239137295	-6.8307290239137295
