	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Akkermansia_muciniphilaYL44	L-Asparagine-e0	Microbe	-28.98957316828898	3.524812487088754e-31	28.98957316828898	-1.0	5.384196613078777	-5.384196613078777
1	Acutalibacter_muris_KB1	Ca2+-e0	Microbe	-1.4121250719522926	1.0266285124352822e-27	1.4121250719522926	-1.0	1.1883286885168989	-1.1883286885168989
2	Akkermansia_muciniphilaYL44	fe3-e0	Microbe	2.934889091873471e-07	9.02739144865443e-07	2.934889091873471e-07	1.0	0.0005417461667491032	0.0005417461667491032
3	Akkermansia_muciniphilaYL44	Mn2+-e0	Microbe	-0.9241112603183634	1.2742316664225934e-32	0.9241112603183634	-1.0	0.9613070582900988	-0.9613070582900988
4	Akkermansia_muciniphilaYL44	L-Methionine-e0	Microbe	-19.98243529507332	1.3692712622506161e-29	19.98243529507332	-1.0	4.47017172993089	-4.47017172993089
5	Akkermansia_muciniphilaYL44	K+-e0	Microbe	-0.924111260318299	2.013828599204763e-32	0.924111260318299	-1.0	0.9613070582900654	-0.9613070582900654
6	Acutalibacter_muris_KB1	PAN	Microbe	-2.0000000000073204	8.91472243847429e-25	2.0000000000073204	-1.0	1.4142135623756833	-1.4142135623756833
7	Acutalibacter_muris_KB1	Fe2+-e0	Microbe	-4.013307483360592	0.04015781284959941	4.013307483360592	-1.0	2.0033241084159576	-2.0033241084159576
8	Acutalibacter_muris_KB1	L-Lysine-e0	Microbe	-72.7193238692511	1.904444621858223e-22	72.7193238692511	-1.0	8.52756259837775	-8.52756259837775
9	Acutalibacter_muris_KB1	Niacin	Microbe	-2.0000000000009046	3.6214555092495338e-25	2.0000000000009046	-1.0	1.414213562373415	-1.414213562373415
10	Akkermansia_muciniphilaYL44	L-Alanine-e0	Microbe	164.69692364878978	1.2431653707183892e-30	164.69692364878978	1.0	12.833429925346918	12.833429925346918
11	Akkermansia_muciniphilaYL44	L-Threonine-e0	Microbe	-74.99313011356948	3.1570496363460363e-31	74.99313011356948	-1.0	8.659857395683227	-8.659857395683227
12	Acutalibacter_muris_KB1	Zn2+-e0	Microbe	-1.4121250719195044	1.815491374031339e-23	1.4121250719195044	-1.0	1.1883286885031028	-1.1883286885031028
13	Akkermansia_muciniphilaYL44	Sulfate-e0	Microbe	-0.9241112603194814	1.261412256666167e-32	0.9241112603194814	-1.0	0.9613070582906803	-0.9613070582906803
14	Akkermansia_muciniphilaYL44	Cl--e0	Microbe	-0.9241112603188518	1.2727063918801064e-32	0.9241112603188518	-1.0	0.9613070582903528	-0.9613070582903528
15	Acutalibacter_muris_KB1	Riboflavin	Microbe	2.429261364544138	2.7876050777428626e-25	2.429261364544138	1.0	1.558608791372658	1.558608791372658
