	0.0000-0.0009	0.0009-0.0010	0.0010-0.0012	0.0018-0.0020	0.0020-0.0029	0.0030-0.0030	0.0031-0.0038	0.0039-0.0074	0.0074-0.0084	0.0084-0.0085	0.0085-0.0087	0.0087-0.0089	0.0089-0.0095	0.0095-0.0124	0.0128-0.0147	0.0147-0.0251	0.0253-0.0332	0.0333-0.0333	0.0333-0.0335	0.0336-0.0339	0.0339-0.0341	0.0341-0.0464	0.0464-0.0486	0.0490-0.0724	0.0746-0.0749	0.0749-0.0751	0.0751-0.0753	0.0753-0.0754	0.0759-0.1071	0.1071-0.1137	0.1138-0.1139	0.1139-0.1139	0.1140-0.1140	0.1140-0.1188	0.1189-0.1197	0.1197-0.1450	0.1453-0.1453	0.1453-0.1554	0.1554-0.1557	0.1889-0.1917	0.1917-0.1981	0.2101-0.2125	0.2125-0.2126	0.2126-0.2146	0.2146-0.2209	0.2237-0.2268	0.2268-0.2271	0.2271-0.2365	0.2365-0.2485	0.2485-0.2487	0.2487-0.2498	0.2498-0.2498	0.2536-0.2760	0.2760-0.3020	0.3020-0.3185	0.3185-0.3194	0.3194-0.3195	0.3195-0.3415	0.3415-0.3419	0.3419-0.4680	0.4680-0.4681	0.4681-0.4778	0.4778-0.4782	0.4782-0.4829	0.4829-0.5735	0.5758-0.6230	0.6230-0.6474	0.6474-0.7189	0.7189-0.7193	0.7193-0.7246	0.7304-0.7316	0.7316-0.7334	0.7335-0.7343	0.7343-0.7346	0.7346-0.7560	0.7560-0.7566	0.7566-0.7567	0.7567-0.7568	0.7568-0.7568	0.7568-0.7572	0.7572-0.7572	0.7572-0.7593	0.7593-0.7622	0.7622-0.7732	0.7732-0.7797	0.7797-0.7838	0.7838-0.7838	0.7838-0.7875	0.7875-0.7958	0.8269-0.8320	0.8381-0.8382	0.8382-0.8382	0.8384-0.8384	0.8384-0.8535	0.8535-0.9694	0.9694-0.9719	0.9719-20.0000	Source	Target
Flavonifractor_plautii_YL31##fe3-e0##Microbe	-0.9241112603172895	-0.9241112603172895	-0.9241112603172895	-0.9241112603172895	-0.9241112603211081	-0.9241112603211081	-0.9241112603211094	-0.9241112603211094	-0.9241112603211094	-0.9241112603213478	-0.9241112603214519	-0.9241112603214519	-0.9241112603214519	-0.9241112603214519	-0.9241112603214519	-0.9241112603214544	-0.9241112603238495	-0.9241112603138324	-0.9241112603156424	-0.9241112603169703	-0.9241112603172574	-0.9241112603174918	-0.924111260316461	-0.9241112603195647	-0.924111260316999	-0.9241112603170664	-0.9241112603228738	-0.9241112603167456	-0.9241112603131383	-0.9241112603158087	-0.9241112603040781	-0.9241112602728999	-0.9241112603486646	-0.9241112603274224	-0.9241112603274224	-0.9241112603419002	-0.9241112603185767	-0.9241112603201374	-0.9241112603205729	-0.9241112603217976	-0.9241112603213195	-0.9241112603231785	-0.9241112603282774	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603232329	-0.9241112603270987	-0.9241112603269988	-0.9241112603269988	-0.9241112603269988	-0.9241112603269988	-0.9241112603269988	-0.9241112603269988	-0.9241112603146059	-0.9241112603146059	-0.9241112603193351	-0.9241112603240845	-0.010614467972090607	-0.6160741734638052	-0.6160741734638052	-0.61607417349745	-0.61607417349745	-0.61607417349745	-0.61607417349745	-0.61607417349745	-0.61607417349745	-0.61607417349745	-0.61607417349745	-0.6160741734939799	-0.6160741735028736	-0.6160741735043397	-0.6160741735043397	-0.6160741734975355	0.015208656075654569	-0.9241112603519218	-0.9241112603480491	-0.924111260354283	-0.9241112601758406	-0.9241112603707026	-0.924111260370167	-0.9241112602841695	-0.9241112603272167	-0.9241112603272167	-0.9241112603272167	-0.9241112603272167	Flavonifractor_plautii_YL31	fe3-e0
Flavonifractor_plautii_YL31##Mn2+-e0##Microbe	-0.9241112603171174	-0.9241112603171174	-0.9241112603171174	-0.9241112603171174	-0.9241112603206042	-0.9241112603206042	-0.9241112603206051	-0.9241112603206051	-0.9241112603206051	-0.9241112603207914	-0.9241112603208873	-0.9241112603208873	-0.9241112603208873	-0.9241112603208873	-0.9241112603208873	-0.9241112603209173	-0.924111260323303	-0.9241112603122514	-0.9241112603150587	-0.924111260316317	-0.9241112603166252	-0.924111260316842	-0.9241112603163757	-0.924111260319264	-0.9241112603163667	-0.9241112603159277	-0.9241112603227712	-0.9241112603163436	-0.924111260312128	-0.9241112603145634	-0.9241112602979188	-0.9241112602713565	-0.9241112603514783	-0.9241112603288095	-0.9241112603288095	-0.9241112603440436	-0.9241112603139767	-0.9241112603205245	-0.9241112603220174	-0.9241112603214995	-0.9241112603209513	-0.9241112603244344	-0.924111260329592	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603244486	-0.9241112603277476	-0.924111260327589	-0.924111260327589	-0.924111260327589	-0.924111260327589	-0.924111260327589	-0.924111260327589	-0.9241112603136464	-0.9241112603136464	-0.924111260317577	-0.9241112603224957	-0.010614467972086358	-0.6160741734627078	-0.6160741734627078	-0.6160741734961741	-0.6160741734961741	-0.6160741734961741	-0.6160741734961741	-0.6160741734961741	-0.6160741734961741	-0.6160741734961741	-0.6160741734961741	-0.616074173493114	-0.6160741735027607	-0.6160741735042355	-0.6160741735042355	-0.6160741734969115	0.01520865607562643	-0.9241112603509268	-0.9241112603468784	-0.9241112603527456	-0.9241112601855244	-0.9241112603685138	-0.9241112603607726	-0.9241112602897105	-0.9241112603263643	-0.9241112603263643	-0.9241112603263643	-0.9241112603263643	Flavonifractor_plautii_YL31	Mn2+-e0
Flavonifractor_plautii_YL31##L-Methionine-e0##Microbe	-18.482435295028637	-18.482435295028637	-18.482435295028637	-18.482435295028637	-18.482435295180586	-18.482435295180586	-18.48243529518046	-18.48243529518046	-18.48243529518046	-18.48243529519152	-18.482435295195593	-18.482435295195593	-18.482435295195593	-18.482435295195593	-18.482435295195593	-18.48243529519564	-18.48243529524002	-18.4824352952115	-18.482435295085672	-18.482435295110204	-18.482435295114666	-18.48243529508114	-18.482435295058654	-18.4824352951146	-18.482435295066566	-18.482435295071358	-18.482435295196435	-18.482435295059528	-18.482435294988406	-18.48243529507159	-18.482435294703908	-18.48243529404524	-18.482435295667383	-18.48243529524216	-18.48243529524216	-18.482435295558826	-18.48243529521647	-18.482435295115078	-18.482435295096085	-18.482435295166496	-18.482435295155227	-18.48243529519272	-18.482435295319092	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295192744	-18.482435295265724	-18.482435295263674	-18.482435295263674	-18.482435295263674	-18.482435295263674	-18.482435295263674	-18.482435295263674	-18.482435294946168	-18.482435294946168	-18.482435295129047	-18.482435295244372	0.7762220910642846	-11.988290195031428	-11.988290195031428	-11.988290195712212	-11.988290195712212	-11.988290195712212	-11.988290195712212	-11.988290195712212	-11.988290195712212	-11.988290195712212	-11.988290195712212	-436.1504824014732	-12.654956862455085	-12.654956862485466	-12.654956862485466	-12.654956862324296	1.3370917846918637	-19.482435295815637	-19.482435295730845	-19.482435295872172	-19.482435292314207	-19.482435296178416	-19.48243529608374	-19.482435294410962	-19.482435295224832	-19.482435295224832	-19.482435295224832	-19.482435295224832	Flavonifractor_plautii_YL31	L-Methionine-e0
Clostridium_innocuum_I46##Inosine##Microbe	-95.47884223462154	-95.47884223640759	-95.47884223576125	-95.4788422336866	-95.4788422336866	-485.6165615304738	1139.9746163402335	1036.8770461762265	-6.739516306225869	-7.357631869745504	-7.357631869745504	-1.134641711389739	-1.1346417114159837	187.2893517252684	1323.595503602261	1323.595503602261	1323.595503602261	1323.595503602261	1323.595503602261	1323.595503602261	1323.595503602261	1323.595503602261	1323.595503602261	1323.595503602261	1323.5955036195019	1323.5955036195019	1323.5955036195019	1323.5955036195019	1323.5955036195019	1323.5955036195019	1332.6141548802316	1332.6141548802316	1332.6141548802316	1332.6141548802316	1126.479908157269	1126.479908157269	1126.479908157269	1126.479908157269	1126.479908157269	1126.479908157269	1126.479908157269	7.163524637194116	7.163524637194116	7.163524637194116	2.9374024598693667	2.5802299770531385	2.5802299770520247	80.58466445056452	-37.95256001668383	-1.0000000000000002	-0.9999999999999984	-1.0000000000000013	-1.0000000000000007	-1.0000000000000009	98.78908335662432	-11.512117692992334	80.25224629561247	-11.226105015406969	-11.226105015406969	-11.226105015406969	-11.226105015415985	-11.226105015443203	-11.22610501542566	3.614645050058032	-129.96212929813768	-129.9621292997955	-129.96212929786543	-129.96212929786543	-129.96212929786543	-129.96212929786543	-129.96212929786543	-129.96212929749427	-129.96212929749427	3.590237998163013	-847.3823608475034	1005.6930136630031	918.0860120571807	916.7013966772994	-34283.12163437543	349.29215739752186	349.29215739752186	349.29215739752186	349.29215739752186	349.2921574091097	349.2921574091097	349.2921574091097	349.2921574091097	349.2921574091097	349.2921574091097	349.2921574091097	349.2921574091097	349.2921574091097	349.2921574091097	349.2921574091097	349.29215736529284	349.292157565666	676.8159753889116	Clostridium_innocuum_I46	Inosine
Flavonifractor_plautii_YL31##XAN-e0##Microbe	1572.3212686301672	1572.3212686301672	1572.3212686301672	1572.3212686301672	134.99154024809476	134.99154024809476	132.99154024809485	132.99154024809485	132.99154024809485	-54.58478561417916	-54.58478561418649	-54.58478561418649	-54.58478561418649	-54.58478561418649	-54.58478561418649	-54.584785614194224	-54.58478561433796	-892.993229588361	-55.58478561383563	-55.58478561391456	-55.58478561393296	-55.58478561394717	-55.584785613884144	-55.58478561406482	-55.58478561391409	-55.5847856139181	-55.58478561428569	-55.584785613894844	-55.584785613685405	-55.58478561388315	-55.584785613035045	-55.5847856110711	-55.584785615747116	-55.58478561450954	-55.58478561450954	-55.58478561541937	-55.58478561426323	-55.58478561406711	-55.58478561403351	-55.584785614211874	-55.58478561418592	-55.58478561425967	-55.58478561462297	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.584785614263524	-55.58478561450505	-55.584785614498614	-55.584785614498614	-55.584785614498614	-55.584785614498614	-55.584785614498614	-55.584785614498614	-55.58478561362872	-55.58478561362872	-55.58478561406683	-55.584785614444954	1.3385732986644874	-36.389857070969605	-36.389857070969605	-36.38985707297158	-36.38985707297158	-36.38985707297158	-36.38985707297158	-36.38985707297158	-36.38985707297158	-36.38985707297158	-36.38985707297158	-36.389857072776714	-36.38985707335609	-37.38985707338009	-37.38985707338009	-37.38985707289695	2.9723939338163006	-57.084785616066085	-57.08478561582175	-57.084785616216415	-57.08478560597968	-57.08478561727726	-57.08478561746733	-57.08478561206144	-57.084785614547556	-57.084785614547556	-57.084785614547556	-57.084785614547556	Flavonifractor_plautii_YL31	XAN-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe	-2559.1672613783476	-96.5004430323201	-96.50044303190421	-2610.7588868761472	-2610.7588868761472	-3813.683521362469	521.2262862567572	469.67750117463004	-4.187026646218346	-0.9999999999999993	-0.9999999999999993	-0.9999999999999998	-0.9999999999999973	-1.0000000000000007	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000022	-1.0000000000000022	-1.0000000000000022	-1.0000000000000022	-1.0000000000000022	-1.0000000000000022	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.000000000000001	0.0	0.0	99.43983695697337	40.17122472296299	21.694944714616565	38.97237165135138	35.18047217377555	70.59946695003504	-1.0464715937821127	98.74261176286696	-11.558589286778513	80.20577470184998	-11.27257660918927	-11.27257660918927	-11.27257660918927	-11.272576609197822	-119.79831151706983	-115.79831151689959	13.348759853588094	-1149.062111164568	-106.76219090839298	-106.76219090679623	-106.76219090679623	-106.76219090679623	-106.76219090679623	-106.76219090679623	-1303.7067048398126	-1303.7067048398126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1310.0952725691677	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##fe3-e0##Microbe	-0.9241112603165464	-0.9241112603245971	-0.9241112603276522	-0.9241112603084682	-0.9241112603084682	-0.9241112603043502	-0.9241112603154186	-0.924111260318482	0.003535607831893753	0.006490801935114822	0.006490801935114822	-0.02326114884195352	-0.02326114884191123	-0.9241112603333337	-0.9241112603018867	-0.9241112603018867	-0.9241112603018867	-0.9241112603018867	-0.9241112603018867	-0.9241112603018867	-0.9241112603018867	-0.9241112603018867	-0.9241112603018867	-0.9241112603018867	-0.9241112603147661	-0.9241112603147661	-0.9241112603147661	-0.9241112603147661	-0.9241112603147661	-0.9241112603147661	-0.924111260314674	-0.924111260314674	-0.924111260314674	-0.924111260314674	-0.9241112603242178	-0.9241112603242178	-0.9241112603242178	-0.9241112603242178	-0.9241112603242178	-0.9241112603242178	-0.9241112603242178	-0.00790994761477451	-0.00790994761477451	-0.00790994761477451	-0.00411978217275605	0.0017505622965695313	0.0017505622965724556	-0.1321537679765709	-0.1321537679755058	-0.1321537679755834	-0.132153767975858	-0.13215376797618397	-0.13215376797574196	-0.13215376797579953	-0.13215376797679873	-0.13215376797574224	-0.13215376797660958	-0.13215376797571182	-0.13215376797571182	-0.13215376797571182	-0.1321537679758152	-0.13215376797598485	-0.13215376797591388	0.00570976098129576	-1.2351551155989584	-1.2351551156146048	-1.2351551155965825	-1.2351551155965825	-1.2351551155965825	-1.2351551155965825	-1.2351551155965825	-1.2351551155931852	-1.2351551155931852	-0.00377807993496923	-1.8482225208286802	-1.8482225206397753	-1.8482225206428253	-1.848222520653335	-1.8482225198472542	-1.8482225205127776	-1.8482225205127776	-1.8482225205127776	-1.8482225205127776	-1.8482225205741964	-1.8482225205741964	-1.8482225205741964	-1.8482225205741964	-1.8482225205741964	-1.8482225205741964	-1.8482225205741964	-1.8482225205741964	-1.8482225205741964	-1.8482225205741964	-1.8482225205741964	-1.8482225203407643	-1.8482225213957049	-1.8482225197126576	Clostridium_innocuum_I46	fe3-e0
Clostridium_innocuum_I46##Mn2+-e0##Microbe	-0.9241112603134072	-0.9241112603280117	-0.9241112603238631	-0.9241112603052373	-0.9241112603052373	-0.9241112602999748	-0.9241112603156945	-0.9241112603178806	0.0035356078318968093	0.006490801935113778	0.006490801935113778	-0.023261148841900805	-0.02326114884174922	-0.9241112603279363	-0.9241112603037623	-0.9241112603037623	-0.9241112603037623	-0.9241112603037623	-0.9241112603037623	-0.9241112603037623	-0.9241112603037623	-0.9241112603037623	-0.9241112603037623	-0.9241112603037623	-0.9241112603153319	-0.9241112603153319	-0.9241112603153319	-0.9241112603153319	-0.9241112603153319	-0.9241112603153319	-0.924111260315224	-0.924111260315224	-0.924111260315224	-0.924111260315224	-0.9241112603248712	-0.9241112603248712	-0.9241112603248712	-0.9241112603248712	-0.9241112603248712	-0.9241112603248712	-0.9241112603248712	-0.007909947614770504	-0.007909947614770504	-0.007909947614770504	-0.0041197821727508	0.0017505622965977184	0.0017505622965844694	-0.13215376797657935	-0.1321537679756591	-0.1321537679757023	-0.13215376797590506	-0.13215376797621037	-0.1321537679758119	-0.13215376797584377	-0.1321537679767804	-0.13215376797569367	-0.13215376797658582	-0.13215376797574502	-0.13215376797574502	-0.13215376797574502	-0.13215376797579745	-0.13215376797597392	-0.132153767975888	0.005709760981299074	-1.2351551155986276	-1.2351551156143254	-1.2351551155974856	-1.2351551155974856	-1.2351551155974856	-1.2351551155974856	-1.2351551155974856	-1.235155115592729	-1.235155115592729	-0.003778079934960131	-1.8482225208312986	-1.848222520637629	-1.848222520640998	-1.8482225206509169	-1.8482225198593059	-1.8482225205108895	-1.8482225205108895	-1.8482225205108895	-1.8482225205108895	-1.8482225205723062	-1.8482225205723062	-1.8482225205723062	-1.8482225205723062	-1.8482225205723062	-1.8482225205723062	-1.8482225205723062	-1.8482225205723062	-1.8482225205723062	-1.8482225205723062	-1.8482225205723062	-1.8482225203393317	-1.8482225214088912	-1.8482225197111335	Clostridium_innocuum_I46	Mn2+-e0
Flavonifractor_plautii_YL31##L-Threonine-e0##Microbe	-37.09933646745834	-37.09933646745834	-37.09933646745834	-37.09933646745834	-37.099336467620105	-37.099336467620105	-37.09933646762045	-37.09933646762045	-37.09933646762045	-37.09933646763251	-37.09933646763586	-37.09933646763586	-37.09933646763586	-37.09933646763586	-37.09933646763586	-37.09933646763543	-37.09933646772778	-37.099336467365994	-37.099336467415675	-37.09933646746375	-37.09933646747345	-37.09933646752408	-37.099336467478196	-1017.3732732074218	-0.9999999999999998	-1.0000000000000002	-0.9999999999999993	-0.9999999999999998	-0.9999999999999998	-0.9999999999999991	-0.9999999999999996	-1.0	-0.9999999999999993	-1.0000000000000004	-1.0000000000000004	-1.0	-1.0000000000000009	-1.0000000000000002	-0.9999999999999998	-1.0000000000000009	-1.000000000000001	-1.0	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000002	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0	-1.0	-0.9999999999999996	-0.9999999999999998	-1.0	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999999	-1.0	-0.9999999999999992	-0.9999999999999992	-1.0	-0.9999999999999999	-0.9999999999999998	-1.0000000000000004	-1.0000000000000002	-0.9999999999999994	-1.0000000000000004	-1.000000000000001	-0.9999999999999992	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	Flavonifractor_plautii_YL31	L-Threonine-e0
Flavonifractor_plautii_YL31##Acetate-e0##Microbe	1534.9235605223175	1534.9235605223175	1534.9235605223175	1534.9235605223175	97.59383213989307	97.59383213989307	96.59383213989352	96.59383213989352	96.59383213989352	-90.98249372241611	-90.98249372242849	-90.98249372242849	-90.98249372242849	-90.98249372242849	-90.98249372242849	-90.98249372244412	358.00275927241614	-3937.2955179883566	-1006.3659640768748	-807.9301740552179	-757.0181507635825	-757.0181507637942	-757.018150762838	223.25578597466853	-793.1174872307868	-793.1174872308671	38.36724323259239	-710.5794885155206	-1071.4904748790352	-208.209809493141	-4428.50024493593	-12821.422256413081	-438.240869547637	-438.24086953723344	-438.24086953723344	2820.848801569983	-2163.788504838675	255.5826517510605	760.0660134719632	129.57627811740915	129.5762781173559	818.5293597916534	-749.2605688862071	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598070281	797.9952598104824	797.9952598104001	797.9952598104001	797.9952598104001	797.9952598104001	797.9952598104001	797.9952598104001	-747.7605688727931	-747.7605688727931	-747.7605688787281	215.11527387591764	3.2946049274975318	160.86160596991763	160.86160596991763	-493.67371254562437	-493.67371254562437	-493.67371254562437	-493.67371254562437	-493.67371254562437	-493.67371254562437	-493.67371254562437	-493.67371254562437	-275.0019574122129	360.24133090189287	340.4572671780837	340.4572671780837	61.27018668979473	2.5862050216981047	89.90528004447796	89.90528004412518	89.90528004465945	89.90528002991041	89.90528004648071	89.90528004613884	89.90528003870836	89.90528004230538	89.90528004230538	89.90528004230538	89.90528004230538	Flavonifractor_plautii_YL31	Acetate-e0
