	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	Limosilactobacillus_reuteri_I49	Cytosine	Microbe	-0.9999999999999996	0.9999999999999996	-1.0	0.9999999999999998	-0.9999999999999998
5	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	-325.61877788017637	325.61877788017637	-1.0	18.044910026934918	-18.044910026934918
12	Melitose-e0	Limosilactobacillus_reuteri_I49	Metabolite	-0.9034516413862076	0.9034516413862076	-1.0	0.9505007319230258	-0.9505007319230258
14	Limosilactobacillus_reuteri_I49	L-Malate-e0	Microbe	-1.0	1.0	-1.0	1.0	-1.0
16	Limosilactobacillus_reuteri_I49	D-Ribose-e0	Microbe	-1.0000000000000009	1.0000000000000009	-1.0	1.0000000000000004	-1.0000000000000004
17	Limosilactobacillus_reuteri_I49	Urea-e0	Microbe	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
19	Urea-e0	Limosilactobacillus_reuteri_I49	Metabolite	0.4517258206925835	0.4517258206925835	1.0	0.6721055130651611	0.6721055130651611
20	Thiamine	Limosilactobacillus_reuteri_I49	Metabolite	3.1620807448487467	3.1620807448487467	1.0	1.7782240423660756	1.7782240423660756
21	Heme-e0	Limosilactobacillus_reuteri_I49	Metabolite	9.034516413854886	9.034516413854886	1.0	3.005747230532682	3.005747230532682
24	Limosilactobacillus_reuteri_I49	L-Asparagine-e0	Microbe	-1.0000000000000007	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
34	PAN	Clostridium_innocuum_I46	Metabolite	126.6890741167646	126.6890741167646	1.0	11.255624110495367	11.255624110495367
35	Clostridium_innocuum_I46	Folate-e0	Microbe	-1.0000000000000007	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
36	Galactose-e0	Limosilactobacillus_reuteri_I49	Metabolite	-0.9034516413854006	0.9034516413854006	-1.0	0.9505007319226012	-0.9505007319226012
39	Folate-e0	Limosilactobacillus_reuteri_I49	Metabolite	2.7103549241550837	2.7103549241550837	1.0	1.646315560321011	1.646315560321011
40	Sucrose	Limosilactobacillus_reuteri_I49	Metabolite	-0.45172582069331535	0.45172582069331535	-1.0	0.6721055130657055	-0.6721055130657055
41	L-Glutamine-e0	Limosilactobacillus_reuteri_I49	Metabolite	0.45172582069300654	0.45172582069300654	1.0	0.6721055130654758	0.6721055130654758
43	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-0.9999999999999997	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
51	Limosilactobacillus_reuteri_I49	Folate-e0	Microbe	-0.9999999999999998	0.9999999999999998	-1.0	0.9999999999999999	-0.9999999999999999
57	Glycolate-e0	Limosilactobacillus_reuteri_I49	Metabolite	-0.45172582069244777	0.45172582069244777	-1.0	0.6721055130650602	-0.6721055130650602
58	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
61	Limosilactobacillus_reuteri_I49	Thiamine	Microbe	-1.0000000000000004	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
66	Clostridium_innocuum_I46	Riboflavin	Microbe	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
67	Limosilactobacillus_reuteri_I49	PAN	Microbe	-0.14467001988625383	0.14467001988625383	-1.0	0.3803551233863609	-0.3803551233863609
71	D-Ribose-e0	Limosilactobacillus_reuteri_I49	Metabolite	-0.4517258206929055	0.4517258206929055	-1.0	0.6721055130654007	-0.6721055130654007
73	Clostridium_innocuum_I46	L-Arginine-e0	Microbe	-35.57235834167009	35.57235834167009	-1.0	5.9642567300268094	-5.9642567300268094
74	D-Mannose-e0	Limosilactobacillus_reuteri_I49	Metabolite	0.4517258206925544	0.4517258206925544	1.0	0.6721055130651395	0.6721055130651395
79	Riboflavin	Limosilactobacillus_reuteri_I49	Metabolite	0.4517258206925938	0.4517258206925938	1.0	0.6721055130651689	0.6721055130651689
83	Limosilactobacillus_reuteri_I49	Riboflavin	Microbe	-0.9999999999999978	0.9999999999999978	-1.0	0.9999999999999989	-0.9999999999999989
84	Limosilactobacillus_reuteri_I49	L-Arginine-e0	Microbe	-0.9999999999999991	0.9999999999999991	-1.0	0.9999999999999996	-0.9999999999999996
92	Clostridium_innocuum_I46	PAN	Microbe	-1.0000000000002114	1.0000000000002114	-1.0	1.0000000000001057	-1.0000000000001057
93	L-Malate-e0	Limosilactobacillus_reuteri_I49	Metabolite	-0.4517258206925655	0.4517258206925655	-1.0	0.6721055130651478	-0.6721055130651478
96	Limosilactobacillus_reuteri_I49	Sucrose	Microbe	-1.0000000000000004	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
