	0.0000-0.6400	0.6400-0.6412	0.6412-0.6426	0.6426-1.3859	1.3859-2.0000	Source	Target
bc1010##bc1003##O2	-0.15297633046741765	-0.15297633046742065	0.0	0.0	0.0	bc1010	bc1003
bc1016##bc1003##O2	-0.0034292762875456568	-0.0034292762875456568	0.0	0.0	0.0	bc1016	bc1003
bc1003##bc1016##D-Glucose	-0.031547533749478725	-0.031547533749478725	-0.05745328770557894	-0.05745328770557894	-0.05745328770557894	bc1003	bc1016
bc1010##bc1016##D-Glucose	-0.03249226023310795	-0.05745328770557986	-0.05745328770557986	-0.05745328770557894	-0.05745328770557894	bc1010	bc1016
bc1003##bc1010##O2	-0.15252946972194587	0.0	0.0	0.0	0.0	bc1003	bc1010
bc1016##bc1010##O2	-0.0034192589930164925	0.0	0.0	0.0	0.0	bc1016	bc1010
bc1003##bc1010##O2.D-Glucose	0.0	-0.11426252613908705	-0.20809099818600796	0.0	0.0	bc1003	bc1010
bc1016##bc1010##O2.D-Glucose	0.0	-2.30110951223688	-2.30110951223688	0.0	0.0	bc1016	bc1010
bc1010##bc1003##D-Glucose	0.0	0.0	-0.2785952523668688	-0.27859525236686433	-0.27859525236686433	bc1010	bc1003
bc1016##bc1003##D-Glucose	0.0	0.0	-0.2785952523668641	-0.2785952523668641	-0.2785952523668641	bc1016	bc1003
bc1003##bc1010##D-Glucose	0.0	0.0	0.0	-0.13113491857070236	-0.13113491857070236	bc1003	bc1010
bc1016##bc1010##D-Glucose	0.0	0.0	0.0	-0.13113491857070225	-0.13113491857070225	bc1016	bc1010
