	0.0000	0.0806	0.0872	0.1103	0.3465	0.3466	0.4804	0.4829	0.4891	0.4938	0.4939	0.4980	0.7435	0.9633	0.9658	1.0067	1.0834	1.1441	1.4440	1.4442	1.7046	1.7048	1.7773	1.7778	1.8141	Source	Target
Muribaculum_intestinale_YL27##L-Aspartate-e0##Microbe	-114.21197679163083	1965.9693488579485	-1278.3626215630688	3.099103196291253e-09	980.8963014094617	95.41943606870146	7.771561172376096e-16	-9.992007221626409e-16	1.4432899320127035e-15	-1.3322676295501878e-15	-1.887379141862766e-15	1.7763568394002505e-15	-4.440892098500626e-16	-2.220446049250313e-16	6.661338147750939e-16	4.440892098500626e-16	6.661338147750939e-16	2.220446049250313e-16	-9.992007221626409e-16	9.992007221626409e-16	-6.661338147750939e-16	6.661338147750939e-16	-4.440892098500626e-16	-1.6653345369377348e-15	2.1094237467877974e-15	Muribaculum_intestinale_YL27	L-Aspartate-e0
Muribaculum_intestinale_YL27##Inosine-e0##Microbe	-2.4648727503517875e-11	4.829772137782129e-10	-6.593268153665122e-10	1.3947243360235007e-10	-9.627854069549358e-12	-8.770228987486917e-11	-7.847233973734546e-11	7.433698101522168e-11	-1.858779796748422e-11	9.28963572732755e-11	1.3415757393886452e-10	2.8408919661160326e-10	-2.7782220968219917e-12	1.843076802288124e-10	-3.007869509019656e-10	2.1081092427266412e-10	-4.448494905773259e-10	2.3800339477020316e-10	-1.7065104884750326e-10	2.078479610645445e-10	7.894129794294713e-12	-3.8885161757207243e-10	1.5513279549850267e-10	1.5587886537105078e-10	-1.681073058534821e-10	Muribaculum_intestinale_YL27	Inosine-e0
Muribaculum_intestinale_YL27##L-Proline##Microbe	-1.1294076784906792e-11	2.3879209720689687e-10	-3.041229490463593e-10	8.047962296586775e-11	1.2434497875801753e-12	-2.8215652037033578e-11	-4.225242378197436e-11	4.008526843790605e-11	-9.706013770482969e-12	4.1875836132021504e-11	5.504574573933496e-11	1.1396039667488367e-10	-1.7976731214730535e-12	7.252154432535463e-11	-1.0124523441845668e-10	6.222222737051197e-11	-1.772519908627146e-10	8.360601100321219e-11	-4.944666898154537e-11	8.22346635231952e-11	1.1254996934439987e-11	-1.6991208440231276e-10	6.917133532624575e-11	6.766853744011314e-11	-5.988098905618244e-11	Muribaculum_intestinale_YL27	L-Proline
Muribaculum_intestinale_YL27##Phosphate-e0##Microbe	-5.820766091346741e-11	1.0892335922108032e-09	-1.4340315601657494e-09	3.7050540413474664e-10	-5.5706550483591855e-12	-1.6967760529951192e-10	-1.71723968378501e-10	1.737845423122053e-10	-4.574474132823525e-11	2.0263257738406537e-10	2.7401370061852504e-10	5.617835086013656e-10	-7.574385563202668e-12	3.707469886649051e-10	-5.68988411941973e-10	4.022524535685079e-10	-8.705143272891291e-10	4.574189915729221e-10	-2.7850433070852887e-10	4.902034334008931e-10	-6.437517185986508e-12	-7.752163355689845e-10	2.9881164209655253e-10	2.3527491066488437e-10	-2.2886581518832827e-10	Muribaculum_intestinale_YL27	Phosphate-e0
Muribaculum_intestinale_YL27##L-Cysteine-e0##Microbe	-9.50173273395194e-12	-982.9846744209431	639.1813107712841	-407.6264111724814	122.61203767623147	-507.636756421265	724.8590689600503	-1008.4599875228043	27.454785819899143	259.7330429929975	2.3069333110470325e-09	5.101583155919798e-09	-7.776179700158536e-11	940.5522432382143	204.32884603506494	2.55351295663786e-15	-1.1102230246251565e-15	4.440892098500626e-16	3.3306690738754696e-16	-5.551115123125783e-16	0.0	-1.1102230246251565e-15	-8.881784197001252e-16	1.3322676295501878e-15	6.661338147750939e-16	Muribaculum_intestinale_YL27	L-Cysteine-e0
Muribaculum_intestinale_YL27##L-Histidine-e0##Microbe	-5.359268584470556e-12	1.233235735753624e-10	-1.433342333712062e-10	4.510347650921176e-11	6.155076448521868e-12	-7.972289495228324e-12	-2.0822454871449736e-11	1.9973356302216416e-11	-4.094502514817577e-12	1.8742341012512043e-11	2.0872192862952943e-11	4.1799452787927294e-11	-1.3979928326079971e-12	3.043965079996269e-11	-3.058531206079351e-11	1.219824241616152e-11	-6.789591111555637e-11	3.141664706163283e-11	-1.149302875091962e-11	3.185540720096469e-11	7.489120434911456e-12	-6.791012197027158e-11	3.33137961661123e-11	1.9030110820494883e-11	-1.0123457627742027e-11	Muribaculum_intestinale_YL27	L-Histidine-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe	173.31796518713873	-982.9846744385965	639.1813107930485	-2236.1520815228046	490.448150704446	603.0561924887817	-1449.718137922774	1764.8049781673267	196.2054252404098	-909.0656504692637	384.97245929306473	-1.3748149285675026e-09	4.234834705130197e-11	-1881.1044864711757	801.2675827377769	-2289.5148337014343	3540.9893255842653	1061.7293393743107	1283.7087297035623	3222.381431537691	-4.538378561846912e-10	-3171.5410740014786	-1972.0527264952213	1971.052726499209	-1.9343815438332967e-09	Muribaculum_intestinale_YL27	H+-e0
Muribaculum_intestinale_YL27##D-Glucose-e0##Microbe	-29.552994198141732	982.9846744296365	-6.661338147750939e-16	1.1102230246251565e-15	-8.881784197001252e-16	2.220446049250313e-16	-4.440892098500626e-16	4.440892098500626e-16	-2.220446049250313e-16	6.661338147750939e-16	1.5543122344752192e-15	-3.3306690738754696e-15	2.4424906541753444e-15	2.220446049250313e-16	6.661338147750939e-16	-9.992007221626409e-16	5.551115123125783e-16	-2.220446049250313e-16	-4.440892098500626e-16	4.440892098500626e-16	-2.220446049250313e-16	2.220446049250313e-16	-4.440892098500626e-16	9.992007221626409e-16	-9.992007221626409e-16	Muribaculum_intestinale_YL27	D-Glucose-e0
Muribaculum_intestinale_YL27##L-Phenylalanine##Microbe	-9.325873406851315e-12	1.95711891137762e-10	-2.518909525406343e-10	6.474465408246033e-11	-2.877698079828406e-13	-2.2598811710849986e-11	-3.5779379459199845e-11	3.3718805525495554e-11	-8.199663170671556e-12	3.516120727908856e-11	4.533617925517319e-11	9.675105161477404e-11	-1.5774048733874224e-12	5.911360290156153e-11	-8.700951070750307e-11	5.39124300757976e-11	-1.5300116729122237e-10	7.382894295915321e-11	-4.1513459336783853e-11	7.151612635425408e-11	9.688250202088966e-12	-1.4643930512647785e-10	5.764633215221693e-11	5.88293858072575e-11	-5.419664717010164e-11	Muribaculum_intestinale_YL27	L-Phenylalanine
