	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
3	Blautia_coccoides_YL58	Inosine-e0	Microbe	-32.34814092992011	0.10500897582294887	32.34814092992011	-1.0	5.687542609064139	-5.687542609064139
5	Blautia_coccoides_YL58	Succinate-e0	Microbe	2010.5964950707578	405.8315114889157	2010.5964950707578	1.0	44.839675456795604	44.839675456795604
9	Flavonifractor_plautii_YL31	L-Threonine-e0	Microbe	-2.236512252320195	972.5137032600877	2.236512252320195	-1.0	1.4954973260825961	-1.4954973260825961
18	PAN	Blautia_coccoides_YL58	Metabolite	95.83132570078928	0.9216006276664361	95.83132570078928	1.0	9.789347562569697	9.789347562569697
28	Flavonifractor_plautii_YL31	O2-e0	Microbe	291.840701122386	307503.1679553823	291.840701122386	1.0	17.083345723902738	17.083345723902738
29	Flavonifractor_plautii_YL31	PAN	Microbe	-0.5767210275317793	0.22722833885858665	0.5767210275317793	-1.0	0.7594215084732453	-0.7594215084732453
36	Blautia_coccoides_YL58	PAN	Microbe	-0.990032445963579	9.836183570743823e-05	0.990032445963579	-1.0	0.9950037416832054	-0.9950037416832054
37	Flavonifractor_plautii_YL31	Riboflavin	Microbe	-0.5767210275424615	0.22722833886763766	0.5767210275424615	-1.0	0.7594215084802783	-0.7594215084802783
42	Flavonifractor_plautii_YL31	L-Arginine-e0	Microbe	-3.007702762995562	2476.0761929834275	3.007702762995562	-1.0	1.7342729782233135	-1.7342729782233135
46	Flavonifractor_plautii_YL31	Spermidine-e0	Microbe	-0.004599743393407051	0.004578374864209043	0.004599743393407051	-1.0	0.06782140807596854	-0.06782140807596854
47	Blautia_coccoides_YL58	L-Threonine-e0	Microbe	-57.97427767935543	0.33728611446544593	57.97427767935543	-1.0	7.614084165502469	-7.614084165502469
50	Blautia_coccoides_YL58	Riboflavin	Microbe	-0.9900324459637072	9.836183570746275e-05	0.9900324459637072	-1.0	0.9950037416832699	-0.9950037416832699
51	Blautia_coccoides_YL58	L-Arginine-e0	Microbe	-21.607214758959852	0.1367510201740906	21.607214758959852	-1.0	4.648356135125605	-4.648356135125605
56	Blautia_coccoides_YL58	Spermidine-e0	Microbe	-0.8900324459637072	0.08997881586865121	0.8900324459637072	-1.0	0.9434153093753075	-0.9434153093753075
61	Flavonifractor_plautii_YL31	Putrescine-e0	Microbe	-0.9900324459058878	9.836183569597438e-05	0.9900324459058878	-1.0	0.995003741654215	-0.995003741654215
62	Flavonifractor_plautii_YL31	Puryvate	Microbe	-0.9900324459637074	9.836183570746404e-05	0.9900324459637074	-1.0	0.99500374168327	-0.99500374168327
63	Blautia_coccoides_YL58	O2-e0	Microbe	-0.4950165716873456	2.4764831388145078e-05	0.4950165716873456	-1.0	0.7035741408603258	-0.7035741408603258
64	Flavonifractor_plautii_YL31	Inosine-e0	Microbe	-1.2444283630324584	317.3836212236618	1.2444283630324584	-1.0	1.1155394941607664	-1.1155394941607664
70	Blautia_coccoides_YL58	Puryvate	Microbe	-0.9900324459637078	9.83618357074627e-05	0.9900324459637078	-1.0	0.9950037416832701	-0.9950037416832701
80	Riboflavin	Flavonifractor_plautii_YL31	Metabolite	64.7613459737127	3968.71878778263	64.7613459737127	1.0	8.047443443337311	8.047443443337311
93	Flavonifractor_plautii_YL31	Succinate-e0	Microbe	-0.7260755672530339	216.17406956399222	0.7260755672530339	-1.0	0.852100679059132	-0.852100679059132
104	Flavonifractor_plautii_YL31	5'-Deoxyadenosine-e0	Microbe	-0.9899174374169945	0.0002133341709219867	0.9899174374169945	-1.0	0.9949459469825456	-0.9949459469825456
105	Blautia_coccoides_YL58	5'-Deoxyadenosine-e0	Microbe	0.49495871878874353	5.3333542747790354e-05	0.49495871878874353	1.0	0.7035330260824602	0.7035330260824602
110	L-Arginine-e0	Flavonifractor_plautii_YL31	Metabolite	3.704119345960953e-05	4.0111796434521654e-06	3.704119345960953e-05	1.0	0.006086147669881954	0.006086147669881954
111	O2-e0	Flavonifractor_plautii_YL31	Metabolite	-3.704119345960021e-05	4.011179643450147e-06	3.704119345960021e-05	-1.0	0.006086147669881187	-0.006086147669881187
112	Puryvate	Flavonifractor_plautii_YL31	Metabolite	1.8520596729802763e-05	1.0027949108628245e-06	1.8520596729802763e-05	1.0	0.0043035562886760016	0.0043035562886760016
113	Inosine-e0	Flavonifractor_plautii_YL31	Metabolite	5.556179018939803e-05	9.025154197762097e-06	5.556179018939803e-05	1.0	0.007453978145218702	0.007453978145218702
114	L-Threonine-e0	Flavonifractor_plautii_YL31	Metabolite	1.8520596729803526e-05	1.002794910862907e-06	1.8520596729803526e-05	1.0	0.00430355628867609	0.00430355628867609
115	Succinate-e0	Flavonifractor_plautii_YL31	Metabolite	1.8520596729806494e-05	1.0027949108632286e-06	1.8520596729806494e-05	1.0	0.004303556288676435	0.004303556288676435
116	Spermidine-e0	Flavonifractor_plautii_YL31	Metabolite	0.10821853996169219	13.688909266343652	0.10821853996169219	1.0	0.32896586443230275	0.32896586443230275
117	5'-Deoxyadenosine-e0	Flavonifractor_plautii_YL31	Metabolite	2.009481425379028	5.318488764033706	2.009481425379028	1.0	1.4175617889104617	1.4175617889104617
118	Putrescine-e0	Flavonifractor_plautii_YL31	Metabolite	6.185095940918176	744.9473533990772	6.185095940918176	1.0	2.486985311761647	2.486985311761647
