	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Flavonifractor_plautii_YL31	fe3-e0	Microbe	-0.924111260318343	0.924111260318343	-1.0	0.9613070582900882	-0.9613070582900882
1	Flavonifractor_plautii_YL31	Mn2+-e0	Microbe	-0.9241112603178311	0.9241112603178311	-1.0	0.9613070582898219	-0.9613070582898219
2	Flavonifractor_plautii_YL31	L-Methionine-e0	Microbe	-20.48243529507961	20.48243529507961	-1.0	4.525752456230855	-4.525752456230855
3	Blautia_coccoides_YL58	Inosine-e0	Microbe	-32.67381898623671	32.67381898623671	-1.0	5.716101729871216	-5.716101729871216
4	Blautia_coccoides_YL58	Phosphate-e0	Microbe	-129.86418562594983	129.86418562594983	-1.0	11.395796840324499	-11.395796840324499
5	Blautia_coccoides_YL58	Succinate-e0	Microbe	2030.972518443097	2030.972518443097	1.0	45.066312456679846	45.066312456679846
6	Blautia_coccoides_YL58	L-Proline-e0	Microbe	-18.087781191172304	18.087781191172304	-1.0	4.252973217782156	-4.252973217782156
7	Flavonifractor_plautii_YL31	XAN-e0	Microbe	-54.084785613931594	54.084785613931594	-1.0	7.354235895994335	-7.354235895994335
8	Blautia_coccoides_YL58	Urea-e0	Microbe	6.110423278471444e-11	6.110423278471444e-11	1.0	7.816919648091212e-06	7.816919648091212e-06
9	Putrescine-e0	Flavonifractor_plautii_YL31	Metabolite	126.68907411756582	126.68907411756582	1.0	11.255624110530958	11.255624110530958
10	Flavonifractor_plautii_YL31	L-Alanine-e0	Microbe	-46.174714123781996	46.174714123781996	-1.0	6.795197872305264	-6.795197872305264
11	Flavonifractor_plautii_YL31	L-Threonine-e0	Microbe	-0.9999999999999998	0.9999999999999998	-1.0	0.9999999999999999	-0.9999999999999999
12	Blautia_coccoides_YL58	L-Asparagine-e0	Microbe	-16.661009646829132	16.661009646829132	-1.0	4.081790005234117	-4.081790005234117
13	Flavonifractor_plautii_YL31	Acetate-e0	Microbe	-697.3993309584243	697.3993309584243	-1.0	26.408319351265508	-26.408319351265508
14	Blautia_coccoides_YL58	L-Tyrosine-e0	Microbe	-11.972744790881901	11.972744790881901	-1.0	3.46016542825367	-3.46016542825367
15	Flavonifractor_plautii_YL31	Sulfate-e0	Microbe	-0.9241112603173173	0.9241112603173173	-1.0	0.9613070582895547	-0.9613070582895547
16	Flavonifractor_plautii_YL31	H2S-e0	Microbe	-11.013505963492738	11.013505963492738	-1.0	3.318660266356401	-3.318660266356401
17	Flavonifractor_plautii_YL31	Cl--e0	Microbe	-0.9241112603183582	0.9241112603183582	-1.0	0.9613070582900961	-0.9613070582900961
18	Blautia_coccoides_YL58	N-acetylneuraminate (as sialic residue)	Microbe	-1.0	1.0	-1.0	1.0	-1.0
19	Blautia_coccoides_YL58	fe3-e0	Microbe	-0.7060625360111393	0.7060625360111393	-1.0	0.8402752739496381	-0.8402752739496381
20	Blautia_coccoides_YL58	Mn2+-e0	Microbe	-0.7060625360094879	0.7060625360094879	-1.0	0.8402752739486554	-0.8402752739486554
21	PAN	Blautia_coccoides_YL58	Metabolite	96.79614652174774	96.79614652174774	1.0	9.838503266338217	9.838503266338217
22	Blautia_coccoides_YL58	XAN-e0	Microbe	13.165428978041707	13.165428978041707	1.0	3.628419625407418	3.628419625407418
23	Flavonifractor_plautii_YL31	Fumarate-e0	Microbe	24.59108936510672	24.59108936510672	1.0	4.958940347000226	4.958940347000226
24	Blautia_coccoides_YL58	Acetate-e0	Microbe	1081.3465534337083	1081.3465534337083	1.0	32.88383422646618	32.88383422646618
25	Flavonifractor_plautii_YL31	D-Glucose-e0	Microbe	-0.9999999999999993	0.9999999999999993	-1.0	0.9999999999999997	-0.9999999999999997
26	Blautia_coccoides_YL58	Sulfate-e0	Microbe	-0.7060625360108436	0.7060625360108436	-1.0	0.8402752739494621	-0.8402752739494621
27	Blautia_coccoides_YL58	Cl--e0	Microbe	-0.706062536010426	0.706062536010426	-1.0	0.8402752739492136	-0.8402752739492136
28	Blautia_coccoides_YL58	Cu2+-e0	Microbe	-0.7060625360103231	0.7060625360103231	-1.0	0.8402752739491524	-0.8402752739491524
29	Flavonifractor_plautii_YL31	Mg-e0	Microbe	-0.9241112603158488	0.9241112603158488	-1.0	0.9613070582887909	-0.9613070582887909
30	Flavonifractor_plautii_YL31	Ca2+-e0	Microbe	-0.9241112603183375	0.9241112603183375	-1.0	0.9613070582900853	-0.9613070582900853
31	Flavonifractor_plautii_YL31	H2-e0	Microbe	-1153.496178953805	1153.496178953805	-1.0	33.963159142721175	-33.963159142721175
32	Flavonifractor_plautii_YL31	O2-e0	Microbe	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
33	Blautia_coccoides_YL58	Fumarate-e0	Microbe	-0.9999999999999991	0.9999999999999991	-1.0	0.9999999999999996	-0.9999999999999996
34	Flavonifractor_plautii_YL31	PAN	Microbe	-0.9999999999867079	0.9999999999867079	-1.0	0.9999999999933539	-0.9999999999933539
35	Flavonifractor_plautii_YL31	CO2-e0	Microbe	-215.83843571260752	215.83843571260752	-1.0	14.691440899809914	-14.691440899809914
36	Flavonifractor_plautii_YL31	Fe2+-e0	Microbe	-1.9241112603582364	1.9241112603582364	-1.0	1.3871233760405872	-1.3871233760405872
