	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
2-Oxoglutarate	bc1008.bc1010.bc1010	3		0	bc1008.bc1010.bc1010	3	Metabolite
4-Hydroxybenzoate	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
5-Aminolevulinate	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
AMP	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Acetate	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Adenosine	bc1001.bc1010.bc1010.bc1001	4		0	bc1001.bc1010.bc1010.bc1001	4	Metabolite
Ala-Ala	bc1003.bc1001.bc1010.bc1003.bc1010.bc1001	6		0	bc1003.bc1001.bc1010.bc1003.bc1010.bc1001	6	Metabolite
BET	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
BIOT	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
CMP	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
CO2	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Ca2+	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Chitobiose	bc1008	1		0	bc1008	1	Metabolite
Chorismate	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Citrate	bc1008	1		0	bc1008	1	Metabolite
Cl-	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Co2+	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
CoA	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Cu2+	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Cytidine	bc1008	1		0	bc1008	1	Metabolite
D-Alanine	bc1008	1		0	bc1008	1	Metabolite
D-Arabinose	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
D-Glucose	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	bc1008.bc1003.bc1010.bc1001	4	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001bc1008.bc1003.bc1010.bc1001	11	Metabolite
Deoxycytidine	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Deoxyguanosine	bc1003.bc1001.bc1010.bc1003.bc1010.bc1001	6		0	bc1003.bc1001.bc1010.bc1003.bc1010.bc1001	6	Metabolite
Folate	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Formate	bc1003.bc1001.bc1008.bc1003.bc1001	5		0	bc1003.bc1001.bc1008.bc1003.bc1001	5	Metabolite
Fumarate	bc1010.bc1010	2		0	bc1010.bc1010	2	Metabolite
GTP	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Glucose-1-phosphate	bc1008	1		0	bc1008	1	Metabolite
Glycerol	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Glycine	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
H+	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
H2O	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
Heme	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
K+	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
L-Alanine	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
L-Arginine	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
L-Asparagine	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
L-Aspartate	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
L-Cysteine	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7		0	bc1003.bc1001.bc1008.bc1010.bc1003.bc1010.bc1001	7	Metabolite
