	Source	Target	SourceType	Weight	Variance	Cofactor	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	PAN	Muribaculum_intestinale_YL27	Metabolite	5.482683390904293	650.9671772786264	None	5.482683390904293	1.0	2.341513055890206	2.341513055890206
1	Muribaculum_intestinale_YL27	Phosphate-e0	Microbe	-5.515949350995846	658.8905761534885	PAN	5.515949350995846	-1.0	2.3486058313382103	-2.3486058313382103
2	Muribaculum_intestinale_YL27	Mn2+-e0	Microbe	-0.03999247364933245	0.034636124439117455	PAN	0.03999247364933245	-1.0	0.1999811832381548	-0.1999811832381548
3	Muribaculum_intestinale_YL27	Zn2+-e0	Microbe	-0.03999247364928555	0.03463612443903621	PAN	0.03999247364928555	-1.0	0.19998118323803754	-0.19998118323803754
4	Muribaculum_intestinale_YL27	Co2+-e0	Microbe	-0.03999247364930307	0.034636124439066565	PAN	0.03999247364930307	-1.0	0.19998118323808134	-0.19998118323808134
5	Muribaculum_intestinale_YL27	fe3-e0	Microbe	-0.03999247364895492	0.03463612443846352	PAN	0.03999247364895492	-1.0	0.1999811832372109	-0.1999811832372109
6	Muribaculum_intestinale_YL27	H+-e0	Microbe	1.3046906275710433	3.857977103061641	Neu5Ac-e0	1.3046906275710433	1.0	1.142230549219834	1.142230549219834
7	Muribaculum_intestinale_YL27	H+-e0	Microbe	3.0913377830247093	10.901291970718406	Sucrose	3.0913377830247093	1.0	1.758220061034656	1.758220061034656
8	Muribaculum_intestinale_YL27	H+-e0	Microbe	-1.727529226853397	5.0767967734932045	Folate	1.727529226853397	-1.0	1.3143550611814896	-1.3143550611814896
9	Muribaculum_intestinale_YL27	H+-e0	Microbe	-437.1526383752771	767748.4218683861	Riboflavin	437.1526383752771	-1.0	20.90819548347674	-20.90819548347674
10	Muribaculum_intestinale_YL27	H+-e0	Microbe	77.21648105054896	132085.82703221994	PAN	77.21648105054896	1.0	8.787290882322546	8.787290882322546
11	Muribaculum_intestinale_YL27	L-Aspartate-e0	Microbe	0.12008839993306421	0.339382079051356	Neu5Ac-e0	0.12008839993306421	1.0	0.3465377323367027	0.3465377323367027
12	Muribaculum_intestinale_YL27	L-Aspartate-e0	Microbe	0.027219534082931138	0.09576513571006111	Sucrose	0.027219534082931138	1.0	0.1649834357835087	0.1649834357835087
13	Muribaculum_intestinale_YL27	L-Aspartate-e0	Microbe	0.23028323105192042	1.052436698540044	Folate	0.23028323105192042	1.0	0.4798783502638147	0.4798783502638147
14	Muribaculum_intestinale_YL27	L-Aspartate-e0	Microbe	-11.56206484578908	12326.874381041403	Riboflavin	11.56206484578908	-1.0	3.4003036402340716	-3.4003036402340716
15	Muribaculum_intestinale_YL27	L-Aspartate-e0	Microbe	-70.28554464314661	118844.03072550536	PAN	70.28554464314661	-1.0	8.383647454607488	-8.383647454607488
16	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	-3.8257288349375242	3282.9282276698773	PAN	3.8257288349375242	-1.0	1.9559470429788033	-1.9559470429788033
17	Muribaculum_intestinale_YL27	L-Histidine-e0	Microbe	-0.4930634989285461	5.264758605990173	PAN	0.4930634989285461	-1.0	0.7021848039715372	-0.7021848039715372
18	Muribaculum_intestinale_YL27	L-Arginine-e0	Microbe	-1.5827305001944896	54.24837078540304	PAN	1.5827305001944896	-1.0	1.2580661748073865	-1.2580661748073865
19	Muribaculum_intestinale_YL27	L-Lysine-e0	Microbe	-1.7859855627855747	69.07623279138045	PAN	1.7859855627855747	-1.0	1.3364077082932344	-1.3364077082932344
20	Muribaculum_intestinale_YL27	Inosine-e0	Microbe	0.5485971202095317	0.11178465075275418	Folate	0.5485971202095317	1.0	0.7406734234529626	0.7406734234529626
21	Muribaculum_intestinale_YL27	Inosine-e0	Microbe	-29.81347278321364	474.0533970326409	Riboflavin	29.81347278321364	-1.0	5.4601714976009355	-5.4601714976009355
22	Muribaculum_intestinale_YL27	Inosine-e0	Microbe	-2.600270452890573	146.42316794005325	PAN	2.600270452890573	-1.0	1.6125354113601889	-1.6125354113601889
23	Muribaculum_intestinale_YL27	NH3-e0	Microbe	-0.6300556146435655	2.409565161680644	Neu5Ac-e0	0.6300556146435655	-1.0	0.7937604264786482	-0.7937604264786482
24	Muribaculum_intestinale_YL27	NH3-e0	Microbe	-1.5208794838271613	6.851674929394278	Sucrose	1.5208794838271613	-1.0	1.233239426805339	-1.233239426805339
25	Muribaculum_intestinale_YL27	NH3-e0	Microbe	-0.187975127821972	4.969990001148032	Folate	0.187975127821972	-1.0	0.43356098512432134	-0.43356098512432134
26	Muribaculum_intestinale_YL27	NH3-e0	Microbe	200.2739826541707	626289.2402584231	Riboflavin	200.2739826541707	1.0	14.151819058134212	14.151819058134212
27	Muribaculum_intestinale_YL27	NH3-e0	Microbe	59.20952461250415	78885.91919456692	PAN	59.20952461250415	1.0	7.6947725510572536	7.6947725510572536
28	Muribaculum_intestinale_YL27	Neu5Ac-e0	Microbe	-0.5485971202093779	0.11178465075269137	Neu5Ac-e0	0.5485971202093779	-1.0	0.7406734234528588	-0.7406734234528588
29	Muribaculum_intestinale_YL27	Ca2+-e0	Microbe	-0.03999247364932567	0.0346361244391057	PAN	0.03999247364932567	-1.0	0.19998118323813785	-0.19998118323813785
