	0.0000-0.0000	0.0000-0.0005	0.0005-0.0006	0.0006-0.0007	0.0007-0.0009	0.0009-0.0009	0.0009-0.0010	0.0010-0.0012	0.0014-0.0015	0.0015-0.0020	0.0020-0.0022	0.0022-0.0029	0.0029-0.0032	0.0032-0.0032	0.0033-0.0035	0.0035-0.0040	0.0040-0.0050	0.0050-0.0053	0.0053-0.0057	0.0058-0.0066	0.0069-0.0082	0.0083-0.0084	0.0084-0.0085	0.0085-0.0091	0.0091-0.0097	0.0097-0.0105	0.0105-0.0112	0.0117-0.0120	0.0120-0.0120	0.0120-0.0121	0.0121-0.0121	0.0121-0.0128	0.0128-0.0128	0.0131-0.0253	0.0253-20.0000	Source	Target
PAN##Phosphate-e0##Clostridium_innocuum_I46	-127.45775495866758	-127.45775495866758	-127.45775495866758	-127.45775495866758	-127.45775495866758	-127.45775495866758	-127.4577549659515	-127.4577549659515	847.4396720028933	847.4396720028933	847.4396720028933	847.4396720028933	-545.6636742535611	-545.6636742091603	913.365733772584	913.365733772584	-335.56071461545423	-109.44374090232103	-109.44374090209571	-109.44374090209571	-109.44374090209571	-109.44374090209571	-109.44374090209571	-109.44374090209571	-109.44374090209571	-109.44374090209571	-109.44374089718066	-109.44374089718066	-109.44374089718066	-109.44374089718066	-109.44374089718066	-109.44374089718066	-109.44374089718066	-109.44374089718066	-109.44374089718285	PAN	Phosphate-e0
L-Aspartate-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.05555555557310808	0.05555555557310808	0.05555555557310808	0.05555555557310808	0.05555555557310808	0.05555555557310808	-0.4999999999968698	-0.4999999999968698	-0.4462365591358988	-0.4462365591358988	-0.4462365591358988	-0.4462365591358988	0.12500000005686726	1.3750000000049047	-0.38888888888374473	-0.38888888888374473	0.12500000006470863	0.1250000000548003	0.1250000000538331	0.1250000000538331	0.1250000000538331	0.1250000000538331	0.1250000000538331	0.1250000000538331	0.1250000000538331	0.1250000000538331	-0.49999999999780464	-0.49999999999780464	-0.49999999999780464	-0.49999999999780464	-0.49999999999780464	-0.49999999999780464	-0.49999999999780464	-0.49999999999780464	-0.49999999999777683	L-Aspartate-e0	D-Glucose-e0
Spermidine-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.4722222222300469	0.4722222222300469	0.4722222222300469	0.4722222222300469	0.4722222222300469	0.4722222222300469	0.7500000000001203	0.7500000000001203	0.809139784943997	0.809139784943997	0.809139784943997	0.809139784943997	17.375000000774186	53.12499999767863	0.0111111111060431	0.0111111111060431	9.312500000679732	-4.562500000304239	-6.437500000474983	-6.437500000474983	-6.437500000474983	-6.437500000474983	-6.437500000474983	-6.437500000474983	-6.437500000474983	-6.437500000474983	2.4999999999960205	2.4999999999960205	2.4999999999960205	2.4999999999960205	2.4999999999960205	2.4999999999960205	2.4999999999960205	2.4999999999960205	2.499999999996048	Spermidine-e0	D-Glucose-e0
Thiamin-e0##D-Glucose-e0##Clostridium_innocuum_I46	4.972222222144805	4.972222222144805	4.972222222144805	4.972222222144805	4.972222222144805	4.972222222144805	-1.2499999999929448	-1.2499999999929448	-0.43279569894189657	-0.43279569894189657	-0.43279569894189657	-0.43279569894189657	-2.375000000229807	-8.124999999931479	1.7666666666482356	1.7666666666482356	3.000000000004728	5.312500000160094	5.625000000184385	5.625000000184385	5.625000000184385	5.625000000184385	5.625000000184385	5.625000000184385	5.625000000184385	5.625000000184385	0.749999999993627	0.749999999993627	0.749999999993627	0.749999999993627	0.749999999993627	0.749999999993627	0.749999999993627	0.749999999993627	0.7499999999932193	Thiamin-e0	D-Glucose-e0
N-Acetyl-D-glucosamine-e0##D-Glucose-e0##Clostridium_innocuum_I46	1.4999999999840559	1.4999999999840559	1.4999999999840559	1.4999999999840559	1.4999999999840559	1.4999999999840559	-0.49999999999684375	-0.49999999999684375	-0.3064516129043559	-0.3064516129043559	-0.3064516129043559	-0.3064516129043559	-8.875000000419027	-27.62499999882304	0.6111111111111573	0.6111111111111573	-3.500000000310201	1.125000000028716	1.7500000000870781	1.7500000000870781	1.7500000000870781	1.7500000000870781	1.7500000000870781	1.7500000000870781	1.7500000000870781	1.7500000000870781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	D-Glucose-e0
D-Mannose-e0##D-Glucose-e0##Clostridium_innocuum_I46	1.0000000000053095	1.0000000000053095	1.0000000000053095	1.0000000000053095	1.0000000000053095	1.0000000000053095	1.0000000000005436	1.0000000000005436	1.0000000000009603	1.0000000000009603	1.0000000000009603	1.0000000000009603	1.0000000000076203	1.0000000000202727	1.0000000000014249	1.0000000000014249	1.0000000000067581	1.0000000000051181	1.0000000000051064	1.0000000000051064	1.0000000000051064	1.0000000000051064	1.0000000000051064	1.0000000000051064	1.0000000000051064	1.0000000000051064	1.0000000000005715	1.0000000000005715	1.0000000000005715	1.0000000000005715	1.0000000000005715	1.0000000000005715	1.0000000000005715	1.0000000000005715	1.0000000000005689	D-Mannose-e0	D-Glucose-e0
Folate-e0##D-Glucose-e0##Clostridium_innocuum_I46	6.583333333292918	6.583333333292918	6.583333333292918	6.583333333292918	6.583333333292918	6.583333333292918	-0.2499999999878226	-0.2499999999878226	0.2822580645197971	0.2822580645197971	0.2822580645197971	0.2822580645197971	0.6250000000390259	1.874999999967398	0.11111111111329199	0.11111111111329199	2.9375000002274727	12.187500000788301	13.437500000891191	13.437500000891191	13.437500000891191	13.437500000891191	13.437500000891191	13.437500000891191	13.437500000891191	13.437500000891191	-3.499999999992653	-3.499999999992653	-3.499999999992653	-3.499999999992653	-3.499999999992653	-3.499999999992653	-3.499999999992653	-3.499999999992653	-3.499999999992732	Folate-e0	D-Glucose-e0
N-Acetyl-D-chondrosamine-e0##D-Glucose-e0##Clostridium_innocuum_I46	1.0555555555422806	1.0555555555422806	1.0555555555422806	1.0555555555422806	1.0555555555422806	1.0555555555422806	1.4999999999974982	1.4999999999974982	1.4569892473087296	1.4569892473087296	1.4569892473087296	1.4569892473087296	0.9999999999550485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-chondrosamine-e0	D-Glucose-e0
O2-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.4444444444264726	0.4444444444264726	0.4444444444264726	0.4444444444264726	0.4444444444264726	0.4444444444264726	-0.9999999999982995	-0.9999999999982995	-0.860215053765325	-0.860215053765325	-0.860215053765325	-0.860215053765325	-10.000000000452255	-29.99999999875807	0.0	0.0	-4.625000000353842	0.0	0.6250000000507127	0.6250000000507127	0.6250000000507127	0.6250000000507127	0.6250000000507127	0.6250000000507127	0.6250000000507127	0.6250000000507127	-0.500000000000333	-0.500000000000333	-0.500000000000333	-0.500000000000333	-0.500000000000333	-0.500000000000333	-0.500000000000333	-0.500000000000333	-0.5000000000003605	O2-e0	D-Glucose-e0
Riboflavin##D-Glucose-e0##Clostridium_innocuum_I46	2.52777777768174	2.52777777768174	2.52777777768174	2.52777777768174	2.52777777768174	2.52777777768174	-3.7499999999949623	-3.7499999999949623	-3.0564516129186496	-3.0564516129186496	-3.0564516129186496	-3.0564516129186496	-22.25000000104507	-64.7499999975959	-0.33333333334983484	-0.33333333334983484	-8.812500000718199	7.37500000042088	9.562500000619503	9.562500000619503	9.562500000619503	9.562500000619503	9.562500000619503	9.562500000619503	9.562500000619503	9.562500000619503	-3.750000000003315	-3.750000000003315	-3.750000000003315	-3.750000000003315	-3.750000000003315	-3.750000000003315	-3.750000000003315	-3.750000000003315	-3.750000000003686	Riboflavin	D-Glucose-e0
PAN##D-Glucose-e0##Clostridium_innocuum_I46	-2774.46007333088	-2774.46007333088	-2774.46007333088	-2774.46007333088	-2774.46007333088	-2774.46007333088	-289.18214387818125	-289.18214387818125	-532.9065006140279	-532.9065006140279	-532.9065006140279	-532.9065006140279	-4233.337264226556	-12055.873430255044	-743.9804820394431	-743.9804820394431	-3632.12289411127	-3109.2273923699645	-3045.1389943253566	-3045.1389943253566	-3045.1389943253566	-3045.1389943253566	-3045.1389943253566	-3045.1389943253566	-3045.1389943253566	-3045.1389943253566	-273.3294131417159	-273.3294131417159	-273.3294131417159	-273.3294131417159	-273.3294131417159	-273.3294131417159	-273.3294131417159	-273.3294131417159	-273.3294131416405	PAN	D-Glucose-e0
